cell,concurrency,repetition,update_rate_s,read_rate_s,op_id,qa_id,scope_id,target_memory_id,queue_wait_ms,worker_start_to_raw_commit_ms,raw_write_call_ms,raw_ack_to_structured_ms,structured_to_index_ms,index_to_ranking_ms,t_commit_ms,t_structured_view_visible_ms,t_index_visible_ms,pipeline_complete_ms,time_to_top10_ms,final_hit_at_10,structured_projection_ok,relation_candidate_ok,sparse_index_applied,dense_index_applied,sparse_index_visible,dense_index_visible,timeout_5000ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,fresh_hit_at_10_50ms,pipeline_visible_50ms,fresh_hit_at_10_100ms,pipeline_visible_100ms,fresh_hit_at_10_250ms,pipeline_visible_250ms,fresh_hit_at_10_500ms,pipeline_visible_500ms,fresh_hit_at_10_1000ms,pipeline_visible_1000ms,fresh_hit_at_10_2000ms,pipeline_visible_2000ms
cassandra-materialized,32,0,2.0,38.0,r0_measured_00817,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,0.1267,10.6328,10.6287,48.4151,23.1564,11.2807,10.7595,59.1746,82.331,93.6117,93.6117,1,1,1,1,1,1,1,0,1.1014,0.8321,0.3687,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,2.0,38.0,r0_measured_00914,lr000003::conv-41_qa_6,lr000003::conv-41,lr000003::conv-41_session_4_D4:1,0.076,11.7075,11.7047,61.0751,32.8698,9.4318,11.7835,72.8586,105.7284,115.1602,115.1602,1,1,1,1,1,1,1,0,0.5474,0.5375,0.3901,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,2.0,38.0,r0_measured_00873,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,0.0573,7.9239,7.9216,62.5368,25.6322,13.9366,7.9812,70.518,96.1502,110.0868,110.0868,1,1,1,1,1,1,1,0,1.5016,1.0534,0.3429,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,2.0,38.0,r0_measured_01058,lr000004::conv-30_qa_49,lr000004::conv-30,lr000004::conv-30_session_3_D3:6,0.0621,5.8915,5.8891,62.2492,13.7465,4.2747,5.9536,68.2028,81.9493,86.224,86.224,1,1,1,1,1,1,1,0,0.4481,0.2641,0.3043,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,2.0,38.0,r0_measured_01076,lr000006::conv-30_qa_76,lr000006::conv-30,lr000006::conv-30_session_15_D15:18,0.0413,6.5885,6.5863,46.4703,14.3856,18.8741,6.6298,53.1001,67.4857,86.3598,86.3598,1,1,1,1,1,1,1,0,0.4151,0.4869,0.3558,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,2.0,38.0,r0_measured_01164,lr000003::conv-41_qa_61,lr000003::conv-41,lr000003::conv-41_session_31_D31:2,0.1148,16.732,16.7277,59.7982,26.6954,10.1652,16.8468,76.645,103.3404,113.5056,113.5056,1,1,1,1,1,1,1,0,1.7711,0.689,0.3338,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,2.0,38.0,r0_measured_01069,lr000012::conv-47_qa_49,lr000012::conv-47,lr000012::conv-47_session_23_D23:8,0.0534,9.0206,9.0184,60.6307,26.4507,8.481,9.074,69.7047,96.1554,104.6364,104.6364,1,1,1,1,1,1,1,0,0.8308,0.4703,0.3173,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,2.0,38.0,r0_measured_01422,lr000011::conv-42_qa_130,lr000011::conv-42,lr000011::conv-42_session_15_D15:7,2.3207,8.6245,8.6214,91.7036,22.105,11.7751,10.9452,102.6488,124.7538,136.5289,136.5289,1,1,1,1,1,1,1,0,0.5889,0.4449,0.3106,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02151,lr000013::conv-42_qa_81,lr000013::conv-42,lr000013::conv-42_session_10_D10:9,0.0681,3.1914,3.1879,46.4658,91.4794,10.0169,3.2595,49.7253,141.2047,151.2216,151.2216,1,1,1,1,1,1,1,0,1.2027,1.4211,0.3749,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02012,lr000010::conv-43_qa_131,lr000010::conv-43,lr000010::conv-43_session_16_D16:7,0.1242,4.1042,4.1018,44.4162,40.8481,12.2593,4.2284,48.6446,89.4927,101.752,101.752,1,1,1,1,1,1,1,0,0.7683,0.6147,0.3812,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01547,lr000012::conv-42_qa_96,lr000012::conv-42,lr000012::conv-42_session_1_D1:13,0.6441,12.6974,12.6951,38.3056,24.4494,11.1374,13.3415,51.6471,76.0965,87.2339,87.2339,1,1,1,1,1,1,1,0,1.947,0.7901,0.4055,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02073,lr000001::conv-50_qa_15,lr000001::conv-50,lr000001::conv-50_session_8_D8:4,0.0941,2.001,1.9978,102.4126,38.2796,19.7901,2.0951,104.5077,142.7873,162.5774,162.5774,1,1,1,1,1,1,1,0,1.4319,0.8824,0.3939,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01494,lr000010::conv-49_qa_84,lr000010::conv-49,lr000010::conv-49_session_1_D1:16,0.0895,4.8192,4.8162,51.821,26.2886,10.4906,4.9087,56.7297,83.0183,93.5089,,0,1,1,1,1,1,1,0,0.6855,0.553,0.3709,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01664,lr000003::conv-47_qa_76,lr000003::conv-47,lr000003::conv-47_session_4_D4:14,0.0803,12.5393,12.5369,35.5204,29.0491,10.3431,12.6196,48.14,77.1891,87.5322,87.5322,1,1,1,1,1,1,1,0,0.7094,0.4958,0.365,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02195,lr000012::conv-44_qa_53,lr000012::conv-44,lr000012::conv-44_session_2_D2:18,0.0725,2.9142,2.9114,33.3865,30.283,9.1856,2.9867,36.3732,66.6562,75.8418,,0,1,1,1,1,1,1,0,0.7623,0.5147,0.3957,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01748,lr000016::conv-48_qa_59,lr000016::conv-48,lr000016::conv-48_session_19_D19:13,0.099,4.4804,4.4772,42.8617,33.666,20.3088,4.5794,47.4411,81.1071,101.4159,101.4159,1,1,1,1,1,1,1,0,0.9413,1.0231,0.3613,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01924,lr000000::conv-49_qa_48,lr000000::conv-49,lr000000::conv-49_session_8_D8:1,0.0381,8.0359,8.0341,45.5123,29.7641,7.2573,8.074,53.5863,83.3504,90.6077,90.6077,1,1,1,1,1,1,1,0,1.267,1.166,0.3611,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01816,lr000013::conv-50_qa_155,lr000013::conv-50,lr000013::conv-50_session_30_D30:4,0.0471,4.3917,4.3893,46.7326,31.751,6.7256,4.4388,51.1714,82.9224,89.648,89.648,1,1,1,1,1,1,1,0,0.5902,0.469,0.3343,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01634,lr000008::conv-47_qa_148,lr000008::conv-47,lr000008::conv-47_session_31_D31:4,0.0864,11.1148,11.1123,30.8771,49.2098,10.5638,11.2012,42.0783,91.2881,101.8519,101.8519,1,1,1,1,1,1,1,0,1.0176,1.2633,0.3904,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01900,lr000010::conv-41_qa_37,lr000010::conv-41,lr000010::conv-41_session_15_D15:1,0.0498,5.2025,5.2005,39.9777,34.6004,17.7168,5.2523,45.23,79.8304,97.5472,,0,1,1,1,1,1,1,0,2.3557,1.0089,0.5999,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01781,lr000015::conv-42_qa_155,lr000015::conv-42,lr000015::conv-42_session_21_D21:6,0.0753,3.4632,3.4607,34.7888,25.6261,11.3016,3.5385,38.3273,63.9534,75.255,,0,1,1,1,1,1,1,0,2.2544,1.0831,0.3884,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01451,lr000001::conv-47_qa_22,lr000001::conv-47,lr000001::conv-47_session_10_D10:10,1.1518,5.0995,5.0974,45.2067,27.5939,12.2964,6.2513,51.458,79.0519,91.3483,,0,1,1,1,1,1,1,0,1.3803,1.4152,0.3581,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01944,lr000004::conv-49_qa_140,lr000004::conv-49,lr000004::conv-49_session_21_D21:16,0.0753,4.8283,4.8256,45.7925,124.2995,37.2265,4.9036,50.6961,174.9956,212.2221,212.2221,1,1,1,1,1,1,1,0,15.922,1.4162,0.4187,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01877,lr000007::conv-43_qa_27,lr000007::conv-43,lr000007::conv-43_session_18_D18:3,0.0528,5.1422,5.14,43.3601,35.633,6.3307,5.195,48.5551,84.1881,90.5188,90.5188,1,1,1,1,1,1,1,0,0.5927,0.6085,0.3932,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02235,lr000006::conv-47_qa_19,lr000006::conv-47,lr000006::conv-47_session_9_D9:16,0.0886,2.6095,2.6071,30.6786,106.5966,10.9653,2.6981,33.3767,139.9733,150.9386,,0,1,1,1,1,1,1,0,0.6234,0.5442,0.3441,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02017,lr000016::conv-42_qa_1,lr000016::conv-42,lr000016::conv-42_session_1_D1:10,0.1222,2.5015,2.4979,30.5948,25.2207,24.2706,2.6237,33.2185,58.4392,82.7098,,0,1,1,1,1,1,1,0,11.2022,0.5563,0.3735,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01922,lr000008::conv-42_qa_163,lr000008::conv-42,lr000008::conv-42_session_23_D23:17,0.0433,6.485,6.4828,40.9434,27.1845,7.4077,6.5283,47.4717,74.6562,82.0639,82.0639,1,1,1,1,1,1,1,0,1.1942,1.248,0.3701,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02021,lr000001::conv-49_qa_155,lr000001::conv-49,lr000001::conv-49_session_25_D25:10,0.072,3.4079,3.4036,30.6242,26.2179,9.7661,3.4799,34.1041,60.322,70.0881,70.0881,1,1,1,1,1,1,1,0,1.6973,0.6857,0.3345,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01842,lr000013::conv-43_qa_112,lr000013::conv-43,lr000013::conv-43_session_12_D12:10,0.0626,6.347,6.3432,43.1396,32.4748,7.6776,6.4096,49.5492,82.024,89.7016,89.7016,1,1,1,1,1,1,1,0,0.5722,0.5186,0.3806,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01696,lr000002::conv-47_qa_48,lr000002::conv-47,lr000002::conv-47_session_23_D23:5,0.0731,2.5367,2.5337,32.7151,101.2785,19.497,2.6098,35.3249,136.6034,156.1004,156.1004,1,1,1,1,1,1,1,0,3.4733,2.0655,0.6114,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01698,lr000016::conv-48_qa_180,lr000016::conv-48,lr000016::conv-48_session_28_D28:7,0.0753,2.7876,2.7839,45.3741,27.9865,13.5204,2.8629,48.237,76.2235,89.7439,,0,1,1,1,1,1,1,0,1.0458,0.845,0.3602,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02031,lr000002::conv-48_qa_39,lr000002::conv-48,lr000002::conv-48_session_10_D10:4,0.1243,2.0834,2.0804,45.1364,28.3866,8.9624,2.2077,47.3441,75.7307,84.6931,84.6931,1,1,1,1,1,1,1,0,1.2107,1.1667,0.4267,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01498,lr000003::conv-43_qa_0,lr000003::conv-43,lr000003::conv-43_session_1_D1:9,0.0432,7.9342,7.9321,48.264,42.8453,10.2292,7.9774,56.2414,99.0867,109.3159,109.3159,1,1,1,1,1,1,1,0,0.9789,0.8522,0.3647,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01927,lr000013::conv-41_qa_8,lr000013::conv-41,lr000013::conv-41_session_5_D5:5,0.0499,7.209,7.2065,45.4639,44.7364,10.9026,7.2589,52.7228,97.4592,108.3618,108.3618,1,1,1,1,1,1,1,0,0.6105,0.5934,0.4191,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01802,lr000005::conv-26_qa_34,lr000005::conv-26,lr000005::conv-26_session_9_D9:2,0.1091,5.7976,5.7907,50.4527,117.2719,6.7108,5.9067,56.3594,173.6313,180.3421,180.3421,1,1,1,1,1,1,1,0,0.4529,0.2504,0.3634,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01490,lr000012::conv-43_qa_9,lr000012::conv-43,lr000012::conv-43_session_3_D3:13,0.048,4.831,4.8263,46.1115,44.7404,8.2429,4.879,50.9905,95.7309,103.9738,103.9738,1,1,1,1,1,1,1,0,0.7106,0.5572,0.3918,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01811,lr000008::conv-50_qa_133,lr000008::conv-50,lr000008::conv-50_session_25_D25:15,0.0636,5.2328,5.2302,46.6834,41.4184,11.9662,5.2964,51.9798,93.3982,105.3644,105.3644,1,1,1,1,1,1,1,0,1.8195,1.2595,0.3535,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02172,lr000014::conv-41_qa_29,lr000014::conv-41,lr000014::conv-41_session_16_D16:4,0.1125,3.3774,3.3748,29.8581,49.9916,8.4003,3.4899,33.348,83.3396,91.7399,,0,1,1,1,1,1,1,0,1.1016,1.1486,0.4123,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02044,lr000016::conv-43_qa_57,lr000016::conv-43,lr000016::conv-43_session_8_D8:12,0.1726,1.6826,1.6797,44.3727,40.6203,11.9501,1.8552,46.2279,86.8482,98.7983,98.7983,1,1,1,1,1,1,1,0,0.8137,0.7855,0.3727,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01869,lr000002::conv-41_qa_33,lr000002::conv-41,lr000002::conv-41_session_1_D1:3,0.0642,5.7072,5.7049,41.1444,30.7659,18.249,5.7714,46.9158,77.6817,95.9307,95.9307,1,1,1,1,1,1,1,0,1.9849,1.0598,0.3315,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01524,lr000007::conv-50_qa_148,lr000007::conv-50,lr000007::conv-50_session_28_D28:10,0.0688,10.5409,10.5381,26.0787,82.5673,21.5083,10.6097,36.6884,119.2557,140.764,140.764,1,1,1,1,1,1,1,0,4.268,0.7312,0.3551,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01772,lr000015::conv-42_qa_150,lr000015::conv-42,lr000015::conv-42_session_19_D19:8,0.0628,2.2877,2.2851,34.2318,43.2873,11.2039,2.3505,36.5823,79.8696,91.0735,91.0735,1,1,1,1,1,1,1,0,2.0996,0.8371,0.4816,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01548,lr000009::conv-44_qa_88,lr000009::conv-44,lr000009::conv-44_session_16_D16:8,0.0746,11.2851,11.2831,20.3253,33.9134,14.2381,11.3597,31.685,65.5984,79.8365,,0,1,1,1,1,1,1,0,1.229,0.7962,0.4806,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01882,lr000002::conv-48_qa_122,lr000002::conv-48,lr000002::conv-48_session_10_D10:13,0.0517,5.5609,5.5588,46.0013,104.2273,13.9681,5.6126,51.6139,155.8412,169.8093,169.8093,1,1,1,1,1,1,1,0,2.914,1.5848,0.3772,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02143,lr000016::conv-41_qa_13,lr000016::conv-41,lr000016::conv-41_session_8_D8:1,0.0574,3.838,3.8354,46.8853,47.3588,16.1636,3.8954,50.7807,98.1395,114.3031,114.3031,1,1,1,1,1,1,1,0,1.084,0.9868,0.349,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02220,lr000007::conv-49_qa_20,lr000007::conv-49,lr000007::conv-49_session_2_D2:9,0.0905,2.6464,2.6441,34.7462,42.5718,17.8379,2.7369,37.4831,80.0549,97.8928,,0,1,1,1,1,1,1,0,2.2333,0.8555,0.3937,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_01619,lr000002::conv-48_qa_186,lr000002::conv-48,lr000002::conv-48_session_29_D29:9,0.067,2.7098,2.7071,41.6109,37.9752,15.1726,2.7768,44.3877,82.3629,97.5355,97.5355,1,1,1,1,1,1,1,0,1.2292,0.9342,0.4681,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,5.0,95.0,r0_measured_02255,lr000013::conv-30_qa_41,lr000013::conv-30,lr000013::conv-30_session_1_D1:17,2.1781,1.7757,1.773,74.9232,14.1184,4.5885,3.9538,78.877,92.9954,97.5839,97.5839,1,1,1,1,1,1,1,0,0.4331,0.2102,0.299,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02652,lr000014::conv-49_qa_27,lr000014::conv-49,lr000014::conv-49_session_5_D5:7,0.0907,7.2536,7.2515,67.2978,80.8068,43.5969,7.3443,74.6421,155.4489,199.0458,,0,1,1,1,1,1,1,0,34.9665,1.2806,0.4071,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02750,lr000013::conv-44_qa_13,lr000013::conv-44,lr000013::conv-44_session_9_D9:1,0.0697,3.8425,3.8394,28.281,55.6096,17.1969,3.9122,32.1932,87.8028,104.9997,104.9997,1,1,1,1,1,1,1,0,6.4133,0.7608,0.3535,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02882,lr000006::conv-48_qa_180,lr000006::conv-48,lr000006::conv-48_session_28_D28:7,0.1695,4.9829,4.9805,19.412,53.71,8.0232,5.1524,24.5644,78.2744,86.2976,,0,1,1,1,1,1,1,0,1.4511,1.3055,0.3701,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03585,lr000015::conv-44_qa_58,lr000015::conv-44,lr000015::conv-44_session_25_D25:14,0.0799,4.7687,4.7665,22.3176,44.5477,6.6346,4.8486,27.1662,71.7139,78.3485,78.3485,1,1,1,1,1,1,1,0,1.0471,1.0288,0.3816,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03375,lr000000::conv-44_qa_5,lr000000::conv-44,lr000000::conv-44_session_4_D4:1,5.4687,22.1722,22.1703,62.3812,113.1407,47.6941,27.6409,90.0221,203.1628,250.8569,250.8569,1,1,1,1,1,1,1,0,14.9869,0.6426,0.3961,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03801,lr000005::conv-50_qa_86,lr000005::conv-50,lr000005::conv-50_session_9_D9:15,1.3697,9.3078,9.3056,114.714,183.9548,31.385,10.6775,125.3915,309.3463,340.7313,340.7313,1,1,1,1,1,1,1,0,15.3584,0.5698,0.3692,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03977,lr000011::conv-41_qa_133,lr000011::conv-41,lr000011::conv-41_session_27_D27:9,0.8131,19.3091,19.3072,25.2275,76.5464,6.8919,20.1222,45.3497,121.8961,128.788,128.788,1,1,1,1,1,1,1,0,1.0739,0.8293,0.5224,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02901,lr000001::conv-48_qa_14,lr000001::conv-48,lr000001::conv-48_session_2_D2:17,0.0521,6.3674,6.3649,19.7259,183.6561,32.2066,6.4195,26.1454,209.8015,242.0081,242.0081,1,1,1,1,1,1,1,0,20.6113,3.099,0.4425,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03843,lr000008::conv-30_qa_18,lr000008::conv-30,lr000008::conv-30_session_1_D1:4,0.8295,39.8624,39.8607,29.205,40.1837,12.6167,40.6919,69.8969,110.0806,122.6973,,0,1,1,1,1,1,1,0,0.7852,0.2814,0.365,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03914,lr000014::conv-42_qa_50,lr000014::conv-42,lr000014::conv-42_session_13_D13:9,0.0544,2.7924,2.7899,24.2163,285.2653,7.7148,2.8468,27.0631,312.3284,320.0432,,0,1,1,1,1,1,1,0,0.8307,0.7029,0.3594,0,0,0,0,0,0,0,1,0,1,0,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02502,lr000001::conv-44_qa_22,lr000001::conv-44,lr000001::conv-44_session_14_D14:1,0.9068,4.9545,4.952,52.2581,115.2988,7.9861,5.8613,58.1194,173.4182,181.4043,181.4043,1,1,1,1,1,1,1,0,1.2537,0.8547,0.3585,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02618,lr000005::conv-44_qa_113,lr000005::conv-44,lr000005::conv-44_session_25_D25:8,0.11,4.945,4.9427,43.9078,312.6969,64.7224,5.055,48.9628,361.6597,426.3821,426.3821,1,1,1,1,1,1,1,0,45.5717,0.7623,0.388,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02674,lr000015::conv-41_qa_49,lr000015::conv-41,lr000015::conv-41_session_26_D26:1,3.6467,20.8959,20.8932,43.9057,137.9883,24.0733,24.5426,68.4483,206.4366,230.5099,230.5099,1,1,1,1,1,1,1,0,9.8107,0.8686,0.3435,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03998,lr000016::conv-30_qa_10,lr000016::conv-30,lr000016::conv-30_session_5_D5:5,0.7749,5.1785,5.1764,25.947,29.5109,7.6963,5.9534,31.9004,61.4113,69.1076,69.1076,1,1,1,1,1,1,1,0,0.5421,0.2414,0.3624,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03589,lr000007::conv-49_qa_36,lr000007::conv-49,lr000007::conv-49_session_7_D7:8,0.0618,4.3505,4.3479,27.2136,34.6941,8.4512,4.4123,31.6259,66.32,74.7712,,0,1,1,1,1,1,1,0,1.4266,0.9952,0.5416,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02684,lr000011::conv-50_qa_29,lr000011::conv-50,lr000011::conv-50_session_5_D5:9,0.0634,3.6864,3.6844,38.8554,55.223,79.2353,3.7498,42.6052,97.8282,177.0635,,0,1,1,1,1,1,1,0,3.4767,3.1317,0.4097,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02421,lr000004::conv-42_qa_29,lr000004::conv-42,lr000004::conv-42_session_16_D16:11,0.0756,5.0723,5.0698,14.7567,72.9309,9.7769,5.1479,19.9046,92.8355,102.6124,102.6124,1,1,1,1,1,1,1,0,3.6861,1.1596,0.3555,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02364,lr000002::conv-26_qa_35,lr000002::conv-26,lr000002::conv-26_session_9_D9:1,0.0547,7.5718,7.5664,34.2548,30.657,6.545,7.6265,41.8813,72.5383,79.0833,79.0833,1,1,1,1,1,1,1,0,0.3792,0.2378,0.3264,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02641,lr000009::conv-26_qa_73,lr000009::conv-26,lr000009::conv-26_session_17_D17:8,1.678,85.2826,85.2796,58.0794,111.2206,9.4103,86.9606,145.04,256.2606,265.6709,265.6709,1,1,1,1,1,1,1,0,1.2338,0.297,0.3597,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02971,lr000011::conv-43_qa_55,lr000011::conv-43,lr000011::conv-43_session_1_D1:3,0.8254,4.2001,4.1982,17.9632,47.4025,8.289,5.0255,22.9887,70.3912,78.6802,78.6802,1,1,1,1,1,1,1,0,1.4922,1.1393,0.394,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03728,lr000008::conv-43_qa_90,lr000008::conv-43,lr000008::conv-43_session_6_D6:17,0.8571,5.4072,5.4054,62.3069,147.1237,53.9133,6.2643,68.5712,215.6949,269.6082,269.6082,1,1,1,1,1,1,1,0,32.4727,2.6959,0.4492,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02900,lr000007::conv-41_qa_4,lr000007::conv-41,lr000007::conv-41_session_3_D3:1,0.1049,7.861,7.8571,26.1317,65.202,8.2546,7.9659,34.0976,99.2996,107.5542,107.5542,1,1,1,1,1,1,1,0,1.4271,0.7457,0.3855,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02982,lr000006::conv-47_qa_0,lr000006::conv-47,lr000006::conv-47_session_1_D1:27,0.0984,3.2699,3.2676,17.2984,360.9866,11.9772,3.3683,20.6667,381.6533,393.6305,,0,1,1,1,1,1,1,0,3.1678,1.2607,0.4024,0,0,0,0,0,0,0,1,0,1,0,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02556,lr000001::conv-41_qa_89,lr000001::conv-41,lr000001::conv-41_session_12_D12:3,0.8493,1.55,1.5475,33.9227,55.4009,8.0542,2.3993,36.322,91.7229,99.7771,99.7771,1,1,1,1,1,1,1,0,0.8003,0.5692,0.3783,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_02361,lr000009::conv-43_qa_135,lr000009::conv-43,lr000009::conv-43_session_18_D18:6,1.7596,14.1511,14.1462,25.3356,50.6253,14.6733,15.9107,41.2463,91.8716,106.5449,106.5449,1,1,1,1,1,1,1,0,1.5093,1.7156,0.3895,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-materialized,32,0,10.0,190.0,r0_measured_03434,lr000013::conv-47_qa_138,lr000013::conv-47,lr000013::conv-47_session_27_D27:6,0.0562,3.9328,3.9297,18.5763,50.8272,9.655,3.989,22.5653,73.3925,83.0475,83.0475,1,1,1,1,1,1,1,0,1.0422,1.2143,0.3981,0,0,1,1,1,1,1,1,1,1,1,1
