cell,concurrency,repetition,update_rate_s,read_rate_s,op_id,qa_id,scope_id,target_memory_id,queue_wait_ms,worker_start_to_raw_commit_ms,raw_write_call_ms,raw_ack_to_structured_ms,structured_to_index_ms,index_to_ranking_ms,t_commit_ms,t_structured_view_visible_ms,t_index_visible_ms,pipeline_complete_ms,time_to_top10_ms,final_hit_at_10,structured_projection_ok,relation_candidate_ok,sparse_index_applied,dense_index_applied,sparse_index_visible,dense_index_visible,timeout_5000ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,fresh_hit_at_10_50ms,pipeline_visible_50ms,fresh_hit_at_10_100ms,pipeline_visible_100ms,fresh_hit_at_10_250ms,pipeline_visible_250ms,fresh_hit_at_10_500ms,pipeline_visible_500ms,fresh_hit_at_10_1000ms,pipeline_visible_1000ms,fresh_hit_at_10_2000ms,pipeline_visible_2000ms
cassandra-base,32,0,2.0,38.0,r0_measured_00952,lr000000::conv-49_qa_60,lr000000::conv-49,lr000000::conv-49_session_13_D13:8,0.1024,21.2813,21.2763,63.7213,18.5262,10.3683,21.3837,85.105,103.6312,113.9995,,0,1,1,1,1,1,1,0,1.0222,0.6305,0.3095,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,2.0,38.0,r0_measured_01164,lr000003::conv-41_qa_61,lr000003::conv-41,lr000003::conv-41_session_31_D31:2,0.1098,12.8837,12.8804,78.39,86.8946,9.292,12.9935,91.3835,178.2781,187.5701,187.5701,1,1,1,1,1,1,1,0,1.5357,0.5725,0.384,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,2.0,38.0,r0_measured_00817,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,0.0929,16.531,16.5276,77.2725,25.7398,10.2487,16.6239,93.8964,119.6362,129.8849,129.8849,1,1,1,1,1,1,1,0,2.223,0.9569,0.4776,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,2.0,38.0,r0_measured_01069,lr000012::conv-47_qa_49,lr000012::conv-47,lr000012::conv-47_session_23_D23:8,0.1021,6.1287,6.123,93.1624,29.6282,9.2187,6.2308,99.3932,129.0214,138.2401,138.2401,1,1,1,1,1,1,1,0,0.599,0.6276,0.4079,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,2.0,38.0,r0_measured_00869,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,0.0924,2.2483,2.2449,75.8979,39.4905,10.378,2.3407,78.2386,117.7291,128.1071,128.1071,1,1,1,1,1,1,1,0,0.8363,0.6351,0.3836,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,2.0,38.0,r0_measured_01066,lr000014::conv-26_qa_149,lr000014::conv-26,lr000014::conv-26_session_18_D18:9,0.1048,13.8925,13.8897,76.4929,20.1588,9.6613,13.9973,90.4902,110.649,120.3103,,0,1,1,1,1,1,1,0,0.4583,0.251,0.3228,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,2.0,38.0,r0_measured_01422,lr000011::conv-42_qa_130,lr000011::conv-42,lr000011::conv-42_session_15_D15:7,2.9165,9.3431,9.3393,126.5228,20.4811,12.2914,12.2596,138.7824,159.2635,171.5549,171.5549,1,1,1,1,1,1,1,0,0.6504,0.5417,0.3337,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_02220,lr000007::conv-49_qa_20,lr000007::conv-49,lr000007::conv-49_session_2_D2:9,0.0941,6.2109,6.2077,47.4181,42.8164,12.4845,6.305,53.7231,96.5395,109.024,,0,1,1,1,1,1,1,0,0.8254,0.4918,0.488,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_01548,lr000009::conv-44_qa_88,lr000009::conv-44,lr000009::conv-44_session_16_D16:8,0.1069,8.6038,8.6018,50.1493,23.7026,12.8857,8.7107,58.86,82.5626,95.4483,,0,1,1,1,1,1,1,0,3.9203,0.4617,0.3181,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_01698,lr000016::conv-48_qa_180,lr000016::conv-48,lr000016::conv-48_session_28_D28:7,0.0925,6.9239,6.9219,48.0196,51.1478,15.6516,7.0164,55.036,106.1838,121.8354,,0,1,1,1,1,1,1,0,2.2001,0.7216,0.455,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_01524,lr000007::conv-50_qa_148,lr000007::conv-50,lr000007::conv-50_session_28_D28:10,0.0466,10.1783,10.1756,46.6146,31.9248,21.3594,10.2249,56.8395,88.7643,110.1237,110.1237,1,1,1,1,1,1,1,0,2.8185,1.0412,0.3109,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01900,lr000010::conv-41_qa_37,lr000010::conv-41,lr000010::conv-41_session_15_D15:1,0.0704,5.2635,5.2612,54.076,35.4722,15.9129,5.3339,59.4099,94.8821,110.795,,0,1,1,1,1,1,1,0,3.7906,1.354,0.4865,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_02073,lr000001::conv-50_qa_15,lr000001::conv-50,lr000001::conv-50_session_8_D8:4,0.0666,6.7174,6.7145,49.1939,24.4157,12.7045,6.784,55.9779,80.3936,93.0981,93.0981,1,1,1,1,1,1,1,0,2.6516,1.5621,0.3456,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_02044,lr000016::conv-43_qa_57,lr000016::conv-43,lr000016::conv-43_session_8_D8:12,0.0529,5.978,5.9753,51.0223,44.1567,18.5677,6.0309,57.0532,101.2099,119.7776,119.7776,1,1,1,1,1,1,1,0,1.6063,0.5981,0.3592,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01877,lr000007::conv-43_qa_27,lr000007::conv-43,lr000007::conv-43_session_18_D18:3,0.0664,4.1051,4.1029,63.2952,37.0978,10.4597,4.1715,67.4667,104.5645,115.0242,115.0242,1,1,1,1,1,1,1,0,1.6404,1.4938,0.3801,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01664,lr000003::conv-47_qa_76,lr000003::conv-47,lr000003::conv-47_session_4_D4:14,0.0438,8.8088,8.807,63.0673,54.8723,12.6995,8.8526,71.9199,126.7922,139.4917,139.4917,1,1,1,1,1,1,1,0,1.2819,1.1225,0.3768,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01944,lr000004::conv-49_qa_140,lr000004::conv-49,lr000004::conv-49_session_21_D21:16,0.0626,3.7103,3.7084,50.5421,26.0483,6.1676,3.7729,54.315,80.3633,86.5309,86.5309,1,1,1,1,1,1,1,0,1.5697,0.8405,0.3584,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01547,lr000012::conv-42_qa_96,lr000012::conv-42,lr000012::conv-42_session_1_D1:13,0.0448,8.5121,8.5101,61.4123,36.6453,14.8143,8.5569,69.9692,106.6145,121.4288,121.4288,1,1,1,1,1,1,1,0,1.5223,0.7316,0.3485,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_02021,lr000001::conv-49_qa_155,lr000001::conv-49,lr000001::conv-49_session_25_D25:10,0.1186,5.3731,5.3704,122.3875,48.4967,7.0826,5.4917,127.8792,176.3759,183.4585,183.4585,1,1,1,1,1,1,1,0,0.7347,0.4733,0.5465,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01927,lr000013::conv-41_qa_8,lr000013::conv-41,lr000013::conv-41_session_5_D5:5,0.0958,3.9708,3.967,46.4128,56.5691,9.4675,4.0666,50.4794,107.0485,116.516,116.516,1,1,1,1,1,1,1,0,1.3278,0.4962,0.3973,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_02017,lr000016::conv-42_qa_1,lr000016::conv-42,lr000016::conv-42_session_1_D1:10,0.0657,5.4333,5.431,52.1775,24.5977,8.9493,5.499,57.6765,82.2742,91.2235,,0,1,1,1,1,1,1,0,0.5462,0.4905,0.3868,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_02151,lr000013::conv-42_qa_81,lr000013::conv-42,lr000013::conv-42_session_10_D10:9,0.059,13.4292,13.4264,49.4367,88.6688,23.6649,13.4882,62.9249,151.5937,175.2586,175.2586,1,1,1,1,1,1,1,0,4.5723,0.8557,0.4774,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_02143,lr000016::conv-41_qa_13,lr000016::conv-41,lr000016::conv-41_session_8_D8:1,0.0736,10.1798,10.1703,50.3126,38.4916,13.476,10.2534,60.566,99.0576,112.5336,112.5336,1,1,1,1,1,1,1,0,1.3325,1.0871,0.3045,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_02012,lr000010::conv-43_qa_131,lr000010::conv-43,lr000010::conv-43_session_16_D16:7,0.1097,4.6107,4.6069,47.8282,41.4756,6.694,4.7204,52.5486,94.0242,100.7182,100.7182,1,1,1,1,1,1,1,0,0.7095,0.609,0.36,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01490,lr000012::conv-43_qa_9,lr000012::conv-43,lr000012::conv-43_session_3_D3:13,0.0489,10.7451,10.7428,49.3824,43.1789,10.5562,10.794,60.1764,103.3553,113.9115,113.9115,1,1,1,1,1,1,1,0,1.1389,1.4571,0.3947,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01634,lr000008::conv-47_qa_148,lr000008::conv-47,lr000008::conv-47_session_31_D31:4,0.0736,8.1561,8.1544,49.1591,30.2644,25.4931,8.2297,57.3888,87.6532,113.1463,113.1463,1,1,1,1,1,1,1,0,8.9468,1.1225,0.515,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01494,lr000010::conv-49_qa_84,lr000010::conv-49,lr000010::conv-49_session_1_D1:16,0.0659,9.7619,9.7594,115.0202,41.6513,18.4104,9.8278,124.848,166.4993,184.9097,,0,1,1,1,1,1,1,0,2.3345,0.8529,0.3468,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_02195,lr000012::conv-44_qa_53,lr000012::conv-44,lr000012::conv-44_session_2_D2:18,0.085,2.9592,2.9571,50.278,42.5913,6.6301,3.0442,53.3222,95.9135,102.5436,,0,1,1,1,1,1,1,0,0.6689,0.6151,0.4394,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_01619,lr000002::conv-48_qa_186,lr000002::conv-48,lr000002::conv-48_session_29_D29:9,0.1771,4.6722,4.6699,46.5001,32.413,21.4451,4.8493,51.3494,83.7624,105.2075,105.2075,1,1,1,1,1,1,1,0,3.2349,0.8096,0.3251,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01811,lr000008::conv-50_qa_133,lr000008::conv-50,lr000008::conv-50_session_25_D25:15,0.0567,5.3098,5.3073,52.3642,28.066,6.8418,5.3665,57.7307,85.7967,92.6385,92.6385,1,1,1,1,1,1,1,0,0.668,0.4686,0.3541,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01451,lr000001::conv-47_qa_22,lr000001::conv-47,lr000001::conv-47_session_10_D10:10,0.0876,8.7189,8.7166,62.5226,57.5411,12.6241,8.8065,71.3291,128.8702,141.4943,,0,1,1,1,1,1,1,0,2.6415,1.602,0.3172,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_02031,lr000002::conv-48_qa_39,lr000002::conv-48,lr000002::conv-48_session_10_D10:4,0.106,5.2736,5.271,62.0624,31.3969,17.8883,5.3796,67.442,98.8389,116.7272,116.7272,1,1,1,1,1,1,1,0,2.2711,0.8468,0.5482,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01869,lr000002::conv-41_qa_33,lr000002::conv-41,lr000002::conv-41_session_1_D1:3,0.0671,4.1836,4.1815,62.218,56.7572,11.9429,4.2507,66.4687,123.2259,135.1688,135.1688,1,1,1,1,1,1,1,0,0.6584,0.796,0.9901,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01802,lr000005::conv-26_qa_34,lr000005::conv-26,lr000005::conv-26_session_9_D9:2,0.0519,7.0317,7.0299,47.9881,22.6096,12.048,7.0836,55.0717,77.6813,89.7293,89.7293,1,1,1,1,1,1,1,0,1.3278,0.3152,0.4491,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_02235,lr000006::conv-47_qa_19,lr000006::conv-47,lr000006::conv-47_session_9_D9:16,0.0503,2.257,2.2544,37.8283,22.961,8.3,2.3073,40.1356,63.0966,71.3966,,0,1,1,1,1,1,1,0,0.6173,0.5348,0.3419,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_01922,lr000008::conv-42_qa_163,lr000008::conv-42,lr000008::conv-42_session_23_D23:17,0.0798,1.6082,1.6058,51.2669,32.1427,14.2019,1.688,52.9549,85.0976,99.2995,99.2995,1,1,1,1,1,1,1,0,2.2568,0.6929,0.4337,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01696,lr000002::conv-47_qa_48,lr000002::conv-47,lr000002::conv-47_session_23_D23:5,0.0544,10.1103,10.1077,38.4877,36.3371,7.544,10.1647,48.6524,84.9895,92.5335,92.5335,1,1,1,1,1,1,1,0,0.8144,0.5477,0.393,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01781,lr000015::conv-42_qa_155,lr000015::conv-42,lr000015::conv-42_session_21_D21:6,0.0802,6.9063,6.904,48.5649,22.4821,16.9934,6.9865,55.5514,78.0335,95.0269,,0,1,1,1,1,1,1,0,4.721,1.4539,0.3614,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_02172,lr000014::conv-41_qa_29,lr000014::conv-41,lr000014::conv-41_session_16_D16:4,0.054,4.7703,4.768,56.256,36.5941,17.5163,4.8243,61.0803,97.6744,115.1907,,0,1,1,1,1,1,1,0,1.2772,1.5229,0.3237,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,5.0,95.0,r0_measured_01772,lr000015::conv-42_qa_150,lr000015::conv-42,lr000015::conv-42_session_19_D19:8,0.0483,7.1323,7.1292,48.0233,114.2157,19.3403,7.1806,55.2039,169.4196,188.7599,188.7599,1,1,1,1,1,1,1,0,2.5965,1.1573,0.3747,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01842,lr000013::conv-43_qa_112,lr000013::conv-43,lr000013::conv-43_session_12_D12:10,0.0378,3.4506,3.4477,49.8426,108.7313,13.5154,3.4884,53.331,162.0623,175.5777,175.5777,1,1,1,1,1,1,1,0,0.7604,0.8179,0.3463,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01882,lr000002::conv-48_qa_122,lr000002::conv-48,lr000002::conv-48_session_10_D10:13,0.0865,1.8988,1.8951,61.6663,44.124,12.0071,1.9853,63.6516,107.7756,119.7827,119.7827,1,1,1,1,1,1,1,0,2.9778,1.3641,0.4383,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01748,lr000016::conv-48_qa_59,lr000016::conv-48,lr000016::conv-48_session_19_D19:13,0.0689,6.2832,6.2812,45.9414,35.469,16.329,6.3521,52.2935,87.7625,104.0915,104.0915,1,1,1,1,1,1,1,0,1.4361,1.0601,0.4335,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01498,lr000003::conv-43_qa_0,lr000003::conv-43,lr000003::conv-43_session_1_D1:9,0.0355,9.6299,9.6277,50.7525,32.1778,18.8597,9.6654,60.4179,92.5957,111.4554,111.4554,1,1,1,1,1,1,1,0,2.5715,1.2365,0.3923,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01816,lr000013::conv-50_qa_155,lr000013::conv-50,lr000013::conv-50_session_30_D30:4,0.0873,3.8806,3.8734,50.0386,42.05,8.6254,3.9679,54.0065,96.0565,104.6819,104.6819,1,1,1,1,1,1,1,0,1.0878,0.6604,0.4645,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_01924,lr000000::conv-49_qa_48,lr000000::conv-49,lr000000::conv-49_session_8_D8:1,0.0369,5.1599,5.1583,59.6971,25.4862,7.6631,5.1968,64.8939,90.3801,98.0432,98.0432,1,1,1,1,1,1,1,0,2.6871,0.5344,0.3649,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,5.0,95.0,r0_measured_02255,lr000013::conv-30_qa_41,lr000013::conv-30,lr000013::conv-30_session_1_D1:17,1.8775,3.6863,3.6833,123.3426,13.7872,12.6581,5.5638,128.9064,142.6936,155.3517,155.3517,1,1,1,1,1,1,1,0,0.4353,0.2069,0.2977,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03275,lr000004::conv-49_qa_34,lr000004::conv-49,lr000004::conv-49_session_7_D7:1,0.0757,3.7941,3.7919,60.4353,53.1672,11.2431,3.8698,64.3051,117.4723,128.7154,128.7154,1,1,1,1,1,1,1,0,3.0391,0.7169,0.3408,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02641,lr000009::conv-26_qa_73,lr000009::conv-26,lr000009::conv-26_session_17_D17:8,0.3507,6.9013,6.8991,153.5775,98.6254,8.3574,7.252,160.8295,259.4549,267.8123,267.8123,1,1,1,1,1,1,1,0,1.1706,0.2733,0.3614,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02674,lr000015::conv-41_qa_49,lr000015::conv-41,lr000015::conv-41_session_26_D26:1,0.0681,2.9219,2.92,67.7797,47.7153,14.2639,2.99,70.7697,118.485,132.7489,132.7489,1,1,1,1,1,1,1,0,2.8909,1.3831,0.3388,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03040,lr000003::conv-41_qa_129,lr000003::conv-41,lr000003::conv-41_session_25_D25:14,0.9228,24.3538,24.3488,76.9534,150.5621,24.9239,25.2766,102.23,252.7921,277.716,277.716,1,1,1,1,1,1,1,0,9.0524,1.4566,0.3766,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03851,lr000011::conv-41_qa_85,lr000011::conv-41,lr000011::conv-41_session_10_D10:13,3.5017,7.7729,7.77,42.3852,69.035,12.5459,11.2746,53.6598,122.6948,135.2407,135.2407,1,1,1,1,1,1,1,0,2.8199,0.5367,0.3574,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02618,lr000005::conv-44_qa_113,lr000005::conv-44,lr000005::conv-44_session_25_D25:8,0.1002,3.5545,3.552,39.4072,39.3403,31.9526,3.6547,43.0619,82.4022,114.3548,114.3548,1,1,1,1,1,1,1,0,18.9527,0.8016,0.3503,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03752,lr000004::conv-43_qa_125,lr000004::conv-43,lr000004::conv-43_session_15_D15:11,0.3598,7.3261,7.3186,111.515,99.1336,12.6596,7.6859,119.2009,218.3345,230.9941,230.9941,1,1,1,1,1,1,1,0,3.913,0.7317,0.3614,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02728,lr000015::conv-50_qa_112,lr000015::conv-50,lr000015::conv-50_session_19_D19:9,0.1119,8.2182,8.2151,55.5407,52.8427,30.6127,8.3301,63.8708,116.7135,147.3262,147.3262,1,1,1,1,1,1,1,0,9.5171,0.8711,0.3795,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02960,lr000010::conv-44_qa_14,lr000010::conv-44,lr000010::conv-44_session_3_D3:7,0.4233,3.9022,3.8993,40.3962,61.5964,6.5135,4.3255,44.7217,106.3181,112.8316,112.8316,1,1,1,1,1,1,1,0,1.2769,0.6391,0.3556,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02449,lr000012::conv-43_qa_160,lr000012::conv-43,lr000012::conv-43_session_26_D26:12,0.7657,4.7272,4.7251,23.4561,45.6098,13.0556,5.4929,28.949,74.5588,87.6144,,0,1,1,1,1,1,1,0,2.4588,1.2345,0.3421,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03318,lr000006::conv-43_qa_0,lr000006::conv-43,lr000006::conv-43_session_1_D1:9,0.0887,12.3552,12.3533,41.505,46.8341,7.4457,12.4439,53.9489,100.783,108.2287,108.2287,1,1,1,1,1,1,1,0,1.8836,1.0026,0.3487,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03801,lr000005::conv-50_qa_86,lr000005::conv-50,lr000005::conv-50_session_9_D9:15,0.0474,13.8774,13.8752,51.7972,282.353,46.9207,13.9248,65.722,348.075,394.9957,394.9957,1,1,1,1,1,1,1,0,37.9703,1.6353,0.4464,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03998,lr000016::conv-30_qa_10,lr000016::conv-30,lr000016::conv-30_session_5_D5:5,0.991,2.9883,2.9799,85.7159,39.3406,6.7888,3.9793,89.6952,129.0358,135.8246,135.8246,1,1,1,1,1,1,1,0,0.7255,0.2291,0.3395,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03489,lr000012::conv-26_qa_38,lr000012::conv-26,lr000012::conv-26_session_8_D8:4,0.0884,5.1755,5.1726,28.5133,31.4714,19.4558,5.2639,33.7772,65.2486,84.7044,,0,1,1,1,1,1,1,0,0.87,0.3301,0.3531,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02307,lr000011::conv-44_qa_111,lr000011::conv-44,lr000011::conv-44_session_24_D24:10,0.5181,6.8373,6.835,75.5886,56.5455,46.2738,7.3554,82.944,139.4895,185.7633,185.7633,1,1,1,1,1,1,1,0,11.9411,1.2231,0.4164,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03977,lr000011::conv-41_qa_133,lr000011::conv-41,lr000011::conv-41_session_27_D27:9,1.3594,45.7128,45.7108,85.4542,99.1717,14.1401,47.0722,132.5264,231.6981,245.8382,245.8382,1,1,1,1,1,1,1,0,5.1614,1.0357,0.3345,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_04001,lr000014::conv-42_qa_57,lr000014::conv-42,lr000014::conv-42_session_26_D26:19,3.3565,8.8115,8.8092,46.2145,43.9826,19.7476,12.168,58.3825,102.3651,122.1127,,0,1,1,1,1,1,1,0,2.6767,2.0264,0.3373,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03452,lr000005::conv-47_qa_101,lr000005::conv-47,lr000005::conv-47_session_16_D16:8,0.065,5.043,5.0404,35.901,304.4755,34.47,5.108,41.009,345.4845,379.9545,379.9545,1,1,1,1,1,1,1,0,23.4731,0.523,0.3414,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02688,lr000004::conv-43_qa_137,lr000004::conv-43,lr000004::conv-43_session_19_D19:3,0.1664,9.565,9.5633,42.5057,225.6516,38.9616,9.7314,52.2371,277.8887,316.8503,316.8503,1,1,1,1,1,1,1,0,7.1035,1.3222,0.4196,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02684,lr000011::conv-50_qa_29,lr000011::conv-50,lr000011::conv-50_session_5_D5:9,0.7559,3.2795,3.2774,53.8073,29.8754,17.6099,4.0354,57.8427,87.7181,105.328,,0,1,1,1,1,1,1,0,5.9352,1.4782,0.3477,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03589,lr000007::conv-49_qa_36,lr000007::conv-49,lr000007::conv-49_session_7_D7:8,0.0297,11.4956,11.4938,69.9575,47.3306,11.1579,11.5253,81.4828,128.8134,139.9713,,0,1,1,1,1,1,1,0,2.1267,0.605,0.3378,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03574,lr000009::conv-42_qa_23,lr000009::conv-42,lr000009::conv-42_session_14_D14:1,0.3421,14.3494,14.3469,56.2124,36.4385,18.7338,14.6915,70.9039,107.3424,126.0762,126.0762,1,1,1,1,1,1,1,0,1.9871,1.0298,0.327,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02421,lr000004::conv-42_qa_29,lr000004::conv-42,lr000004::conv-42_session_16_D16:11,0.2858,5.7522,5.7498,59.8152,76.8876,57.755,6.038,65.8532,142.7408,200.4958,200.4958,1,1,1,1,1,1,1,0,19.8894,0.8995,0.4815,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02971,lr000011::conv-43_qa_55,lr000011::conv-43,lr000011::conv-43_session_1_D1:3,0.9315,4.0043,4.0015,17.4861,30.7135,23.1766,4.9358,22.4219,53.1354,76.312,76.312,1,1,1,1,1,1,1,0,7.9256,3.4266,0.4412,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02450,lr000006::conv-42_qa_134,lr000006::conv-42,lr000006::conv-42_session_16_D16:10,0.0418,8.6091,8.6071,119.4535,80.3861,35.5755,8.6509,128.1044,208.4905,244.066,244.066,1,1,1,1,1,1,1,0,17.5993,3.7904,0.3855,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03543,lr000004::conv-43_qa_99,lr000004::conv-43,lr000004::conv-43_session_8_D8:22,0.1311,7.7505,7.7486,61.5002,64.9218,25.2529,7.8816,69.3818,134.3036,159.5565,159.5565,1,1,1,1,1,1,1,0,2.2293,0.9624,0.3252,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03478,lr000007::conv-49_qa_63,lr000007::conv-49,lr000007::conv-49_session_14_D14:1,0.0585,9.0231,9.0211,52.3019,31.1544,12.6125,9.0816,61.3835,92.5379,105.1504,105.1504,1,1,1,1,1,1,1,0,0.4611,0.4565,0.3637,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02922,lr000001::conv-26_qa_86,lr000001::conv-26,lr000001::conv-26_session_2_D2:12,2.5323,5.9327,5.9307,63.1557,75.1161,15.4105,8.465,71.6207,146.7368,162.1473,162.1473,1,1,1,1,1,1,1,0,2.9009,0.2584,0.3331,0,0,0,0,1,1,1,1,1,1,1,1
