method,qa_id,query_sample_id,top10_memory_ids,top10_count,top10_cross_sample_count,top10_cross_sample_rate
Dense-bge,conv-44_qa_23,conv-44,conv-44_session_18_D18:17;conv-44_session_24_D24:4;conv-44_session_14_D14:25;conv-44_session_12_D12:1;conv-44_session_19_D19:5;conv-44_session_24_D24:6;conv-44_session_14_D14:17;conv-44_session_17_D17:9;conv-44_session_14_D14:26;conv-44_session_17_D17:19,10,0,0.0
Dense-bge,conv-44_qa_24,conv-44,conv-44_session_27_D27:9;conv-44_session_15_D15:15;conv-44_session_24_D24:2;conv-44_session_1_D1:8;conv-44_session_17_D17:8;conv-44_session_19_D19:5;conv-44_session_2_D2:1;conv-44_session_13_D13:8;conv-44_session_14_D14:26;conv-44_session_21_D21:2,10,0,0.0
Dense-bge,conv-44_qa_25,conv-44,conv-44_session_17_D17:1;conv-44_session_14_D14:1;conv-44_session_20_D20:1;conv-44_session_27_D27:1;conv-44_session_11_D11:1;conv-44_session_26_D26:20;conv-44_session_3_D3:11;conv-44_session_17_D17:21;conv-44_session_15_D15:16;conv-44_session_23_D23:1,10,0,0.0
Dense-bge,conv-44_qa_26,conv-44,conv-44_session_21_D21:7;conv-44_session_21_D21:5;conv-44_session_12_D12:3;conv-44_session_12_D12:5;conv-44_session_14_D14:11;conv-44_session_18_D18:3;conv-44_session_23_D23:23;conv-44_session_10_D10:12;conv-44_session_3_D3:3;conv-44_session_10_D10:4,10,0,0.0
Dense-bge,conv-44_qa_27,conv-44,conv-44_session_19_D19:17;conv-44_session_26_D26:8;conv-44_session_21_D21:7;conv-44_session_9_D9:14;conv-44_session_3_D3:9;conv-44_session_4_D4:10;conv-44_session_5_D5:17;conv-44_session_4_D4:8;conv-44_session_6_D6:9;conv-44_session_2_D2:6,10,0,0.0
Dense-bge,conv-44_qa_28,conv-44,conv-44_session_17_D17:8;conv-44_session_3_D3:28;conv-44_session_19_D19:26;conv-44_session_12_D12:10;conv-44_session_15_D15:15;conv-44_session_23_D23:6;conv-44_session_10_D10:7;conv-44_session_26_D26:13;conv-44_session_1_D1:5;conv-44_session_3_D3:20,10,0,0.0
Dense-bge,conv-44_qa_29,conv-44,conv-44_session_19_D19:26;conv-44_session_28_D28:7;conv-44_session_17_D17:8;conv-44_session_10_D10:7;conv-44_session_26_D26:13;conv-44_session_13_D13:8;conv-44_session_1_D1:7;conv-44_session_2_D2:5;conv-44_session_2_D2:1;conv-44_session_15_D15:15,10,0,0.0
Dense-bge,conv-44_qa_30,conv-44,conv-44_session_20_D20:1;conv-44_session_26_D26:20;conv-44_session_14_D14:1;conv-44_session_17_D17:21;conv-44_session_21_D21:5;conv-44_session_21_D21:3;conv-44_session_11_D11:1;conv-44_session_3_D3:11;conv-44_session_27_D27:1;conv-44_session_24_D24:12,10,0,0.0
Dense-bge,conv-44_qa_31,conv-44,conv-44_session_4_D4:20;conv-44_session_1_D1:12;conv-44_session_27_D27:15;conv-44_session_24_D24:4;conv-44_session_27_D27:3;conv-44_session_16_D16:3;conv-44_session_27_D27:5;conv-44_session_12_D12:1;conv-44_session_28_D28:14;conv-44_session_28_D28:6,10,0,0.0
Dense-bge,conv-44_qa_32,conv-44,conv-44_session_3_D3:26;conv-44_session_15_D15:1;conv-44_session_23_D23:20;conv-44_session_3_D3:28;conv-44_session_23_D23:18;conv-44_session_25_D25:16;conv-30_session_5_D5:15;conv-44_session_12_D12:8;conv-44_session_5_D5:22;conv-44_session_26_D26:47,10,1,0.1
Dense-bge,conv-44_qa_33,conv-44,conv-44_session_5_D5:5;conv-44_session_24_D24:4;conv-44_session_27_D27:15;conv-44_session_26_D26:16;conv-44_session_27_D27:7;conv-44_session_4_D4:20;conv-44_session_2_D2:8;conv-44_session_26_D26:2;conv-44_session_27_D27:9;conv-44_session_2_D2:16,10,0,0.0
Dense-bge,conv-44_qa_34,conv-44,conv-44_session_24_D24:6;conv-44_session_24_D24:4;conv-44_session_28_D28:13;conv-44_session_18_D18:17;conv-44_session_12_D12:1;conv-44_session_1_D1:6;conv-44_session_14_D14:25;conv-44_session_17_D17:9;conv-44_session_19_D19:5;conv-44_session_14_D14:17,10,0,0.0
Dense-bge,conv-44_qa_35,conv-44,conv-44_session_1_D1:6;conv-44_session_4_D4:20;conv-44_session_28_D28:14;conv-44_session_27_D27:3;conv-44_session_27_D27:5;conv-44_session_19_D19:5;conv-44_session_12_D12:1;conv-44_session_26_D26:12;conv-47_session_31_D31:21;conv-44_session_14_D14:17,10,1,0.1
Dense-bge,conv-44_qa_36,conv-44,conv-44_session_10_D10:25;conv-44_session_10_D10:27;conv-44_session_10_D10:13;conv-44_session_10_D10:23;conv-44_session_10_D10:21;conv-44_session_10_D10:19;conv-44_session_10_D10:17;conv-44_session_3_D3:16;conv-44_session_25_D25:14;conv-44_session_25_D25:6,10,0,0.0
Dense-bge,conv-44_qa_37,conv-44,conv-44_session_19_D19:2;conv-44_session_8_D8:12;conv-44_session_8_D8:24;conv-44_session_16_D16:12;conv-44_session_9_D9:23;conv-26_session_18_D18:2;conv-44_session_25_D25:16;conv-44_session_20_D20:6;conv-44_session_27_D27:1;conv-44_session_4_D4:3,10,1,0.1
Dense-bge,conv-44_qa_38,conv-44,conv-44_session_25_D25:1;conv-44_session_27_D27:1;conv-44_session_3_D3:11;conv-44_session_14_D14:1;conv-44_session_26_D26:20;conv-44_session_17_D17:1;conv-44_session_11_D11:1;conv-44_session_20_D20:1;conv-44_session_23_D23:1;conv-44_session_26_D26:36,10,0,0.0
Dense-bge,conv-44_qa_39,conv-44,conv-44_session_17_D17:8;conv-44_session_19_D19:26;conv-44_session_15_D15:3;conv-44_session_23_D23:18;conv-44_session_6_D6:14;conv-44_session_23_D23:6;conv-44_session_26_D26:13;conv-44_session_28_D28:7;conv-44_session_17_D17:6;conv-44_session_8_D8:20,10,0,0.0
Dense-bge,conv-44_qa_40,conv-44,conv-44_session_5_D5:7;conv-44_session_20_D20:6;conv-44_session_23_D23:10;conv-44_session_4_D4:27;conv-44_session_4_D4:25;conv-44_session_14_D14:2;conv-44_session_4_D4:21;conv-44_session_23_D23:14;conv-44_session_2_D2:8;conv-44_session_27_D27:2,10,0,0.0
Dense-bge,conv-44_qa_41,conv-44,conv-44_session_10_D10:7;conv-44_session_19_D19:26;conv-44_session_26_D26:13;conv-44_session_17_D17:8;conv-44_session_19_D19:12;conv-44_session_28_D28:7;conv-44_session_13_D13:8;conv-44_session_11_D11:4;conv-44_session_2_D2:5;conv-44_session_1_D1:9,10,0,0.0
Dense-bge,conv-44_qa_42,conv-44,conv-44_session_19_D19:8;conv-44_session_10_D10:1;conv-44_session_6_D6:12;conv-44_session_6_D6:14;conv-44_session_6_D6:8;conv-44_session_26_D26:5;conv-44_session_19_D19:26;conv-44_session_16_D16:6;conv-44_session_17_D17:8;conv-44_session_26_D26:1,10,0,0.0
Dense-bge,conv-44_qa_43,conv-44,conv-44_session_14_D14:1;conv-44_session_5_D5:6;conv-44_session_23_D23:1;conv-44_session_20_D20:8;conv-44_session_19_D19:29;conv-44_session_27_D27:1;conv-44_session_27_D27:9;conv-44_session_4_D4:26;conv-44_session_5_D5:5;conv-44_session_17_D17:17,10,0,0.0
Dense-bge,conv-44_qa_44,conv-44,conv-44_session_27_D27:1;conv-44_session_6_D6:1;conv-44_session_14_D14:1;conv-44_session_9_D9:23;conv-44_session_20_D20:8;conv-44_session_3_D3:2;conv-44_session_17_D17:1;conv-44_session_3_D3:1;conv-44_session_26_D26:14;conv-44_session_2_D2:21,10,0,0.0
Dense-bge,conv-44_qa_45,conv-44,conv-44_session_1_D1:12;conv-44_session_24_D24:4;conv-44_session_27_D27:5;conv-44_session_2_D2:16;conv-44_session_15_D15:14;conv-44_session_17_D17:11;conv-44_session_5_D5:5;conv-44_session_27_D27:3;conv-44_session_1_D1:8;conv-44_session_2_D2:12,10,0,0.0
Dense-bge,conv-44_qa_46,conv-44,conv-44_session_1_D1:12;conv-44_session_24_D24:4;conv-44_session_15_D15:14;conv-44_session_5_D5:5;conv-44_session_17_D17:11;conv-44_session_2_D2:16;conv-44_session_27_D27:3;conv-44_session_27_D27:5;conv-44_session_1_D1:6;conv-44_session_1_D1:8,10,0,0.0
Dense-bge,conv-44_qa_47,conv-44,conv-44_session_28_D28:13;conv-44_session_28_D28:14;conv-44_session_24_D24:6;conv-44_session_1_D1:6;conv-44_session_5_D5:1;conv-44_session_28_D28:10;conv-44_session_28_D28:8;conv-44_session_12_D12:1;conv-44_session_10_D10:8;conv-47_session_15_D15:1,10,1,0.1
Dense-bge,conv-44_qa_48,conv-44,conv-44_session_1_D1:12;conv-44_session_24_D24:4;conv-44_session_15_D15:14;conv-44_session_2_D2:16;conv-44_session_13_D13:11;conv-44_session_14_D14:17;conv-44_session_13_D13:3;conv-44_session_17_D17:11;conv-44_session_28_D28:18;conv-44_session_4_D4:20,10,0,0.0
Dense-bge,conv-44_qa_49,conv-44,conv-44_session_17_D17:8;conv-44_session_19_D19:26;conv-44_session_15_D15:15;conv-44_session_9_D9:15;conv-44_session_10_D10:5;conv-44_session_14_D14:14;conv-44_session_14_D14:16;conv-44_session_4_D4:15;conv-44_session_13_D13:12;conv-44_session_1_D1:11,10,0,0.0
Dense-bge,conv-44_qa_50,conv-44,conv-44_session_17_D17:8;conv-44_session_16_D16:6;conv-44_session_10_D10:1;conv-44_session_19_D19:8;conv-44_session_17_D17:6;conv-44_session_6_D6:10;conv-44_session_16_D16:8;conv-44_session_19_D19:26;conv-44_session_5_D5:4;conv-44_session_6_D6:8,10,0,0.0
Dense-bge,conv-44_qa_51,conv-44,conv-44_session_17_D17:8;conv-44_session_19_D19:26;conv-44_session_9_D9:5;conv-44_session_23_D23:2;conv-44_session_3_D3:20;conv-44_session_12_D12:10;conv-44_session_26_D26:13;conv-44_session_23_D23:6;conv-44_session_15_D15:15;conv-44_session_13_D13:8,10,0,0.0
Dense-bge,conv-44_qa_52,conv-44,conv-44_session_20_D20:17;conv-44_session_20_D20:15;conv-44_session_20_D20:23;conv-44_session_1_D1:18;conv-44_session_20_D20:19;conv-44_session_16_D16:13;conv-44_session_27_D27:11;conv-44_session_23_D23:23;conv-44_session_14_D14:23;conv-44_session_14_D14:9,10,0,0.0
Dense-bge,conv-44_qa_53,conv-44,conv-44_session_1_D1:12;conv-44_session_20_D20:25;conv-44_session_20_D20:23;conv-44_session_8_D8:19;conv-44_session_14_D14:23;conv-44_session_20_D20:27;conv-44_session_23_D23:25;conv-44_session_14_D14:13;conv-44_session_13_D13:13;conv-44_session_1_D1:8,10,0,0.0
Dense-bge,conv-44_qa_54,conv-44,conv-44_session_4_D4:21;conv-44_session_23_D23:10;conv-44_session_20_D20:6;conv-44_session_4_D4:27;conv-44_session_27_D27:2;conv-44_session_14_D14:2;conv-44_session_1_D1:9;conv-44_session_4_D4:25;conv-44_session_23_D23:14;conv-44_session_3_D3:6,10,0,0.0
Dense-bge,conv-44_qa_55,conv-44,conv-44_session_9_D9:8;conv-44_session_9_D9:4;conv-44_session_27_D27:3;conv-44_session_27_D27:15;conv-44_session_15_D15:6;conv-44_session_19_D19:25;conv-44_session_9_D9:2;conv-44_session_18_D18:11;conv-44_session_24_D24:4;conv-44_session_11_D11:19,10,0,0.0
Dense-bge,conv-44_qa_56,conv-44,conv-44_session_5_D5:5;conv-44_session_24_D24:4;conv-44_session_9_D9:2;conv-44_session_2_D2:12;conv-44_session_2_D2:8;conv-44_session_9_D9:8;conv-44_session_27_D27:9;conv-44_session_9_D9:10;conv-44_session_1_D1:8;conv-44_session_7_D7:8,10,0,0.0
Dense-bge,conv-44_qa_57,conv-44,conv-44_session_28_D28:8;conv-44_session_28_D28:14;conv-44_session_5_D5:1;conv-44_session_1_D1:6;conv-44_session_28_D28:13;conv-44_session_24_D24:6;conv-47_session_21_D21:3;conv-44_session_1_D1:8;conv-44_session_28_D28:9;conv-44_session_19_D19:5,10,1,0.1
Dense-bge,conv-44_qa_58,conv-44,conv-44_session_26_D26:21;conv-44_session_10_D10:27;conv-44_session_25_D25:14;conv-44_session_10_D10:23;conv-44_session_5_D5:22;conv-44_session_10_D10:25;conv-44_session_25_D25:4;conv-44_session_10_D10:19;conv-44_session_26_D26:19;conv-44_session_14_D14:1,10,0,0.0
Dense-bge,conv-44_qa_59,conv-44,conv-44_session_24_D24:4;conv-44_session_5_D5:1;conv-44_session_1_D1:12;conv-44_session_1_D1:8;conv-44_session_1_D1:6;conv-44_session_2_D2:16;conv-44_session_12_D12:1;conv-44_session_17_D17:11;conv-44_session_15_D15:14;conv-44_session_5_D5:15,10,0,0.0
Dense-bge,conv-44_qa_60,conv-44,conv-44_session_27_D27:3;conv-44_session_27_D27:5;conv-47_session_31_D31:13;conv-44_session_4_D4:20;conv-44_session_1_D1:12;conv-44_session_28_D28:14;conv-44_session_1_D1:8;conv-44_session_28_D28:18;conv-44_session_1_D1:6;conv-44_session_2_D2:16,10,1,0.1
Dense-bge,conv-44_qa_61,conv-44,conv-44_session_1_D1:14;conv-44_session_1_D1:16;conv-44_session_20_D20:19;conv-44_session_20_D20:13;conv-44_session_4_D4:1;conv-44_session_20_D20:23;conv-44_session_1_D1:18;conv-44_session_11_D11:35;conv-44_session_1_D1:15;conv-42_session_28_D28:23,10,1,0.1
Dense-bge,conv-44_qa_62,conv-44,conv-44_session_4_D4:16;conv-44_session_24_D24:10;conv-44_session_2_D2:20;conv-44_session_14_D14:23;conv-44_session_23_D23:27;conv-44_session_2_D2:22;conv-44_session_26_D26:28;conv-44_session_10_D10:2;conv-44_session_5_D5:7;conv-44_session_8_D8:9,10,0,0.0
Dense-bge,conv-44_qa_63,conv-44,conv-44_session_3_D3:15;conv-44_session_3_D3:13;conv-44_session_3_D3:17;conv-44_session_3_D3:11;conv-44_session_3_D3:18;conv-44_session_26_D26:20;conv-44_session_3_D3:16;conv-44_session_3_D3:19;conv-48_session_26_D26:10;conv-44_session_27_D27:1,10,1,0.1
Dense-bge,conv-44_qa_64,conv-44,conv-44_session_19_D19:20;conv-44_session_3_D3:26;conv-44_session_15_D15:1;conv-44_session_23_D23:18;conv-44_session_3_D3:28;conv-44_session_23_D23:20;conv-48_session_6_D6:4;conv-44_session_9_D9:17;conv-26_session_14_D14:29;conv-44_session_19_D19:18,10,2,0.2
Dense-bge,conv-44_qa_65,conv-44,conv-44_session_4_D4:21;conv-44_session_20_D20:6;conv-44_session_23_D23:10;conv-44_session_4_D4:27;conv-44_session_4_D4:25;conv-44_session_3_D3:6;conv-44_session_4_D4:23;conv-44_session_27_D27:2;conv-44_session_1_D1:9;conv-44_session_7_D7:1,10,0,0.0
Dense-bge,conv-44_qa_66,conv-44,conv-44_session_2_D2:16;conv-44_session_5_D5:1;conv-44_session_1_D1:8;conv-44_session_5_D5:5;conv-44_session_2_D2:8;conv-44_session_11_D11:3;conv-44_session_9_D9:8;conv-44_session_24_D24:4;conv-44_session_7_D7:8;conv-44_session_5_D5:3,10,0,0.0
Dense-bge,conv-44_qa_67,conv-44,conv-44_session_5_D5:7;conv-44_session_11_D11:5;conv-44_session_9_D9:8;conv-44_session_5_D5:5;conv-44_session_1_D1:8;conv-44_session_2_D2:8;conv-44_session_9_D9:2;conv-44_session_23_D23:7;conv-44_session_18_D18:21;conv-44_session_26_D26:28,10,0,0.0
Dense-bge,conv-44_qa_68,conv-44,conv-44_session_6_D6:4;conv-44_session_19_D19:4;conv-44_session_17_D17:8;conv-44_session_12_D12:12;conv-44_session_6_D6:3;conv-44_session_15_D15:15;conv-44_session_6_D6:12;conv-44_session_2_D2:25;conv-44_session_3_D3:20;conv-44_session_26_D26:41,10,0,0.0
Dense-bge,conv-44_qa_69,conv-44,conv-44_session_6_D6:4;conv-44_session_19_D19:4;conv-44_session_6_D6:3;conv-44_session_15_D15:15;conv-44_session_12_D12:12;conv-44_session_2_D2:25;conv-44_session_17_D17:8;conv-44_session_6_D6:12;conv-44_session_28_D28:7;conv-44_session_26_D26:41,10,0,0.0
Dense-bge,conv-44_qa_70,conv-44,conv-44_session_6_D6:4;conv-44_session_10_D10:1;conv-44_session_19_D19:8;conv-48_session_25_D25:1;conv-48_session_5_D5:9;conv-44_session_20_D20:22;conv-44_session_16_D16:6;conv-44_session_6_D6:8;conv-48_session_15_D15:12;conv-44_session_6_D6:6,10,3,0.3
Dense-bge,conv-44_qa_71,conv-44,conv-44_session_28_D28:7;conv-44_session_24_D24:1;conv-44_session_2_D2:25;conv-44_session_17_D17:8;conv-44_session_28_D28:5;conv-44_session_18_D18:18;conv-44_session_13_D13:8;conv-44_session_5_D5:20;conv-44_session_2_D2:1;conv-44_session_19_D19:4,10,0,0.0
Dense-bge,conv-44_qa_72,conv-44,conv-44_session_6_D6:12;conv-44_session_6_D6:4;conv-44_session_26_D26:5;conv-44_session_17_D17:8;conv-44_session_6_D6:5;conv-44_session_5_D5:4;conv-44_session_10_D10:5;conv-44_session_19_D19:8;conv-44_session_12_D12:12;conv-44_session_3_D3:6,10,0,0.0
Dense-bge,conv-44_qa_73,conv-44,conv-44_session_5_D5:5;conv-44_session_7_D7:8;conv-44_session_5_D5:15;conv-44_session_1_D1:8;conv-44_session_5_D5:1;conv-44_session_24_D24:4;conv-44_session_2_D2:16;conv-44_session_1_D1:12;conv-44_session_18_D18:21;conv-44_session_2_D2:12,10,0,0.0
Dense-bge,conv-44_qa_74,conv-44,conv-44_session_5_D5:5;conv-44_session_7_D7:8;conv-44_session_2_D2:8;conv-44_session_18_D18:21;conv-44_session_2_D2:22;conv-44_session_24_D24:4;conv-44_session_15_D15:6;conv-44_session_1_D1:8;conv-44_session_5_D5:7;conv-44_session_9_D9:10,10,0,0.0
Dense-bge,conv-44_qa_75,conv-44,conv-44_session_8_D8:7;conv-44_session_8_D8:1;conv-44_session_8_D8:3;conv-44_session_17_D17:21;conv-44_session_26_D26:24;conv-44_session_16_D16:13;conv-44_session_24_D24:10;conv-44_session_11_D11:9;conv-44_session_10_D10:12;conv-44_session_21_D21:5,10,0,0.0
Dense-bge,conv-44_qa_76,conv-44,conv-44_session_8_D8:14;conv-44_session_1_D1:9;conv-44_session_5_D5:10;conv-44_session_3_D3:6;conv-44_session_4_D4:27;conv-44_session_17_D17:8;conv-44_session_19_D19:26;conv-44_session_2_D2:19;conv-44_session_4_D4:15;conv-44_session_8_D8:9,10,0,0.0
Dense-bge,conv-44_qa_77,conv-44,conv-44_session_9_D9:5;conv-44_session_9_D9:1;conv-44_session_3_D3:20;conv-44_session_20_D20:6;conv-44_session_8_D8:10;conv-44_session_9_D9:7;conv-44_session_2_D2:23;conv-44_session_23_D23:2;conv-44_session_8_D8:9;conv-44_session_2_D2:25,10,0,0.0
Dense-bge,conv-44_qa_78,conv-44,conv-44_session_9_D9:23;conv-44_session_11_D11:32;conv-44_session_6_D6:1;conv-44_session_26_D26:23;conv-44_session_9_D9:19;conv-44_session_11_D11:8;conv-44_session_18_D18:16;conv-42_session_14_D14:19;conv-44_session_4_D4:3;conv-44_session_24_D24:17,10,1,0.1
Dense-bge,conv-44_qa_79,conv-44,conv-44_session_10_D10:27;conv-44_session_10_D10:23;conv-44_session_10_D10:14;conv-44_session_14_D14:1;conv-44_session_26_D26:21;conv-44_session_3_D3:19;conv-44_session_10_D10:20;conv-44_session_25_D25:1;conv-44_session_10_D10:12;conv-44_session_10_D10:15,10,0,0.0
Dense-bge,conv-44_qa_80,conv-44,conv-44_session_10_D10:22;conv-44_session_10_D10:25;conv-44_session_14_D14:1;conv-44_session_25_D25:1;conv-44_session_10_D10:21;conv-44_session_10_D10:23;conv-43_session_15_D15:32;conv-41_session_2_D2:23;conv-44_session_10_D10:19;conv-44_session_26_D26:21,10,2,0.2
Dense-bge,conv-44_qa_81,conv-44,conv-44_session_26_D26:20;conv-44_session_20_D20:1;conv-44_session_14_D14:1;conv-44_session_27_D27:1;conv-44_session_23_D23:1;conv-44_session_17_D17:1;conv-44_session_17_D17:21;conv-43_session_11_D11:7;conv-44_session_26_D26:24;conv-49_session_23_D23:23,10,2,0.2
Dense-bge,conv-44_qa_82,conv-44,conv-44_session_28_D28:7;conv-44_session_13_D13:8;conv-44_session_19_D19:26;conv-44_session_24_D24:5;conv-44_session_17_D17:8;conv-44_session_2_D2:1;conv-44_session_28_D28:9;conv-44_session_13_D13:10;conv-44_session_15_D15:15;conv-44_session_26_D26:13,10,0,0.0
Dense-bge,conv-44_qa_83,conv-44,conv-44_session_13_D13:10;conv-44_session_13_D13:8;conv-44_session_17_D17:8;conv-41_session_17_D17:4;conv-44_session_23_D23:28;conv-44_session_15_D15:15;conv-44_session_19_D19:4;conv-44_session_26_D26:41;conv-41_session_17_D17:6;conv-44_session_8_D8:20,10,2,0.2
Dense-bge,conv-44_qa_84,conv-44,conv-44_session_19_D19:26;conv-44_session_13_D13:6;conv-44_session_13_D13:4;conv-44_session_17_D17:8;conv-44_session_23_D23:18;conv-44_session_28_D28:17;conv-44_session_26_D26:13;conv-44_session_1_D1:7;conv-44_session_10_D10:7;conv-44_session_1_D1:11,10,0,0.0
Dense-bge,conv-44_qa_85,conv-44,conv-44_session_14_D14:2;conv-44_session_10_D10:1;conv-44_session_6_D6:8;conv-44_session_28_D28:7;conv-44_session_16_D16:2;conv-44_session_8_D8:10;conv-44_session_16_D16:6;conv-44_session_23_D23:6;conv-44_session_5_D5:2;conv-44_session_19_D19:8,10,0,0.0
Dense-bge,conv-44_qa_86,conv-44,conv-44_session_20_D20:6;conv-44_session_23_D23:10;conv-44_session_1_D1:9;conv-44_session_4_D4:27;conv-44_session_4_D4:21;conv-44_session_14_D14:2;conv-44_session_5_D5:10;conv-44_session_27_D27:2;conv-44_session_5_D5:8;conv-44_session_14_D14:4,10,0,0.0
Dense-bge,conv-44_qa_87,conv-44,conv-44_session_7_D7:3;conv-44_session_14_D14:8;conv-44_session_2_D2:19;conv-44_session_26_D26:29;conv-44_session_11_D11:6;conv-44_session_10_D10:3;conv-44_session_6_D6:2;conv-44_session_12_D12:6;conv-44_session_26_D26:25;conv-44_session_11_D11:32,10,0,0.0
Dense-bge,conv-44_qa_88,conv-44,conv-44_session_16_D16:9;conv-44_session_14_D14:26;conv-44_session_17_D17:17;conv-44_session_14_D14:25;conv-44_session_17_D17:12;conv-44_session_28_D28:2;conv-44_session_19_D19:5;conv-44_session_12_D12:2;conv-44_session_18_D18:17;conv-44_session_17_D17:10,10,0,0.0
Dense-bge,conv-44_qa_89,conv-44,conv-44_session_17_D17:4;conv-44_session_28_D28:3;conv-44_session_17_D17:8;conv-44_session_5_D5:4;conv-44_session_16_D16:8;conv-44_session_23_D23:6;conv-44_session_27_D27:6;conv-44_session_16_D16:6;conv-44_session_14_D14:26;conv-44_session_10_D10:1,10,0,0.0
Dense-bge,conv-44_qa_90,conv-44,conv-44_session_19_D19:26;conv-44_session_9_D9:5;conv-44_session_3_D3:20;conv-44_session_17_D17:8;conv-44_session_27_D27:4;conv-44_session_23_D23:2;conv-44_session_20_D20:6;conv-44_session_15_D15:15;conv-44_session_4_D4:21;conv-44_session_18_D18:6,10,0,0.0
Dense-bge,conv-44_qa_91,conv-44,conv-44_session_18_D18:10;conv-44_session_19_D19:4;conv-44_session_20_D20:4;conv-44_session_17_D17:8;conv-44_session_15_D15:7;conv-44_session_20_D20:6;conv-44_session_18_D18:6;conv-44_session_8_D8:20;conv-44_session_15_D15:15;conv-44_session_5_D5:4,10,0,0.0
Dense-bge,conv-44_qa_92,conv-44,conv-44_session_18_D18:10;conv-44_session_9_D9:1;conv-44_session_28_D28:5;conv-44_session_23_D23:6;conv-44_session_17_D17:8;conv-44_session_3_D3:20;conv-44_session_18_D18:18;conv-44_session_9_D9:5;conv-44_session_9_D9:3;conv-44_session_15_D15:15,10,0,0.0
Dense-bge,conv-44_qa_93,conv-44,conv-44_session_19_D19:4;conv-44_session_19_D19:2;conv-44_session_26_D26:5;conv-44_session_6_D6:12;conv-44_session_6_D6:14;conv-44_session_10_D10:1;conv-44_session_27_D27:8;conv-44_session_19_D19:8;conv-44_session_14_D14:26;conv-44_session_6_D6:8,10,0,0.0
Dense-bge,conv-44_qa_94,conv-44,conv-44_session_5_D5:10;conv-44_session_1_D1:9;conv-44_session_3_D3:6;conv-44_session_2_D2:19;conv-44_session_4_D4:27;conv-44_session_5_D5:8;conv-44_session_23_D23:24;conv-44_session_8_D8:14;conv-44_session_4_D4:17;conv-44_session_20_D20:6,10,0,0.0
Dense-bge,conv-44_qa_95,conv-44,conv-44_session_19_D19:20;conv-44_session_19_D19:22;conv-44_session_9_D9:17;conv-44_session_19_D19:16;conv-44_session_17_D17:6;conv-44_session_19_D19:18;conv-44_session_21_D21:10;conv-44_session_25_D25:16;conv-44_session_20_D20:28;conv-48_session_6_D6:4,10,1,0.1
Dense-bge,conv-44_qa_96,conv-44,conv-44_session_20_D20:25;conv-44_session_20_D20:23;conv-44_session_20_D20:27;conv-43_session_19_D19:18;conv-44_session_23_D23:23;conv-44_session_14_D14:13;conv-43_session_19_D19:16;conv-44_session_24_D24:10;conv-47_session_14_D14:11;conv-44_session_20_D20:24,10,3,0.3
Dense-bge,conv-44_qa_97,conv-44,conv-44_session_20_D20:33;conv-44_session_20_D20:35;conv-44_session_20_D20:31;conv-44_session_20_D20:34;conv-44_session_20_D20:9;conv-44_session_20_D20:29;conv-44_session_20_D20:27;conv-44_session_21_D21:9;conv-44_session_5_D5:19;conv-47_session_15_D15:7,10,1,0.1
Dense-bge,conv-44_qa_98,conv-44,conv-44_session_20_D20:35;conv-44_session_20_D20:33;conv-44_session_20_D20:27;conv-44_session_8_D8:27;conv-44_session_20_D20:9;conv-44_session_20_D20:31;conv-41_session_10_D10:2;conv-44_session_17_D17:7;conv-44_session_14_D14:13;conv-44_session_20_D20:25,10,1,0.1
Dense-bge,conv-44_qa_99,conv-44,conv-44_session_21_D21:2;conv-44_session_27_D27:2;conv-44_session_20_D20:6;conv-44_session_23_D23:6;conv-44_session_3_D3:20;conv-44_session_16_D16:2;conv-44_session_8_D8:10;conv-44_session_28_D28:7;conv-44_session_4_D4:15;conv-44_session_8_D8:9,10,0,0.0
Dense-bge,conv-44_qa_100,conv-44,conv-44_session_6_D6:14;conv-44_session_19_D19:2;conv-44_session_26_D26:1;conv-44_session_10_D10:1;conv-44_session_22_D22:1;conv-44_session_17_D17:8;conv-44_session_23_D23:24;conv-44_session_3_D3:6;conv-44_session_5_D5:8;conv-44_session_8_D8:9,10,0,0.0
Dense-bge,conv-44_qa_101,conv-44,conv-44_session_22_D22:7;conv-44_session_22_D22:5;conv-44_session_12_D12:8;conv-44_session_22_D22:6;conv-44_session_3_D3:26;conv-44_session_26_D26:47;conv-44_session_5_D5:22;conv-44_session_19_D19:28;conv-50_session_4_D4:25;conv-44_session_25_D25:16,10,1,0.1
Dense-bge,conv-44_qa_102,conv-44,conv-44_session_22_D22:5;conv-44_session_22_D22:7;conv-44_session_22_D22:6;conv-44_session_20_D20:32;conv-44_session_12_D12:8;conv-44_session_22_D22:4;conv-26_session_4_D4:4;conv-44_session_3_D3:28;conv-44_session_19_D19:28;conv-44_session_12_D12:10,10,1,0.1
Dense-bge,conv-44_qa_103,conv-44,conv-44_session_22_D22:7;conv-44_session_22_D22:9;conv-44_session_4_D4:13;conv-44_session_21_D21:14;conv-44_session_22_D22:11;conv-44_session_17_D17:6;conv-44_session_15_D15:11;conv-44_session_27_D27:18;conv-44_session_25_D25:16;conv-44_session_19_D19:14,10,0,0.0
Dense-bge,conv-44_qa_104,conv-44,conv-44_session_13_D13:2;conv-44_session_13_D13:14;conv-44_session_13_D13:4;conv-44_session_13_D13:1;conv-44_session_21_D21:14;conv-44_session_7_D7:11;conv-44_session_17_D17:6;conv-44_session_12_D12:12;conv-44_session_22_D22:9;conv-44_session_22_D22:11,10,0,0.0
