variant,scope,method,query_id,memory_id,rank,score
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_22_D22:4,2,13.414986108344255
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_27_D27:5,3,10.69046373015607
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_31_D31:4,4,6.8415465190623035
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_25_D25:11,5,6.090214728309287
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_27_D27:3,6,5.123852926271914
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_11_D11:6,7,4.772590092130936
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_24_D24:5,8,4.742504060491222
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_6_D6:8,9,4.742504060491222
Raw,heldout1150,BM25,conv-47_qa_138,conv-47_session_1_D1:3,10,4.583589239763706
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_28_D28:26,1,20.72460950841227
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_28_D28:25,2,18.55318725681423
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_3_D3:8,3,7.886457311177433
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_17_D17:6,4,6.603013944900728
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_13_D13:6,5,6.416452193122394
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_28_D28:24,6,5.876018548789908
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_6_D6:9,7,4.815614944271793
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_2_D2:5,8,4.683151096339441
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_28_D28:22,9,4.660612698796649
Raw,heldout1150,BM25,conv-47_qa_139,conv-47_session_20_D20:9,10,4.258232436910383
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_28_D28:4,1,12.362698070564418
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_6_D6:5,2,5.829249047692211
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_8_D8:6,3,5.5689241038813
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_28_D28:7,4,5.158221375743988
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_23_D23:9,5,4.964659899434956
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_11_D11:9,6,4.837830752670175
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_30_D30:3,7,4.670005353469138
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_28_D28:3,8,4.4533452081834035
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_12_D12:7,9,4.35362414651645
Raw,heldout1150,BM25,conv-47_qa_140,conv-47_session_3_D3:17,10,4.208838899428779
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_29_D29:2,1,18.535146672615195
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_4_D4:3,2,12.121656056942147
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_4_D4:2,3,10.838651551699105
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_8_D8:30,4,9.842162655294787
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_16_D16:2,5,9.613576590590824
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_5_D5:3,6,8.499763241375353
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_16_D16:1,7,7.541970857508574
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_3_D3:11,8,7.497111294327861
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_3_D3:9,9,6.53518695725778
Raw,heldout1150,BM25,conv-47_qa_141,conv-47_session_19_D19:4,10,6.4309940599087545
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_4_D4:3,1,12.121656056942147
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_4_D4:2,2,10.838651551699105
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_29_D29:2,3,10.029152346460208
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_16_D16:2,4,9.613576590590824
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_16_D16:1,5,7.541970857508574
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_19_D19:9,6,5.557559852743027
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_28_D28:6,7,5.557559852743027
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_10_D10:5,8,5.537306769270918
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_11_D11:9,9,5.145896180500212
Raw,heldout1150,BM25,conv-47_qa_142,conv-47_session_29_D29:4,10,4.961974367757572
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_19_D19:16,1,6.984707801723157
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_27_D27:13,2,6.605445909512147
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_29_D29:8,3,6.524133542457047
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_6_D6:5,4,5.829249047692211
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_23_D23:12,5,5.763976046052338
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_15_D15:18,6,5.295180521825294
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_29_D29:10,7,5.293230965078244
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_28_D28:7,8,5.158221375743988
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_29_D29:9,9,5.04313991280374
Raw,heldout1150,BM25,conv-47_qa_143,conv-47_session_23_D23:9,10,4.964659899434956
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_1_D1:21,1,9.667230409551856
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_10_D10:10,2,8.420468193896873
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_19_D19:16,3,6.984707801723157
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_29_D29:8,4,6.524133542457047
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_6_D6:5,5,5.829249047692211
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_23_D23:12,6,5.763976046052338
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_20_D20:15,7,5.294979965180819
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_29_D29:9,8,5.294979965180819
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_28_D28:7,9,5.158221375743988
Raw,heldout1150,BM25,conv-47_qa_144,conv-47_session_23_D23:9,10,4.964659899434956
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_29_D29:10,1,22.05547827677273
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_23_D23:3,2,15.324717464934162
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_23_D23:9,3,11.526970941127828
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_13_D13:9,4,10.798432817814614
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_29_D29:12,5,10.33811987798456
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_19_D19:16,6,6.984707801723157
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_21_D21:18,7,6.603013944900728
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_29_D29:11,8,6.603013944900728
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_29_D29:8,9,6.524133542457047
Raw,heldout1150,BM25,conv-47_qa_145,conv-47_session_17_D17:32,10,6.219903667696616
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_19_D19:5,1,8.301748847813732
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_30_D30:14,2,6.621637027675577
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_28_D28:27,3,6.239614710571303
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_19_D19:7,4,5.94373418029799
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_4_D4:16,5,5.7349976092892
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_8_D8:36,6,5.4020842287095885
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_8_D8:28,7,5.192600233252338
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_30_D30:13,8,5.0140928863594745
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_8_D8:17,9,4.947263714792726
Raw,heldout1150,BM25,conv-47_qa_146,conv-47_session_21_D21:1,10,4.777190364171269
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_30_D30:14,1,14.90988762996779
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_17_D17:5,2,7.793147933448327
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_30_D30:16,3,7.389897786674002
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_6_D6:5,4,5.829249047692211
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_28_D28:9,5,5.561872452763075
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_26_D26:13,6,5.543094138712463
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_4_D4:1,7,5.2682101834829655
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_28_D28:7,8,5.158221375743988
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_11_D11:8,9,5.036305159930036
Raw,heldout1150,BM25,conv-47_qa_147,conv-47_session_18_D18:2,10,5.036305159930036
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_31_D31:4,1,13.646220909039108
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_31_D31:2,2,12.27138915791257
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_25_D25:18,3,6.239614710571303
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_6_D6:3,4,6.125635875494518
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_28_D28:11,5,5.966808069247403
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_21_D21:6,6,5.935041154831721
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_1_D1:21,7,5.735117105642407
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_28_D28:9,8,5.561872452763075
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_8_D8:5,9,5.484552931423316
Raw,heldout1150,BM25,conv-47_qa_148,conv-47_session_28_D28:4,10,5.206378510551493
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_31_D31:20,1,10.123216135571132
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_31_D31:14,2,6.937304526014774
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_21_D21:1,3,6.442062828521776
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_19_D19:13,4,5.004107362962499
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_1_D1:14,5,4.605381930860683
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_10_D10:10,6,4.531245897307794
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_14_D14:12,7,3.077302501049642
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_13_D13:20,8,3.0719476157961716
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_21_D21:19,9,3.0719476157961716
Raw,heldout1150,BM25,conv-47_qa_149,conv-47_session_23_D23:21,10,2.855082036874136
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_18_D18:2,1,5.792882629725963
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_20_D20:14,2,5.485568852633453
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_21_D21:7,3,5.412829475731351
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_10_D10:7,4,5.4092556774306395
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_9_D9:16,5,5.4092556774306395
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_25_D25:3,6,5.364145774866225
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_25_D25:6,7,5.164524160853017
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_16_D16:7,8,4.981576704865033
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_8_D8:24,9,4.9039839741355165
Raw,heldout1150,BM25,conv-49_qa_0,conv-49_session_25_D25:5,10,4.489136421554539
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_15_D15:9,1,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_24_D24:6,2,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_1_D1:19,3,5.378567454123883
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_20_D20:12,4,5.111014517397085
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_25_D25:17,5,5.111014517397085
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_3_D3:16,6,4.928111126738688
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_18_D18:12,7,4.64853819581675
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_1_D1:5,8,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_23_D23:19,9,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_1,conv-49_session_8_D8:13,10,4.496929782891222
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_23_D23:12,1,5.620636999118554
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_19_D19:6,2,5.06144797779785
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_19_D19:8,3,5.06144797779785
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_23_D23:4,4,4.603456744418554
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_23_D23:8,5,4.603456744418554
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_19_D19:10,6,4.221471772482459
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_19_D19:9,7,4.115524634155439
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_15_D15:1,8,4.05330451290229
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_23_D23:5,9,3.3415648743196007
Raw,heldout1150,BM25,conv-49_qa_2,conv-49_session_23_D23:17,10,3.3415648743196007
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_1_D1:2,1,4.695946652832178
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_1_D1:4,2,4.492683697561758
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_18_D18:3,3,3.5664467933291477
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_22_D22:2,4,3.337114067013877
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_18_D18:1,5,2.7974600308230384
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_2_D2:16,6,2.0680202089807147
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_1_D1:22,7,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_13_D13:16,8,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_14_D14:13,9,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_3,conv-49_session_17_D17:9,10,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_13_D13:5,1,5.975240688514786
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_1_D1:5,2,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_23_D23:19,3,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_8_D8:13,4,4.496929782891222
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_1_D1:8,5,4.242259880272089
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_1_D1:15,6,4.242259880272089
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_11_D11:9,7,4.242259880272089
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_21_D21:15,8,4.242259880272089
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_10_D10:8,9,4.061889286891681
Raw,heldout1150,BM25,conv-49_qa_4,conv-49_session_2_D2:10,10,4.061889286891681
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_25_D25:5,1,5.298511162978071
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_2_D2:16,2,2.0680202089807147
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_1_D1:22,3,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_13_D13:16,4,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_14_D14:13,5,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_17_D17:9,6,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_21_D21:3,7,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_4_D4:19,8,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_8_D8:17,9,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_5,conv-49_session_9_D9:19,10,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_15_D15:9,1,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_24_D24:6,2,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_1_D1:5,3,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_23_D23:19,4,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_8_D8:13,5,4.496929782891222
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_1_D1:8,6,4.242259880272089
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_1_D1:15,7,4.242259880272089
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_11_D11:9,8,4.242259880272089
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_21_D21:15,9,4.242259880272089
Raw,heldout1150,BM25,conv-49_qa_6,conv-49_session_8_D8:15,10,4.007917340247649
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_1_D1:20,1,13.682651553490146
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_11_D11:1,2,12.457725450276136
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_17_D17:4,3,10.76138169372293
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_1_D1:11,4,9.13291779936844
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_1_D1:10,5,7.379077094204038
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_1_D1:18,6,6.824289910900296
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_20_D20:12,7,6.4848205591983845
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_8_D8:12,8,6.036772821485952
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_18_D18:12,9,5.898033738672201
Raw,heldout1150,BM25,conv-49_qa_7,conv-49_session_20_D20:5,10,5.340975094214076
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_8_D8:13,1,22.376222708800096
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_4_D4:4,2,9.752922682745169
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_15_D15:9,3,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_24_D24:6,4,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_1_D1:14,5,5.233036443258745
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_10_D10:8,6,5.173270035683478
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_2_D2:10,7,5.173270035683478
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_13_D13:5,8,4.735983017496211
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_4_D4:15,9,4.522760008882658
Raw,heldout1150,BM25,conv-49_qa_8,conv-49_session_2_D2:6,10,4.519934598290263
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_2_D2:2,1,6.3516832110900205
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_23_D23:12,2,5.620636999118554
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_15_D15:9,3,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_24_D24:6,4,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_2_D2:1,5,5.328585772767029
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_19_D19:6,6,5.06144797779785
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_19_D19:8,7,5.06144797779785
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_23_D23:4,8,4.603456744418554
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_23_D23:8,9,4.603456744418554
Raw,heldout1150,BM25,conv-49_qa_9,conv-49_session_1_D1:5,10,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_25_D25:8,1,10.180502218600461
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_8_D8:19,2,9.103479691828895
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_11_D11:10,3,7.3401180448513035
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_1_D1:2,4,6.812201870085118
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_23_D23:32,5,6.147405160733684
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_13_D13:6,6,5.844986714707179
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_19_D19:7,7,5.768298886872557
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_23_D23:12,8,5.620636999118554
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_16_D16:23,9,5.535808739183671
Raw,heldout1150,BM25,conv-49_qa_10,conv-49_session_24_D24:17,10,5.2747043061053445
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_15_D15:9,1,9.472239360290406
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_2_D2:7,2,6.840155850551956
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_4_D4:4,3,5.987874748101111
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_3_D3:1,4,5.806987576742824
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_7_D7:12,5,5.3505275792786104
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_17_D17:5,6,5.169821506018518
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_4_D4:7,7,5.136369262282627
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_5_D5:3,8,5.131440262857748
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_25_D25:3,9,4.9790730056314185
Raw,heldout1150,BM25,conv-49_qa_11,conv-49_session_3_D3:16,10,4.928111126738688
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_2_D2:11,1,8.99697013011517
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_14_D14:14,2,7.637566171253915
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_12_D12:6,3,7.237752542940273
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_22_D22:20,4,7.176930148262755
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_2_D2:6,5,7.1125575433879025
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_24_D24:13,6,6.872469666519652
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_20_D20:8,7,5.349005374197492
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_16_D16:2,8,5.144234071430363
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_20_D20:9,9,4.9308053138135435
Raw,heldout1150,BM25,conv-49_qa_12,conv-49_session_24_D24:11,10,4.756222451892866
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_3_D3:1,1,32.74906329146103
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_24_D24:4,2,8.094165540373668
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_8_D8:15,3,6.586578668906196
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_17_D17:20,4,6.379191583658758
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_15_D15:9,5,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_24_D24:6,6,5.43310048354392
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_7_D7:8,7,5.173270035683478
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_4_D4:19,8,4.838530121799842
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_1_D1:5,9,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_13,conv-49_session_23_D23:19,10,4.505708204054604
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_3_D3:3,1,4.294327854046359
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_8_D8:6,2,3.792021558338803
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_11_D11:6,3,2.9192405792057476
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_16_D16:20,4,2.9192405792057476
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_2_D2:16,5,2.0680202089807147
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_1_D1:22,6,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_13_D13:16,7,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_14_D14:13,8,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_17_D17:9,9,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_14,conv-49_session_21_D21:3,10,1.9395942112859692
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_13_D13:2,1,12.843910478706924
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_4_D4:6,2,7.570536432716761
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_11_D11:16,3,7.202245333063037
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_8_D8:5,4,5.733563486785673
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_19_D19:15,5,5.596041443305752
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_20_D20:14,6,5.485568852633453
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_6_D6:15,7,5.313843656068324
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_22_D22:17,8,5.182545894425945
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_25_D25:6,9,5.164524160853017
Raw,heldout1150,BM25,conv-49_qa_15,conv-49_session_4_D4:14,10,5.1631395730266805
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_22_D22:21,1,7.125173015962827
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_3_D3:16,2,4.928111126738688
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_24_D24:22,3,4.668481861543667
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_22_D22:19,4,3.9179900309464974
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_14_D14:2,5,3.7835278856057317
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_17_D17:28,6,1.8549301953402628
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_18_D18:9,7,1.8549301953402628
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_18_D18:11,8,1.8549301953402628
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_2_D2:5,9,1.8549301953402628
Raw,heldout1150,BM25,conv-49_qa_16,conv-49_session_2_D2:15,10,1.8549301953402628
Raw,heldout1150,BM25,conv-49_qa_17,conv-49_session_17_D17:12,1,6.047340050961692
