variant,scope,method,query_id,memory_id,rank,score
RawE,heldout1150,ZScore,conv-50_qa_4,conv-50_session_3_D3:1,3,0.6368822004683441
RawE,heldout1150,ZScore,conv-50_qa_4,conv-50_session_3_D3:9,4,0.6363000131422378
RawE,heldout1150,ZScore,conv-50_qa_4,conv-50_session_30_D30:14,5,0.6252384539462306
RawE,heldout1150,ZScore,conv-50_qa_4,conv-50_session_16_D16:1,6,0.52321012504622
RawE,heldout1150,ZScore,conv-50_qa_4,conv-50_session_24_D24:14,7,0.46418250944450246
RawE,heldout1150,ZScore,conv-50_qa_4,conv-50_session_1_D1:6,8,0.36509775039803105
RawE,heldout1150,ZScore,conv-50_qa_4,conv-50_session_21_D21:1,9,0.3560253312328826
RawE,heldout1150,ZScore,conv-50_qa_4,conv-50_session_24_D24:4,10,0.31522370279498046
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_22_D22:8,1,3.379061943698182
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_12_D12:14,2,1.8608865471655427
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_12_D12:13,3,1.8062300466566639
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_12_D12:15,4,1.0428988698245718
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_22_D22:9,5,0.9998085014503555
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_7_D7:6,6,0.9378845224657296
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_4_D4:6,7,0.9173404962473772
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_4_D4:5,8,0.762314520051501
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_13_D13:3,9,0.4909750953462134
RawE,heldout1150,ZScore,conv-50_qa_5,conv-50_session_4_D4:4,10,0.38051803636215475
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_25_D25:13,1,1.8111301226476733
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_4_D4:21,2,1.6967622411581518
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_4_D4:7,3,1.562275855809553
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_13_D13:7,4,0.9677862811072583
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_4_D4:19,5,0.8944576251733366
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_22_D22:2,6,0.8081708698037994
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_7_D7:4,7,0.7923720878653897
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_26_D26:5,8,0.7861146995430175
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_12_D12:2,9,0.6363575719516821
RawE,heldout1150,ZScore,conv-50_qa_6,conv-50_session_12_D12:7,10,0.5104706353074335
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_6_D6:8,1,2.382806578901357
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_4_D4:3,2,2.0995085294521156
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_4_D4:17,3,1.8632390347527972
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_4_D4:1,4,1.6749564362283933
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_4_D4:19,5,1.4173433124803703
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_4_D4:5,6,1.0638806482985523
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_7_D7:4,7,0.9556679518027162
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_6_D6:10,8,0.6478659168620845
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_6_D6:9,9,0.6021011132679659
RawE,heldout1150,ZScore,conv-50_qa_7,conv-50_session_23_D23:1,10,0.5013939374382486
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_4_D4:1,1,3.8834059018631533
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_4_D4:2,2,2.9699734538299767
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_23_D23:1,3,1.3726292512135474
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_6_D6:8,4,1.2694799413805056
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_4_D4:19,5,1.2656895550527185
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_25_D25:15,6,1.1738576264047005
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_4_D4:5,7,0.9557358101993326
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_6_D6:9,8,0.9128350276497056
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_4_D4:21,9,0.3255071380757478
RawE,heldout1150,ZScore,conv-50_qa_8,conv-50_session_12_D12:4,10,0.2726367164510086
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_6_D6:3,1,4.2642171074251864
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_6_D6:4,2,3.10878844718797
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_6_D6:5,3,0.633277878694982
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_24_D24:4,4,0.4477642589386538
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_16_D16:17,5,0.3858198258529374
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_2_D2:13,6,0.32077397773695204
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_11_D11:8,7,0.2583902280937507
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_2_D2:17,8,0.08870067062546771
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_2_D2:9,9,-0.03879552786860868
RawE,heldout1150,ZScore,conv-50_qa_9,conv-50_session_6_D6:7,10,-0.11011323073324336
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_6_D6:3,1,2.1908776007314783
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_14_D14:5,2,1.813336283018259
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_6_D6:15,3,1.7347643866515337
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_9_D9:14,4,1.1629220679546628
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_24_D24:11,5,1.0037575418745215
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_14_D14:6,6,0.8528294719609185
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_24_D24:18,7,0.5843533464047345
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_7_D7:1,8,0.5616421420904247
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_24_D24:13,9,0.5354146251243231
RawE,heldout1150,ZScore,conv-50_qa_10,conv-50_session_28_D28:1,10,0.4354553586497014
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_20_D20:2,1,1.9906784719622759
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_10_D10:1,2,0.7288087971202697
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_2_D2:9,3,0.4058392319354147
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_4_D4:16,4,0.3699680451183611
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_6_D6:3,5,0.3628004138667019
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_9_D9:3,6,0.1995303618991977
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_9_D9:1,7,0.1772677652926654
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_26_D26:12,8,0.1728605659357244
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_8_D8:14,9,0.1728605659357244
RawE,heldout1150,ZScore,conv-50_qa_11,conv-50_session_9_D9:2,10,0.15609517712532373
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_24_D24:11,1,2.7358840884928197
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_14_D14:6,2,2.027912275121129
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_6_D6:11,3,1.5547034157486832
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_14_D14:5,4,1.5175786309612413
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_3_D3:1,5,1.4022690100619792
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_6_D6:15,6,1.225441303447
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_7_D7:1,7,1.090294366403659
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_3_D3:3,8,0.7743376001449596
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_24_D24:17,9,0.7692003777339088
RawE,heldout1150,ZScore,conv-50_qa_12,conv-50_session_7_D7:10,10,0.7678418509583278
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_24_D24:4,1,1.4361051580963016
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_16_D16:4,2,1.4115195785461003
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_7_D7:10,3,1.3082160088959913
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_25_D25:27,4,0.8762623299401737
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_14_D14:4,5,0.8438899732977443
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_14_D14:6,6,0.7840040457438286
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_23_D23:10,7,0.688912055621958
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_3_D3:9,8,0.6859857836770248
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_14_D14:7,9,0.6602842111983024
RawE,heldout1150,ZScore,conv-50_qa_13,conv-50_session_6_D6:11,10,0.6444449479190636
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_8_D8:1,1,4.226651352734513
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_16_D16:6,2,1.6491243501284216
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_8_D8:3,3,1.6376698785173518
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_2_D2:17,4,1.2494207285583268
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_18_D18:1,5,1.1284079383941883
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_24_D24:5,6,1.0480007986341202
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_21_D21:1,7,0.6754263252571772
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_27_D27:1,8,0.6430050048235224
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_27_D27:11,9,0.5646439869222861
RawE,heldout1150,ZScore,conv-50_qa_14,conv-50_session_21_D21:2,10,0.42500852722686555
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_1_D1:16,1,2.486270520110774
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_8_D8:6,2,1.2777911916486397
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_30_D30:15,3,1.22310306786231
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_8_D8:4,4,0.9636060876927073
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_6_D6:17,5,0.946367941671522
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_10_D10:3,6,0.9360895623091733
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_8_D8:5,7,0.914839691229346
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_8_D8:8,8,0.6514427769653861
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_7_D7:6,9,0.4164495003732647
RawE,heldout1150,ZScore,conv-50_qa_15,conv-50_session_1_D1:18,10,0.11864364965828916
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_8_D8:10,1,4.91073055869902
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_9_D9:14,2,1.2239220455447046
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_29_D29:4,3,0.983027952875168
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_8_D8:9,4,0.9536163944978241
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_8_D8:13,5,0.7878818786725316
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_11_D11:1,6,0.6121212837110415
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_9_D9:12,7,0.590670652477317
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_8_D8:8,8,0.5036100686367054
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_6_D6:14,9,0.3382720355649079
RawE,heldout1150,ZScore,conv-50_qa_16,conv-50_session_11_D11:2,10,0.2161271291776165
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_28_D28:19,1,2.115075236383577
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_10_D10:1,2,1.587027591297972
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_20_D20:2,3,1.4463531434392172
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_25_D25:14,4,1.3109124496305609
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_9_D9:9,5,1.0828323641271584
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_9_D9:5,6,1.0210236582040169
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_9_D9:7,7,0.6456643902079952
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_25_D25:16,8,0.6040711211997742
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_9_D9:3,9,0.5417696715362641
RawE,heldout1150,ZScore,conv-50_qa_17,conv-50_session_2_D2:1,10,0.5217100010292075
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_9_D9:3,1,3.954632434504256
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_9_D9:2,2,3.1916112092411884
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_9_D9:1,3,1.9700679308930436
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_6_D6:5,4,1.5101960656575617
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_25_D25:4,5,0.68510091971114
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_4_D4:16,6,0.5020757904391454
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_20_D20:2,7,0.4462522618698799
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_15_D15:2,8,0.23616288936960783
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_9_D9:5,9,0.2335222750968236
RawE,heldout1150,ZScore,conv-50_qa_18,conv-50_session_12_D12:2,10,0.1309054946386135
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_24_D24:12,1,2.1325247324004644
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_24_D24:17,2,2.0683551671302642
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_24_D24:18,3,1.5045816833994543
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_6_D6:15,4,1.3047212646699062
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_24_D24:14,5,1.2241913759474246
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_24_D24:13,6,1.060289232421832
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_24_D24:11,7,0.9976230604770349
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_24_D24:20,8,0.9694984919147512
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_3_D3:1,9,0.9635676372976644
RawE,heldout1150,ZScore,conv-50_qa_19,conv-50_session_14_D14:6,10,0.812322555777242
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_25_D25:15,1,3.5783806320241203
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_13_D13:4,2,2.341207738931489
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_13_D13:3,3,1.831291249505751
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_26_D26:5,4,1.7817595724870814
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_4_D4:21,5,1.0235637626383858
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_5_D5:5,6,0.7763630936637864
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_4_D4:5,7,0.6406475073138302
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_26_D26:6,8,0.6051700666211965
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_3_D3:12,9,0.3555484999673059
RawE,heldout1150,ZScore,conv-50_qa_20,conv-50_session_28_D28:10,10,0.2797234693495641
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_12_D12:11,1,2.15188107792495
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_4_D4:16,2,1.7585256719625932
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_19_D19:3,3,1.6026448065374594
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_29_D29:7,4,1.1263848672458234
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_11_D11:10,5,0.8010143313904009
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_25_D25:14,6,0.5466690939005622
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_25_D25:8,7,0.5339708347026865
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_11_D11:8,8,0.20459855871272392
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_25_D25:10,9,0.18691489141427448
RawE,heldout1150,ZScore,conv-50_qa_21,conv-50_session_7_D7:4,10,0.17883138954284172
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_12_D12:11,1,4.897336965129394
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_18_D18:7,2,1.6593534028734407
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_4_D4:16,3,1.06795692423484
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_3_D3:7,4,0.7149020534351709
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_25_D25:14,5,0.6335501738697709
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_27_D27:3,6,0.4451150443802617
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_29_D29:7,7,0.39067379157636517
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_28_D28:23,8,0.27949481863342407
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_1_D1:5,9,0.15675032850102966
RawE,heldout1150,ZScore,conv-50_qa_22,conv-50_session_11_D11:10,10,0.1519909583297535
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_7_D7:6,1,2.7036886289432385
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_4_D4:21,2,1.4016856893396614
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_22_D22:5,3,1.0334836685513569
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_11_D11:3,4,0.9788245949264567
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_23_D23:7,5,0.7264722181057199
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_28_D28:9,6,0.55098242721506
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_13_D13:4,7,0.31684672493854676
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_4_D4:14,8,0.28466500697351277
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_25_D25:5,9,0.23648442413368131
RawE,heldout1150,ZScore,conv-50_qa_23,conv-50_session_25_D25:15,10,0.22710091578149805
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_22_D22:5,1,1.8746680340726505
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_14_D14:11,2,1.7026841907168735
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_13_D13:2,3,1.0840483437275783
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_13_D13:1,4,0.8013436327210781
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_25_D25:15,5,0.7159708011573016
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_12_D12:4,6,0.5477123072188633
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_4_D4:21,7,0.48673171324473674
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_5_D5:5,8,0.48649198609397815
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_7_D7:4,9,0.44651748370504396
RawE,heldout1150,ZScore,conv-50_qa_24,conv-50_session_26_D26:5,10,0.3637516849057616
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_15_D15:1,1,5.194368144183205
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_15_D15:2,2,2.5121444557822787
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_15_D15:9,3,1.0460822846586824
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_15_D15:7,4,0.9500692908682528
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_14_D14:5,5,0.21080784021466453
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_2_D2:13,6,0.20685560398340702
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_29_D29:1,7,0.049746266333260625
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_29_D29:2,8,-0.0035125231003211264
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_30_D30:3,9,-0.022525538997220897
RawE,heldout1150,ZScore,conv-50_qa_25,conv-50_session_11_D11:1,10,-0.047258292330017215
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_15_D15:12,1,3.3079096387620583
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_15_D15:14,2,2.6798403727128237
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_2_D2:17,3,0.8641794830134699
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_18_D18:5,4,0.4569633336959289
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_24_D24:5,5,0.31480096319609785
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_16_D16:6,6,0.26209672641866044
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_18_D18:1,7,0.19063239243611407
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_24_D24:4,8,0.1533756972928788
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_15_D15:13,9,0.1467993708064501
RawE,heldout1150,ZScore,conv-50_qa_26,conv-50_session_27_D27:11,10,0.11034144690925951
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_1_D1:13,1,2.6716469828742797
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_3_D3:15,2,2.3548779256913903
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_27_D27:5,3,2.2545044278938446
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_6_D6:17,4,1.4231866470676287
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_1_D1:9,5,1.0978298658423105
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_1_D1:15,6,1.0195245191147544
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_24_D24:14,7,0.9104367466062873
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_27_D27:7,8,0.6367275584674589
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_3_D3:9,9,0.411982112743775
RawE,heldout1150,ZScore,conv-50_qa_27,conv-50_session_26_D26:3,10,0.36898779245507357
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_5_D5:7,1,2.7310800259567163
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_28_D28:36,2,1.6864690419758583
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_28_D28:29,3,1.3597751303573489
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_30_D30:12,4,1.294825681478292
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_7_D7:4,5,1.1751796686938034
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_5_D5:8,6,1.1543273699259124
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_21_D21:4,7,1.0021226338890858
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_25_D25:12,8,0.9966907623373393
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_30_D30:17,9,0.9419146185604617
RawE,heldout1150,ZScore,conv-50_qa_28,conv-50_session_9_D9:17,10,0.7227128747157129
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_7_D7:6,1,1.820782748299662
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_7_D7:5,2,1.6872808078993817
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_12_D12:2,3,1.4761148283265075
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_17_D17:3,4,1.40673249461755
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_19_D19:10,5,1.3226657696879334
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_4_D4:21,6,1.3130554168906803
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_22_D22:5,7,1.1293674068094277
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_17_D17:2,8,0.9779067980390266
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_4_D4:19,9,0.885077791920501
RawE,heldout1150,ZScore,conv-50_qa_29,conv-50_session_25_D25:13,10,0.7096341414943608
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_28_D28:40,1,2.229877197043263
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_28_D28:36,2,1.9154733293265949
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_11_D11:5,3,1.5626122556869149
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_28_D28:39,4,1.5041776979586692
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_25_D25:11,5,0.7687584758611908
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_11_D11:7,6,0.7350337949255025
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_28_D28:41,7,0.5711638976068933
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_28_D28:31,8,0.534912941279189
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_7_D7:14,9,0.49222843252157233
RawE,heldout1150,ZScore,conv-50_qa_30,conv-50_session_28_D28:42,10,0.31732181336739257
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_24_D24:5,1,2.1666063671076445
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_1_D1:8,2,1.6572896639569044
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_8_D8:10,3,1.524647931286404
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_30_D30:23,4,1.3174065132873751
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_1_D1:12,5,1.2600869810575446
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_9_D9:14,6,0.8014404088298858
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_17_D17:9,7,0.7777780389072788
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_17_D17:7,8,0.6867110299812077
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_8_D8:13,9,0.42694439407195833
RawE,heldout1150,ZScore,conv-50_qa_31,conv-50_session_1_D1:14,10,0.28354759740668944
RawE,heldout1150,ZScore,conv-50_qa_32,conv-50_session_14_D14:1,1,3.827586786906986
RawE,heldout1150,ZScore,conv-50_qa_32,conv-50_session_17_D17:1,2,1.9677886613157656
