method,qa_id,top10
ZScore_raw,conv-50_qa_139,conv-50_session_16_D16:4;conv-50_session_26_D26:9;conv-50_session_28_D28:5;conv-50_session_1_D1:3;conv-50_session_14_D14:5;conv-50_session_14_D14:4;conv-50_session_26_D26:8;conv-50_session_18_D18:5;conv-50_session_11_D11:6;conv-50_session_25_D25:12
ZScore_raw,conv-50_qa_14,conv-50_session_8_D8:1;conv-50_session_16_D16:6;conv-50_session_8_D8:3;conv-50_session_2_D2:17;conv-50_session_24_D24:5;conv-50_session_18_D18:1;conv-50_session_27_D27:1;conv-50_session_21_D21:1;conv-50_session_27_D27:11;conv-50_session_21_D21:2
ZScore_raw,conv-50_qa_140,conv-50_session_30_D30:13;conv-50_session_29_D29:8;conv-50_session_25_D25:24;conv-50_session_26_D26:12;conv-50_session_26_D26:10;conv-50_session_26_D26:11;conv-50_session_3_D3:4;conv-50_session_22_D22:9;conv-50_session_28_D28:6;conv-50_session_24_D24:4
ZScore_raw,conv-50_qa_141,conv-50_session_6_D6:17;conv-50_session_27_D27:7;conv-50_session_27_D27:5;conv-50_session_24_D24:10;conv-50_session_24_D24:11;conv-50_session_30_D30:14;conv-50_session_24_D24:14;conv-50_session_15_D15:6;conv-50_session_29_D29:8;conv-50_session_30_D30:15
ZScore_raw,conv-50_qa_142,conv-50_session_28_D28:1;conv-50_session_1_D1:5;conv-50_session_11_D11:4;conv-50_session_1_D1:15;conv-50_session_14_D14:5;conv-50_session_10_D10:12;conv-50_session_1_D1:3;conv-50_session_1_D1:6;conv-50_session_3_D3:1;conv-50_session_30_D30:16
ZScore_raw,conv-50_qa_143,conv-50_session_28_D28:10;conv-50_session_28_D28:9;conv-50_session_28_D28:11;conv-50_session_1_D1:4;conv-50_session_28_D28:13;conv-50_session_28_D28:8;conv-50_session_14_D14:3;conv-50_session_25_D25:14;conv-50_session_28_D28:30;conv-50_session_30_D30:1
ZScore_raw,conv-50_qa_144,conv-50_session_28_D28:9;conv-50_session_25_D25:11;conv-50_session_28_D28:8;conv-50_session_25_D25:5;conv-50_session_14_D14:9;conv-50_session_7_D7:6;conv-50_session_28_D28:12;conv-50_session_28_D28:7;conv-50_session_16_D16:25;conv-50_session_28_D28:6
ZScore_raw,conv-50_qa_145,conv-50_session_28_D28:31;conv-50_session_28_D28:30;conv-50_session_28_D28:36;conv-50_session_16_D16:6;conv-50_session_28_D28:29;conv-50_session_28_D28:39;conv-50_session_27_D27:3;conv-50_session_25_D25:12;conv-50_session_30_D30:8;conv-50_session_20_D20:6
ZScore_raw,conv-50_qa_146,conv-50_session_28_D28:40;conv-50_session_28_D28:39;conv-50_session_25_D25:9;conv-50_session_29_D29:14;conv-50_session_14_D14:3;conv-50_session_11_D11:7;conv-50_session_28_D28:41;conv-50_session_28_D28:43;conv-50_session_11_D11:6;conv-50_session_25_D25:11
ZScore_raw,conv-50_qa_147,conv-50_session_28_D28:34;conv-50_session_11_D11:10;conv-50_session_12_D12:10;conv-50_session_28_D28:36;conv-50_session_29_D29:9;conv-50_session_29_D29:7;conv-50_session_3_D3:7;conv-50_session_25_D25:10;conv-50_session_18_D18:5;conv-50_session_12_D12:11
ZScore_raw,conv-50_qa_148,conv-50_session_28_D28:10;conv-50_session_28_D28:9;conv-50_session_28_D28:13;conv-50_session_28_D28:11;conv-50_session_22_D22:5;conv-50_session_1_D1:4;conv-50_session_28_D28:7;conv-50_session_4_D4:13;conv-50_session_4_D4:3;conv-50_session_7_D7:6
ZScore_raw,conv-50_qa_149,conv-50_session_28_D28:13;conv-50_session_28_D28:8;conv-50_session_28_D28:14;conv-50_session_28_D28:10;conv-50_session_13_D13:2;conv-50_session_22_D22:1;conv-50_session_25_D25:13;conv-50_session_17_D17:3;conv-50_session_4_D4:21;conv-50_session_13_D13:1
ZScore_raw,conv-50_qa_15,conv-50_session_1_D1:16;conv-50_session_30_D30:15;conv-50_session_8_D8:6;conv-50_session_6_D6:17;conv-50_session_8_D8:5;conv-50_session_10_D10:3;conv-50_session_8_D8:8;conv-50_session_8_D8:4;conv-50_session_7_D7:6;conv-50_session_1_D1:18
ZScore_raw,conv-50_qa_150,conv-50_session_7_D7:15;conv-50_session_30_D30:20;conv-50_session_29_D29:1;conv-50_session_30_D30:21;conv-50_session_18_D18:8;conv-50_session_15_D15:10;conv-50_session_3_D3:9;conv-50_session_7_D7:18;conv-50_session_17_D17:8;conv-50_session_21_D21:1
ZScore_raw,conv-50_qa_151,conv-50_session_13_D13:6;conv-50_session_22_D22:5;conv-50_session_25_D25:14;conv-50_session_2_D2:9;conv-50_session_9_D9:17;conv-50_session_2_D2:17;conv-50_session_28_D28:39;conv-50_session_25_D25:10;conv-50_session_14_D14:10;conv-50_session_12_D12:3
ZScore_raw,conv-50_qa_152,conv-50_session_4_D4:25;conv-50_session_2_D2:4;conv-50_session_29_D29:14;conv-50_session_28_D28:30;conv-50_session_28_D28:15;conv-50_session_2_D2:1;conv-50_session_6_D6:8;conv-50_session_28_D28:19;conv-50_session_9_D9:14;conv-50_session_16_D16:19
ZScore_raw,conv-50_qa_153,conv-50_session_30_D30:8;conv-50_session_30_D30:6;conv-50_session_30_D30:7;conv-50_session_30_D30:9;conv-50_session_30_D30:5;conv-50_session_6_D6:14;conv-50_session_27_D27:4;conv-50_session_27_D27:9;conv-50_session_8_D8:12;conv-50_session_27_D27:8
ZScore_raw,conv-50_qa_154,conv-50_session_30_D30:3;conv-50_session_7_D7:18;conv-50_session_26_D26:3;conv-50_session_1_D1:15;conv-50_session_2_D2:8;conv-50_session_26_D26:2;conv-50_session_30_D30:20;conv-50_session_19_D19:1;conv-50_session_26_D26:1;conv-50_session_30_D30:22
ZScore_raw,conv-50_qa_155,conv-50_session_30_D30:4;conv-50_session_30_D30:2;conv-50_session_27_D27:1;conv-50_session_30_D30:3;conv-50_session_2_D2:13;conv-50_session_24_D24:4;conv-50_session_21_D21:2;conv-50_session_21_D21:1;conv-50_session_30_D30:21;conv-50_session_15_D15:2
ZScore_raw,conv-50_qa_156,conv-50_session_6_D6:14;conv-50_session_30_D30:14;conv-50_session_9_D9:13;conv-50_session_27_D27:8;conv-50_session_30_D30:13;conv-50_session_27_D27:6;conv-50_session_9_D9:12;conv-50_session_29_D29:4;conv-50_session_9_D9:14;conv-50_session_27_D27:4
ZScore_raw,conv-50_qa_157,conv-50_session_30_D30:12;conv-50_session_30_D30:13;conv-50_session_30_D30:11;conv-50_session_29_D29:5;conv-50_session_25_D25:10;conv-50_session_30_D30:10;conv-50_session_25_D25:6;conv-50_session_4_D4:28;conv-50_session_26_D26:13;conv-50_session_21_D21:13
ZScore_raw,conv-50_qa_16,conv-50_session_8_D8:10;conv-50_session_9_D9:14;conv-50_session_29_D29:4;conv-50_session_8_D8:9;conv-50_session_8_D8:13;conv-50_session_9_D9:12;conv-50_session_8_D8:8;conv-50_session_11_D11:1;conv-50_session_6_D6:14;conv-50_session_11_D11:2
ZScore_raw,conv-50_qa_17,conv-50_session_28_D28:19;conv-50_session_10_D10:1;conv-50_session_20_D20:2;conv-50_session_25_D25:14;conv-50_session_2_D2:6;conv-50_session_25_D25:16;conv-50_session_9_D9:3;conv-50_session_2_D2:1;conv-50_session_9_D9:1;conv-50_session_25_D25:21
ZScore_raw,conv-50_qa_18,conv-50_session_9_D9:3;conv-50_session_9_D9:2;conv-50_session_9_D9:1;conv-50_session_6_D6:5;conv-50_session_25_D25:4;conv-50_session_4_D4:16;conv-50_session_20_D20:2;conv-50_session_9_D9:5;conv-50_session_12_D12:2;conv-50_session_4_D4:9
ZScore_raw,conv-50_qa_19,conv-50_session_24_D24:12;conv-50_session_24_D24:17;conv-50_session_24_D24:18;conv-50_session_24_D24:14;conv-50_session_24_D24:20;conv-50_session_6_D6:15;conv-50_session_24_D24:13;conv-50_session_3_D3:1;conv-50_session_14_D14:5;conv-50_session_24_D24:11
ZScore_raw,conv-50_qa_2,conv-50_session_2_D2:10;conv-50_session_2_D2:13;conv-50_session_2_D2:12;conv-50_session_2_D2:11;conv-50_session_15_D15:9;conv-50_session_2_D2:14;conv-50_session_23_D23:10;conv-50_session_26_D26:8;conv-50_session_29_D29:1;conv-50_session_24_D24:4
ZScore_raw,conv-50_qa_20,conv-50_session_25_D25:15;conv-50_session_13_D13:4;conv-50_session_26_D26:5;conv-50_session_13_D13:3;conv-50_session_4_D4:21;conv-50_session_5_D5:5;conv-50_session_26_D26:6;conv-50_session_4_D4:5;conv-50_session_28_D28:10;conv-50_session_22_D22:6
ZScore_raw,conv-50_qa_21,conv-50_session_12_D12:11;conv-50_session_4_D4:16;conv-50_session_19_D19:3;conv-50_session_29_D29:7;conv-50_session_11_D11:10;conv-50_session_25_D25:14;conv-50_session_25_D25:8;conv-50_session_11_D11:8;conv-50_session_25_D25:10;conv-50_session_21_D21:13
ZScore_raw,conv-50_qa_22,conv-50_session_12_D12:11;conv-50_session_18_D18:7;conv-50_session_4_D4:16;conv-50_session_25_D25:14;conv-50_session_3_D3:7;conv-50_session_27_D27:3;conv-50_session_29_D29:7;conv-50_session_28_D28:23;conv-50_session_1_D1:5;conv-50_session_11_D11:10
ZScore_raw,conv-50_qa_23,conv-50_session_7_D7:6;conv-50_session_4_D4:21;conv-50_session_11_D11:3;conv-50_session_22_D22:5;conv-50_session_23_D23:7;conv-50_session_28_D28:9;conv-50_session_4_D4:14;conv-50_session_13_D13:4;conv-50_session_25_D25:5;conv-50_session_25_D25:15
ZScore_raw,conv-50_qa_24,conv-50_session_22_D22:5;conv-50_session_13_D13:2;conv-50_session_13_D13:1;conv-50_session_25_D25:15;conv-50_session_12_D12:4;conv-50_session_4_D4:21;conv-50_session_5_D5:5;conv-50_session_7_D7:4;conv-50_session_26_D26:5;conv-50_session_19_D19:8
ZScore_raw,conv-50_qa_25,conv-50_session_15_D15:1;conv-50_session_15_D15:2;conv-50_session_15_D15:7;conv-50_session_15_D15:9;conv-50_session_2_D2:13;conv-50_session_14_D14:5;conv-50_session_29_D29:1;conv-50_session_28_D28:1;conv-50_session_30_D30:3;conv-50_session_19_D19:1
ZScore_raw,conv-50_qa_26,conv-50_session_15_D15:12;conv-50_session_15_D15:14;conv-50_session_2_D2:17;conv-50_session_18_D18:5;conv-50_session_24_D24:5;conv-50_session_16_D16:6;conv-50_session_24_D24:4;conv-50_session_18_D18:1;conv-50_session_27_D27:11;conv-50_session_8_D8:1
ZScore_raw,conv-50_qa_27,conv-50_session_1_D1:13;conv-50_session_3_D3:15;conv-50_session_27_D27:5;conv-50_session_6_D6:17;conv-50_session_24_D24:14;conv-50_session_1_D1:9;conv-50_session_1_D1:15;conv-50_session_27_D27:7;conv-50_session_24_D24:12;conv-50_session_3_D3:9
ZScore_raw,conv-50_qa_28,conv-50_session_5_D5:7;conv-50_session_28_D28:36;conv-50_session_28_D28:29;conv-50_session_7_D7:4;conv-50_session_30_D30:12;conv-50_session_30_D30:17;conv-50_session_21_D21:4;conv-50_session_25_D25:12;conv-50_session_5_D5:8;conv-50_session_9_D9:17
ZScore_raw,conv-50_qa_29,conv-50_session_7_D7:6;conv-50_session_7_D7:5;conv-50_session_12_D12:2;conv-50_session_17_D17:3;conv-50_session_19_D19:10;conv-50_session_4_D4:21;conv-50_session_22_D22:5;conv-50_session_17_D17:2;conv-50_session_4_D4:19;conv-50_session_20_D20:2
ZScore_raw,conv-50_qa_3,conv-50_session_28_D28:39;conv-50_session_2_D2:10;conv-50_session_28_D28:40;conv-50_session_2_D2:12;conv-50_session_2_D2:8;conv-50_session_25_D25:11;conv-50_session_15_D15:9;conv-50_session_15_D15:7;conv-50_session_3_D3:3;conv-50_session_9_D9:19
ZScore_raw,conv-50_qa_30,conv-50_session_28_D28:40;conv-50_session_28_D28:36;conv-50_session_11_D11:5;conv-50_session_28_D28:39;conv-50_session_25_D25:11;conv-50_session_11_D11:7;conv-50_session_28_D28:41;conv-50_session_28_D28:31;conv-50_session_7_D7:14;conv-50_session_28_D28:42
ZScore_raw,conv-50_qa_31,conv-50_session_24_D24:5;conv-50_session_1_D1:8;conv-50_session_8_D8:10;conv-50_session_30_D30:23;conv-50_session_1_D1:12;conv-50_session_9_D9:14;conv-50_session_17_D17:9;conv-50_session_17_D17:7;conv-50_session_8_D8:13;conv-50_session_1_D1:14
ZScore_raw,conv-50_qa_32,conv-50_session_14_D14:1;conv-50_session_17_D17:1;conv-50_session_25_D25:18;conv-50_session_12_D12:4;conv-50_session_25_D25:17;conv-50_session_13_D13:1;conv-50_session_21_D21:6;conv-50_session_22_D22:6;conv-50_session_4_D4:19;conv-50_session_14_D14:11
ZScore_raw,conv-50_qa_33,conv-50_session_14_D14:1;conv-50_session_15_D15:5;conv-50_session_15_D15:9;conv-50_session_7_D7:16;conv-50_session_6_D6:12;conv-50_session_28_D28:13;conv-50_session_3_D3:1;conv-50_session_3_D3:10;conv-50_session_3_D3:14;conv-50_session_7_D7:18
ZScore_raw,conv-50_qa_34,conv-50_session_14_D14:1;conv-50_session_1_D1:8;conv-50_session_15_D15:9;conv-50_session_3_D3:1;conv-50_session_14_D14:5;conv-50_session_9_D9:14;conv-50_session_16_D16:1;conv-50_session_15_D15:5;conv-50_session_1_D1:14;conv-50_session_2_D2:13
ZScore_raw,conv-50_qa_35,conv-50_session_17_D17:6;conv-50_session_1_D1:15;conv-50_session_7_D7:18;conv-50_session_17_D17:8;conv-50_session_30_D30:22;conv-50_session_3_D3:11;conv-50_session_30_D30:20;conv-50_session_26_D26:2;conv-50_session_3_D3:4;conv-50_session_15_D15:3
ZScore_raw,conv-50_qa_36,conv-50_session_16_D16:6;conv-50_session_18_D18:1;conv-50_session_18_D18:2;conv-50_session_2_D2:17;conv-50_session_28_D28:2;conv-50_session_24_D24:5;conv-50_session_8_D8:1;conv-50_session_27_D27:11;conv-50_session_25_D25:10;conv-50_session_8_D8:3
ZScore_raw,conv-50_qa_37,conv-50_session_14_D14:4;conv-50_session_3_D3:9;conv-50_session_25_D25:28;conv-50_session_25_D25:27;conv-50_session_16_D16:15;conv-50_session_12_D12:11;conv-50_session_2_D2:8;conv-50_session_11_D11:4;conv-50_session_24_D24:5;conv-50_session_21_D21:10
ZScore_raw,conv-50_qa_38,conv-50_session_19_D19:2;conv-50_session_20_D20:11;conv-50_session_15_D15:9;conv-50_session_15_D15:7;conv-50_session_19_D19:1;conv-50_session_9_D9:18;conv-50_session_2_D2:12;conv-50_session_7_D7:14;conv-50_session_20_D20:9;conv-50_session_19_D19:3
ZScore_raw,conv-50_qa_39,conv-50_session_4_D4:21;conv-50_session_7_D7:4;conv-50_session_13_D13:7;conv-50_session_4_D4:5;conv-50_session_4_D4:20;conv-50_session_18_D18:11;conv-50_session_21_D21:4;conv-50_session_5_D5:3;conv-50_session_22_D22:6;conv-50_session_13_D13:4
ZScore_raw,conv-50_qa_4,conv-50_session_1_D1:1;conv-50_session_24_D24:10;conv-50_session_3_D3:1;conv-50_session_3_D3:9;conv-50_session_30_D30:14;conv-50_session_24_D24:14;conv-50_session_16_D16:1;conv-50_session_1_D1:6;conv-50_session_21_D21:1;conv-50_session_24_D24:4
ZScore_raw,conv-50_qa_40,conv-50_session_28_D28:36;conv-50_session_20_D20:8;conv-50_session_28_D28:39;conv-50_session_29_D29:9;conv-50_session_11_D11:10;conv-50_session_25_D25:26;conv-50_session_25_D25:10;conv-50_session_28_D28:31;conv-50_session_20_D20:5;conv-50_session_22_D22:7
ZScore_raw,conv-50_qa_41,conv-50_session_29_D29:2;conv-50_session_20_D20:7;conv-50_session_20_D20:15;conv-50_session_20_D20:5;conv-50_session_7_D7:13;conv-50_session_24_D24:4;conv-50_session_12_D12:3;conv-50_session_21_D21:10;conv-50_session_25_D25:24;conv-50_session_28_D28:3
ZScore_raw,conv-50_qa_42,conv-50_session_30_D30:20;conv-50_session_26_D26:1;conv-50_session_17_D17:6;conv-50_session_7_D7:18;conv-50_session_21_D21:2;conv-50_session_21_D21:1;conv-50_session_26_D26:2;conv-50_session_30_D30:2;conv-50_session_30_D30:22;conv-50_session_15_D15:10
ZScore_raw,conv-50_qa_43,conv-50_session_27_D27:5;conv-50_session_1_D1:13;conv-50_session_3_D3:15;conv-50_session_6_D6:17;conv-50_session_1_D1:15;conv-50_session_27_D27:7;conv-50_session_24_D24:14;conv-50_session_20_D20:14;conv-50_session_26_D26:3;conv-50_session_17_D17:8
ZScore_raw,conv-50_qa_44,conv-50_session_21_D21:1;conv-50_session_21_D21:2;conv-50_session_27_D27:1;conv-50_session_24_D24:5;conv-50_session_29_D29:1;conv-50_session_30_D30:20;conv-50_session_7_D7:15;conv-50_session_30_D30:2;conv-50_session_15_D15:10;conv-50_session_1_D1:13
ZScore_raw,conv-50_qa_45,conv-50_session_29_D29:8;conv-50_session_24_D24:13;conv-50_session_28_D28:6;conv-50_session_25_D25:24;conv-50_session_2_D2:20;conv-50_session_26_D26:10;conv-50_session_23_D23:4;conv-50_session_28_D28:39;conv-50_session_24_D24:4;conv-50_session_12_D12:5
ZScore_raw,conv-50_qa_46,conv-50_session_7_D7:6;conv-50_session_25_D25:5;conv-50_session_14_D14:3;conv-50_session_28_D28:30;conv-50_session_2_D2:13;conv-50_session_2_D2:9;conv-50_session_4_D4:21;conv-50_session_11_D11:3;conv-50_session_5_D5:7;conv-50_session_9_D9:16
ZScore_raw,conv-50_qa_47,conv-50_session_1_D1:2;conv-50_session_26_D26:6;conv-50_session_22_D22:1;conv-50_session_24_D24:7;conv-50_session_3_D3:12;conv-50_session_3_D3:13;conv-50_session_7_D7:3;conv-50_session_4_D4:21;conv-50_session_6_D6:8;conv-50_session_4_D4:1
ZScore_raw,conv-50_qa_48,conv-50_session_1_D1:12;conv-50_session_2_D2:8;conv-50_session_8_D8:10;conv-50_session_28_D28:13;conv-50_session_1_D1:8;conv-50_session_15_D15:7;conv-50_session_15_D15:9;conv-50_session_23_D23:9;conv-50_session_17_D17:9;conv-50_session_24_D24:8
ZScore_raw,conv-50_qa_49,conv-50_session_12_D12:4;conv-50_session_22_D22:5;conv-50_session_21_D21:8;conv-50_session_25_D25:15;conv-50_session_22_D22:2;conv-50_session_25_D25:13;conv-50_session_5_D5:1;conv-50_session_26_D26:6;conv-50_session_12_D12:3;conv-50_session_5_D5:2
ZScore_raw,conv-50_qa_5,conv-50_session_22_D22:8;conv-50_session_12_D12:13;conv-50_session_12_D12:14;conv-50_session_12_D12:15;conv-50_session_4_D4:6;conv-50_session_7_D7:6;conv-50_session_4_D4:5;conv-50_session_22_D22:9;conv-50_session_13_D13:3;conv-50_session_4_D4:4
ZScore_raw,conv-50_qa_50,conv-50_session_28_D28:19;conv-50_session_12_D12:7;conv-50_session_12_D12:1;conv-50_session_23_D23:16;conv-50_session_2_D2:1;conv-50_session_23_D23:18;conv-50_session_25_D25:16;conv-50_session_25_D25:14;conv-50_session_3_D3:13;conv-50_session_2_D2:3
ZScore_raw,conv-50_qa_51,conv-50_session_15_D15:4;conv-50_session_9_D9:15;conv-50_session_24_D24:1;conv-50_session_23_D23:10;conv-50_session_7_D7:1;conv-50_session_15_D15:2;conv-50_session_3_D3:9;conv-50_session_25_D25:1;conv-50_session_24_D24:3;conv-50_session_24_D24:5
ZScore_raw,conv-50_qa_52,conv-50_session_14_D14:5;conv-50_session_1_D1:15;conv-50_session_3_D3:1;conv-50_session_24_D24:18;conv-50_session_24_D24:17;conv-50_session_6_D6:15;conv-50_session_3_D3:2;conv-50_session_24_D24:13;conv-50_session_20_D20:4;conv-50_session_24_D24:12
ZScore_raw,conv-50_qa_53,conv-50_session_29_D29:7;conv-50_session_30_D30:13;conv-50_session_25_D25:6;conv-50_session_29_D29:5;conv-50_session_25_D25:24;conv-50_session_4_D4:16;conv-50_session_25_D25:10;conv-50_session_22_D22:13;conv-50_session_22_D22:12;conv-50_session_29_D29:9
ZScore_raw,conv-50_qa_54,conv-50_session_28_D28:33;conv-50_session_25_D25:8;conv-50_session_11_D11:10;conv-50_session_29_D29:7;conv-50_session_29_D29:18;conv-50_session_3_D3:7;conv-50_session_28_D28:31;conv-50_session_12_D12:12;conv-50_session_28_D28:36;conv-50_session_25_D25:22
ZScore_raw,conv-50_qa_55,conv-50_session_26_D26:1;conv-50_session_29_D29:1;conv-50_session_26_D26:3;conv-50_session_26_D26:2;conv-50_session_3_D3:11;conv-50_session_1_D1:15;conv-50_session_8_D8:5;conv-50_session_21_D21:1;conv-50_session_29_D29:2;conv-50_session_17_D17:8
ZScore_raw,conv-50_qa_56,conv-50_session_18_D18:8;conv-50_session_9_D9:14;conv-50_session_1_D1:8;conv-50_session_15_D15:5;conv-50_session_1_D1:12;conv-50_session_8_D8:10;conv-50_session_3_D3:18;conv-50_session_24_D24:20;conv-50_session_7_D7:16;conv-50_session_17_D17:9
ZScore_raw,conv-50_qa_57,conv-50_session_22_D22:5;conv-50_session_7_D7:6;conv-50_session_12_D12:3;conv-50_session_6_D6:8;conv-50_session_9_D9:18;conv-50_session_25_D25:5;conv-50_session_11_D11:7;conv-50_session_16_D16:21;conv-50_session_29_D29:14;conv-50_session_13_D13:1
ZScore_raw,conv-50_qa_58,conv-50_session_13_D13:3;conv-50_session_13_D13:4;conv-50_session_25_D25:15;conv-50_session_5_D5:5;conv-50_session_26_D26:5;conv-50_session_26_D26:6;conv-50_session_3_D3:12;conv-50_session_22_D22:6;conv-50_session_4_D4:21;conv-50_session_4_D4:5
ZScore_raw,conv-50_qa_59,conv-50_session_23_D23:16;conv-50_session_12_D12:7;conv-50_session_12_D12:1;conv-50_session_2_D2:1;conv-50_session_7_D7:4;conv-50_session_23_D23:18;conv-50_session_21_D21:12;conv-50_session_28_D28:19;conv-50_session_3_D3:13;conv-50_session_11_D11:7
ZScore_raw,conv-50_qa_6,conv-50_session_4_D4:7;conv-50_session_25_D25:13;conv-50_session_4_D4:21;conv-50_session_26_D26:5;conv-50_session_13_D13:7;conv-50_session_7_D7:4;conv-50_session_22_D22:2;conv-50_session_16_D16:18;conv-50_session_4_D4:19;conv-50_session_12_D12:7
ZScore_raw,conv-50_qa_60,conv-50_session_4_D4:26;conv-50_session_29_D29:13;conv-50_session_21_D21:2;conv-50_session_29_D29:9;conv-50_session_29_D29:5;conv-50_session_29_D29:7;conv-50_session_29_D29:18;conv-50_session_30_D30:4;conv-50_session_21_D21:3;conv-50_session_16_D16:16
ZScore_raw,conv-50_qa_61,conv-50_session_21_D21:4;conv-50_session_9_D9:4;conv-50_session_20_D20:1;conv-50_session_14_D14:12;conv-50_session_25_D25:19;conv-50_session_13_D13:1;conv-50_session_13_D13:7;conv-50_session_4_D4:1;conv-50_session_7_D7:3;conv-50_session_4_D4:19
ZScore_raw,conv-50_qa_62,conv-50_session_14_D14:1;conv-50_session_17_D17:1;conv-50_session_13_D13:2;conv-50_session_13_D13:1;conv-50_session_14_D14:2;conv-50_session_22_D22:1;conv-50_session_13_D13:7;conv-50_session_4_D4:1;conv-50_session_9_D9:5;conv-50_session_25_D25:16
ZScore_raw,conv-50_qa_63,conv-50_session_16_D16:15;conv-50_session_16_D16:16;conv-50_session_16_D16:20;conv-50_session_16_D16:22;conv-50_session_16_D16:17;conv-50_session_11_D11:7;conv-50_session_13_D13:9;conv-50_session_2_D2:4;conv-50_session_7_D7:4;conv-50_session_21_D21:12
ZScore_raw,conv-50_qa_64,conv-50_session_15_D15:9;conv-50_session_9_D9:18;conv-50_session_11_D11:1;conv-50_session_29_D29:1;conv-50_session_10_D10:3;conv-50_session_15_D15:1;conv-50_session_12_D12:5;conv-50_session_28_D28:1;conv-50_session_14_D14:3;conv-50_session_15_D15:7
ZScore_raw,conv-50_qa_65,conv-50_session_27_D27:7;conv-50_session_27_D27:8;conv-50_session_6_D6:14;conv-50_session_27_D27:6;conv-50_session_26_D26:4;conv-50_session_6_D6:16;conv-50_session_3_D3:14;conv-50_session_26_D26:1;conv-50_session_24_D24:10;conv-50_session_30_D30:2
ZScore_raw,conv-50_qa_66,conv-50_session_14_D14:1;conv-50_session_14_D14:11;conv-50_session_25_D25:18;conv-50_session_12_D12:4;conv-50_session_25_D25:17;conv-50_session_14_D14:12;conv-50_session_4_D4:19;conv-50_session_17_D17:3;conv-50_session_4_D4:21;conv-50_session_9_D9:8
ZScore_raw,conv-50_qa_67,conv-50_session_1_D1:9;conv-50_session_2_D2:17;conv-50_session_27_D27:5;conv-50_session_1_D1:15;conv-50_session_28_D28:20;conv-50_session_3_D3:15;conv-50_session_9_D9:5;conv-50_session_7_D7:1;conv-50_session_26_D26:3;conv-50_session_6_D6:15
ZScore_raw,conv-50_qa_68,conv-50_session_28_D28:10;conv-50_session_28_D28:13;conv-50_session_28_D28:14;conv-50_session_28_D28:8;conv-50_session_4_D4:1;conv-50_session_25_D25:17;conv-50_session_17_D17:1;conv-50_session_3_D3:13;conv-50_session_21_D21:6;conv-50_session_14_D14:12
ZScore_raw,conv-50_qa_69,conv-50_session_30_D30:5;conv-50_session_6_D6:14;conv-50_session_30_D30:6;conv-50_session_30_D30:9;conv-50_session_30_D30:7;conv-50_session_27_D27:10;conv-50_session_28_D28:20;conv-50_session_19_D19:7;conv-50_session_27_D27:9;conv-50_session_4_D4:25
ZScore_raw,conv-50_qa_7,conv-50_session_4_D4:3;conv-50_session_4_D4:17;conv-50_session_4_D4:19;conv-50_session_4_D4:1;conv-50_session_7_D7:4;conv-50_session_4_D4:5;conv-50_session_6_D6:9;conv-50_session_4_D4:2;conv-50_session_9_D9:17;conv-50_session_6_D6:8
ZScore_raw,conv-50_qa_70,conv-50_session_30_D30:2;conv-50_session_30_D30:21;conv-50_session_7_D7:18;conv-50_session_30_D30:20;conv-50_session_1_D1:15;conv-50_session_26_D26:3;conv-50_session_17_D17:6;conv-50_session_29_D29:1;conv-50_session_17_D17:8;conv-50_session_30_D30:22
ZScore_raw,conv-50_qa_71,conv-50_session_1_D1:15;conv-50_session_1_D1:14;conv-50_session_9_D9:4;conv-50_session_1_D1:9;conv-50_session_1_D1:5;conv-50_session_14_D14:5;conv-50_session_10_D10:12;conv-50_session_1_D1:6;conv-50_session_10_D10:10;conv-50_session_20_D20:4
ZScore_raw,conv-50_qa_72,conv-50_session_2_D2:8;conv-50_session_23_D23:6;conv-50_session_15_D15:7;conv-50_session_3_D3:3;conv-50_session_15_D15:8;conv-50_session_2_D2:10;conv-50_session_23_D23:7;conv-50_session_15_D15:4;conv-50_session_15_D15:9;conv-50_session_23_D23:9
ZScore_raw,conv-50_qa_73,conv-50_session_2_D2:8;conv-50_session_15_D15:4;conv-50_session_23_D23:6;conv-50_session_15_D15:8;conv-50_session_3_D3:9;conv-50_session_14_D14:5;conv-50_session_3_D3:3;conv-50_session_6_D6:11;conv-50_session_15_D15:6;conv-50_session_3_D3:1
ZScore_raw,conv-50_qa_74,conv-50_session_3_D3:7;conv-50_session_3_D3:5;conv-50_session_3_D3:6;conv-50_session_15_D15:4;conv-50_session_2_D2:8;conv-50_session_3_D3:4;conv-50_session_15_D15:8;conv-50_session_8_D8:1;conv-50_session_12_D12:12;conv-50_session_18_D18:5
ZScore_raw,conv-50_qa_75,conv-50_session_5_D5:2;conv-50_session_25_D25:5;conv-50_session_4_D4:3;conv-50_session_4_D4:1;conv-50_session_29_D29:14;conv-50_session_14_D14:3;conv-50_session_6_D6:8;conv-50_session_29_D29:17;conv-50_session_4_D4:5;conv-50_session_4_D4:17
ZScore_raw,conv-50_qa_76,conv-50_session_4_D4:19;conv-50_session_4_D4:18;conv-50_session_4_D4:21;conv-50_session_4_D4:1;conv-50_session_4_D4:5;conv-50_session_13_D13:7;conv-50_session_7_D7:4;conv-50_session_21_D21:4;conv-50_session_6_D6:8;conv-50_session_4_D4:2
