graph_id,src_id,relation,dst_id,source
synth_100000_1781447372,entity_426,talked_to,entity_2998,synthetic|D46:26
synth_100000_1781447372,entity_426,talked_to,entity_4833,synthetic|D72:5
synth_100000_1781447372,entity_426,related_to,entity_4559,synthetic|D34:14
synth_100000_1781447372,entity_426,remembered,entity_3594,synthetic|D39:34
synth_100000_1781447372,entity_426,reviewed,entity_4591,synthetic|D6:3
synth_100000_1781447372,entity_426,planned,entity_2945,synthetic|D63:46
synth_100000_1781447372,entity_427,suggests,entity_4297,synthetic|D1:30
synth_100000_1781447372,entity_427,planned,entity_1030,synthetic|D52:41
synth_100000_1781447372,entity_427,reviewed,entity_2366,synthetic|D2:20
synth_100000_1781447372,entity_427,talked_to,entity_214,synthetic|D14:30
synth_100000_1781447372,entity_427,likes,entity_2729,synthetic|D53:44
synth_100000_1781447372,entity_427,talked_to,entity_2647,synthetic|D67:39
synth_100000_1781447372,entity_427,attended,entity_318,synthetic|D83:26
synth_100000_1781447372,entity_427,helped,entity_4839,synthetic|D64:48
synth_100000_1781447372,entity_427,related_to,entity_1341,synthetic|D26:11
synth_100000_1781447372,entity_427,likes,entity_2064,synthetic|D31:2
synth_100000_1781447372,entity_427,suggests,entity_524,synthetic|D74:7
synth_100000_1781447372,entity_427,helped,entity_4617,synthetic|D61:7
synth_100000_1781447372,entity_427,suggests,entity_3127,synthetic|D98:16
synth_100000_1781447372,entity_427,suitable_for,entity_744,synthetic|D39:46
synth_100000_1781447372,entity_427,likes,entity_1261,synthetic|D71:26
synth_100000_1781447372,entity_427,related_to,entity_1771,synthetic|D21:36
synth_100000_1781447372,entity_427,remembered,entity_988,synthetic|D35:1
synth_100000_1781447372,entity_427,related_to,entity_2355,synthetic|D43:20
synth_100000_1781447372,entity_427,visited,entity_4871,synthetic|D20:11
synth_100000_1781447372,entity_427,likes,entity_1217,synthetic|D30:45
synth_100000_1781447372,entity_428,planned,entity_456,synthetic|D2:2
synth_100000_1781447372,entity_428,related_to,entity_3666,synthetic|D68:39
synth_100000_1781447372,entity_428,attended,entity_1319,synthetic|D34:43
synth_100000_1781447372,entity_428,likes,entity_4800,synthetic|D63:37
synth_100000_1781447372,entity_428,suggests,entity_2749,synthetic|D30:49
synth_100000_1781447372,entity_428,talked_to,entity_3118,synthetic|D15:41
synth_100000_1781447372,entity_428,helped,entity_1505,synthetic|D76:18
synth_100000_1781447372,entity_428,planned,entity_4255,synthetic|D36:27
synth_100000_1781447372,entity_428,remembered,entity_3078,synthetic|D37:4
synth_100000_1781447372,entity_428,bought,entity_4883,synthetic|D59:30
synth_100000_1781447372,entity_428,talked_to,entity_1765,synthetic|D49:5
synth_100000_1781447372,entity_428,likes,entity_4520,synthetic|D25:1
synth_100000_1781447372,entity_428,likes,entity_4894,synthetic|D7:26
synth_100000_1781447372,entity_428,suggests,entity_3086,synthetic|D8:9
synth_100000_1781447372,entity_428,suggests,entity_999,synthetic|D93:22
synth_100000_1781447372,entity_428,planned,entity_1342,synthetic|D54:5
synth_100000_1781447372,entity_428,remembered,entity_1620,synthetic|D55:12
synth_100000_1781447372,entity_428,visited,entity_2631,synthetic|D77:43
synth_100000_1781447372,entity_428,works_at,entity_3690,synthetic|D59:13
synth_100000_1781447372,entity_428,planned,entity_1493,synthetic|D89:20
synth_100000_1781447372,entity_429,bought,entity_1279,synthetic|D9:18
synth_100000_1781447372,entity_429,reviewed,entity_1310,synthetic|D22:12
synth_100000_1781447372,entity_429,bought,entity_1827,synthetic|D26:34
synth_100000_1781447372,entity_429,suitable_for,entity_1612,synthetic|D65:21
synth_100000_1781447372,entity_429,related_to,entity_1781,synthetic|D44:39
synth_100000_1781447372,entity_429,helped,entity_1184,synthetic|D63:44
synth_100000_1781447372,entity_429,reviewed,entity_2386,synthetic|D6:47
synth_100000_1781447372,entity_429,visited,entity_2451,synthetic|D10:11
synth_100000_1781447372,entity_429,related_to,entity_1519,synthetic|D76:10
synth_100000_1781447372,entity_429,talked_to,entity_3177,synthetic|D57:44
synth_100000_1781447372,entity_429,attended,entity_4647,synthetic|D29:37
synth_100000_1781447372,entity_429,planned,entity_2854,synthetic|D5:18
synth_100000_1781447372,entity_429,related_to,entity_1549,synthetic|D26:42
synth_100000_1781447372,entity_429,visited,entity_925,synthetic|D46:13
synth_100000_1781447372,entity_429,bought,entity_1919,synthetic|D27:46
synth_100000_1781447372,entity_429,bought,entity_4771,synthetic|D47:40
synth_100000_1781447372,entity_429,remembered,entity_4992,synthetic|D3:22
synth_100000_1781447372,entity_429,likes,entity_4745,synthetic|D82:48
synth_100000_1781447372,entity_429,bought,entity_3950,synthetic|D47:37
synth_100000_1781447372,entity_429,bought,entity_1516,synthetic|D45:31
synth_100000_1781447372,entity_430,related_to,entity_1565,synthetic|D2:1
synth_100000_1781447372,entity_430,bought,entity_3451,synthetic|D9:36
synth_100000_1781447372,entity_430,visited,entity_4120,synthetic|D39:26
synth_100000_1781447372,entity_430,visited,entity_3820,synthetic|D93:41
synth_100000_1781447372,entity_430,related_to,entity_802,synthetic|D35:36
synth_100000_1781447372,entity_430,talked_to,entity_3119,synthetic|D47:3
synth_100000_1781447372,entity_430,remembered,entity_3121,synthetic|D74:9
synth_100000_1781447372,entity_430,related_to,entity_3752,synthetic|D85:1
synth_100000_1781447372,entity_430,talked_to,entity_1066,synthetic|D87:44
synth_100000_1781447372,entity_430,remembered,entity_2164,synthetic|D81:7
synth_100000_1781447372,entity_430,planned,entity_508,synthetic|D97:24
synth_100000_1781447372,entity_430,helped,entity_1457,synthetic|D84:20
synth_100000_1781447372,entity_430,related_to,entity_3463,synthetic|D85:27
synth_100000_1781447372,entity_430,attended,entity_4156,synthetic|D4:42
synth_100000_1781447372,entity_430,visited,entity_404,synthetic|D95:21
synth_100000_1781447372,entity_430,visited,entity_3963,synthetic|D5:16
synth_100000_1781447372,entity_430,visited,entity_1396,synthetic|D37:50
synth_100000_1781447372,entity_430,suggests,entity_1276,synthetic|D4:28
synth_100000_1781447372,entity_430,planned,entity_1842,synthetic|D18:27
synth_100000_1781447372,entity_430,visited,entity_1807,synthetic|D39:4
synth_100000_1781447372,entity_431,remembered,entity_1701,synthetic|D62:5
synth_100000_1781447372,entity_431,planned,entity_2183,synthetic|D25:8
synth_100000_1781447372,entity_431,suitable_for,entity_2745,synthetic|D87:27
synth_100000_1781447372,entity_431,attended,entity_247,synthetic|D80:48
synth_100000_1781447372,entity_431,planned,entity_639,synthetic|D96:12
synth_100000_1781447372,entity_431,talked_to,entity_1338,synthetic|D95:50
synth_100000_1781447372,entity_431,reviewed,entity_3639,synthetic|D37:29
synth_100000_1781447372,entity_431,likes,entity_3562,synthetic|D57:42
synth_100000_1781447372,entity_431,helped,entity_2379,synthetic|D37:11
synth_100000_1781447372,entity_431,attended,entity_1906,synthetic|D5:30
synth_100000_1781447372,entity_431,planned,entity_245,synthetic|D59:34
synth_100000_1781447372,entity_431,likes,entity_566,synthetic|D94:3
synth_100000_1781447372,entity_431,visited,entity_2375,synthetic|D68:50
synth_100000_1781447372,entity_431,helped,entity_4964,synthetic|D82:20
synth_100000_1781447372,entity_431,suitable_for,entity_921,synthetic|D95:33
synth_100000_1781447372,entity_431,planned,entity_4803,synthetic|D84:2
synth_100000_1781447372,entity_431,visited,entity_4785,synthetic|D9:4
synth_100000_1781447372,entity_431,remembered,entity_505,synthetic|D57:11
synth_100000_1781447372,entity_431,planned,entity_584,synthetic|D94:19
synth_100000_1781447372,entity_431,related_to,entity_252,synthetic|D37:37
synth_100000_1781447372,entity_432,likes,entity_3393,synthetic|D38:4
synth_100000_1781447372,entity_432,suitable_for,entity_1065,synthetic|D10:4
synth_100000_1781447372,entity_432,attended,entity_2248,synthetic|D88:14
synth_100000_1781447372,entity_432,remembered,entity_2850,synthetic|D48:1
synth_100000_1781447372,entity_432,talked_to,entity_4277,synthetic|D66:30
synth_100000_1781447372,entity_432,likes,entity_3170,synthetic|D54:1
synth_100000_1781447372,entity_432,works_at,entity_2930,synthetic|D83:8
synth_100000_1781447372,entity_432,visited,entity_4279,synthetic|D30:23
synth_100000_1781447372,entity_432,talked_to,entity_3302,synthetic|D3:37
synth_100000_1781447372,entity_432,visited,entity_1077,synthetic|D59:31
synth_100000_1781447372,entity_432,related_to,entity_532,synthetic|D44:50
synth_100000_1781447372,entity_432,helped,entity_940,synthetic|D14:22
synth_100000_1781447372,entity_432,suitable_for,entity_3558,synthetic|D23:47
synth_100000_1781447372,entity_432,suitable_for,entity_2097,synthetic|D27:49
synth_100000_1781447372,entity_432,suggests,entity_2156,synthetic|D15:3
synth_100000_1781447372,entity_432,attended,entity_3455,synthetic|D42:1
synth_100000_1781447372,entity_432,planned,entity_4087,synthetic|D24:21
synth_100000_1781447372,entity_432,suitable_for,entity_295,synthetic|D64:13
synth_100000_1781447372,entity_432,suitable_for,entity_1531,synthetic|D19:1
synth_100000_1781447372,entity_432,talked_to,entity_260,synthetic|D70:42
synth_100000_1781447372,entity_433,talked_to,entity_1448,synthetic|D39:2
synth_100000_1781447372,entity_433,helped,entity_282,synthetic|D95:40
synth_100000_1781447372,entity_433,reviewed,entity_1051,synthetic|D41:50
synth_100000_1781447372,entity_433,suggests,entity_3338,synthetic|D5:7
synth_100000_1781447372,entity_433,reviewed,entity_4711,synthetic|D31:5
synth_100000_1781447372,entity_433,reviewed,entity_805,synthetic|D99:46
synth_100000_1781447372,entity_433,remembered,entity_482,synthetic|D4:39
synth_100000_1781447372,entity_433,bought,entity_936,synthetic|D22:47
synth_100000_1781447372,entity_433,works_at,entity_906,synthetic|D76:9
synth_100000_1781447372,entity_433,remembered,entity_1513,synthetic|D67:34
synth_100000_1781447372,entity_433,visited,entity_629,synthetic|D43:46
synth_100000_1781447372,entity_433,visited,entity_1228,synthetic|D46:17
synth_100000_1781447372,entity_433,visited,entity_2709,synthetic|D6:10
synth_100000_1781447372,entity_433,visited,entity_1423,synthetic|D62:16
synth_100000_1781447372,entity_433,planned,entity_3551,synthetic|D81:39
synth_100000_1781447372,entity_433,helped,entity_2281,synthetic|D71:5
synth_100000_1781447372,entity_433,likes,entity_2738,synthetic|D9:50
synth_100000_1781447372,entity_433,attended,entity_1111,synthetic|D90:30
synth_100000_1781447372,entity_433,visited,entity_1548,synthetic|D3:48
synth_100000_1781447372,entity_433,works_at,entity_4077,synthetic|D80:34
synth_100000_1781447372,entity_434,helped,entity_3731,synthetic|D59:33
synth_100000_1781447372,entity_434,works_at,entity_24,synthetic|D66:45
synth_100000_1781447372,entity_434,visited,entity_440,synthetic|D65:40
synth_100000_1781447372,entity_434,attended,entity_2936,synthetic|D11:46
synth_100000_1781447372,entity_434,suggests,entity_1564,synthetic|D96:49
synth_100000_1781447372,entity_434,talked_to,entity_3722,synthetic|D74:12
synth_100000_1781447372,entity_434,related_to,entity_2039,synthetic|D56:25
synth_100000_1781447372,entity_434,planned,entity_3173,synthetic|D83:11
synth_100000_1781447372,entity_434,works_at,entity_1237,synthetic|D76:21
synth_100000_1781447372,entity_434,attended,entity_1150,synthetic|D49:42
synth_100000_1781447372,entity_434,helped,entity_474,synthetic|D88:36
synth_100000_1781447372,entity_434,helped,entity_4804,synthetic|D55:50
synth_100000_1781447372,entity_434,suitable_for,entity_163,synthetic|D71:18
synth_100000_1781447372,entity_434,suggests,entity_220,synthetic|D96:37
synth_100000_1781447372,entity_434,attended,entity_3911,synthetic|D51:31
synth_100000_1781447372,entity_434,helped,entity_169,synthetic|D100:34
synth_100000_1781447372,entity_434,remembered,entity_1693,synthetic|D28:38
synth_100000_1781447372,entity_434,talked_to,entity_360,synthetic|D51:26
synth_100000_1781447372,entity_434,attended,entity_4040,synthetic|D55:1
synth_100000_1781447372,entity_434,talked_to,entity_2901,synthetic|D3:34
synth_100000_1781447372,entity_435,attended,entity_302,synthetic|D44:4
synth_100000_1781447372,entity_435,likes,entity_4492,synthetic|D28:3
synth_100000_1781447372,entity_435,reviewed,entity_1530,synthetic|D47:4
synth_100000_1781447372,entity_435,reviewed,entity_4137,synthetic|D5:23
synth_100000_1781447372,entity_435,talked_to,entity_3531,synthetic|D38:20
synth_100000_1781447372,entity_435,reviewed,entity_4701,synthetic|D96:19
synth_100000_1781447372,entity_435,related_to,entity_2140,synthetic|D28:27
synth_100000_1781447372,entity_435,likes,entity_3045,synthetic|D2:45
synth_100000_1781447372,entity_435,attended,entity_4787,synthetic|D79:3
synth_100000_1781447372,entity_435,suitable_for,entity_4761,synthetic|D16:49
synth_100000_1781447372,entity_435,suitable_for,entity_2543,synthetic|D79:35
synth_100000_1781447372,entity_435,works_at,entity_4275,synthetic|D34:40
synth_100000_1781447372,entity_435,related_to,entity_767,synthetic|D58:29
synth_100000_1781447372,entity_435,planned,entity_766,synthetic|D16:50
synth_100000_1781447372,entity_435,works_at,entity_2726,synthetic|D48:2
synth_100000_1781447372,entity_435,attended,entity_332,synthetic|D36:13
synth_100000_1781447372,entity_435,talked_to,entity_1630,synthetic|D95:7
synth_100000_1781447372,entity_435,works_at,entity_2903,synthetic|D83:43
synth_100000_1781447372,entity_435,related_to,entity_2639,synthetic|D7:46
synth_100000_1781447372,entity_435,bought,entity_3224,synthetic|D5:13
synth_100000_1781447372,entity_436,likes,entity_1744,synthetic|D55:32
synth_100000_1781447372,entity_436,helped,entity_3621,synthetic|D47:26
synth_100000_1781447372,entity_436,talked_to,entity_1666,synthetic|D99:21
synth_100000_1781447372,entity_436,talked_to,entity_2034,synthetic|D34:43
synth_100000_1781447372,entity_436,works_at,entity_2330,synthetic|D26:39
synth_100000_1781447372,entity_436,works_at,entity_8,synthetic|D67:7
synth_100000_1781447372,entity_436,works_at,entity_4470,synthetic|D6:49
synth_100000_1781447372,entity_436,likes,entity_1699,synthetic|D64:35
synth_100000_1781447372,entity_436,likes,entity_947,synthetic|D1:16
synth_100000_1781447372,entity_436,remembered,entity_45,synthetic|D65:10
synth_100000_1781447372,entity_436,visited,entity_793,synthetic|D99:26
synth_100000_1781447372,entity_436,attended,entity_201,synthetic|D74:30
synth_100000_1781447372,entity_436,planned,entity_4261,synthetic|D69:23
synth_100000_1781447372,entity_436,helped,entity_3265,synthetic|D11:37
synth_100000_1781447372,entity_436,helped,entity_2135,synthetic|D40:18
synth_100000_1781447372,entity_436,likes,entity_2299,synthetic|D29:38
synth_100000_1781447372,entity_436,attended,entity_3265,synthetic|D92:5
synth_100000_1781447372,entity_436,attended,entity_1157,synthetic|D17:45
synth_100000_1781447372,entity_436,works_at,entity_3636,synthetic|D17:28
synth_100000_1781447372,entity_436,talked_to,entity_2200,synthetic|D100:42
synth_100000_1781447372,entity_437,likes,entity_1387,synthetic|D93:25
synth_100000_1781447372,entity_437,related_to,entity_4286,synthetic|D84:20
synth_100000_1781447372,entity_437,helped,entity_2913,synthetic|D93:22
synth_100000_1781447372,entity_437,suitable_for,entity_4345,synthetic|D76:21
synth_100000_1781447372,entity_437,bought,entity_3282,synthetic|D33:40
synth_100000_1781447372,entity_437,suggests,entity_1572,synthetic|D86:38
synth_100000_1781447372,entity_437,visited,entity_2885,synthetic|D25:39
synth_100000_1781447372,entity_437,bought,entity_349,synthetic|D23:15
synth_100000_1781447372,entity_437,bought,entity_3611,synthetic|D53:6
synth_100000_1781447372,entity_437,visited,entity_2487,synthetic|D33:15
synth_100000_1781447372,entity_437,suggests,entity_3614,synthetic|D30:25
synth_100000_1781447372,entity_437,attended,entity_303,synthetic|D80:4
synth_100000_1781447372,entity_437,works_at,entity_2780,synthetic|D29:50
synth_100000_1781447372,entity_437,reviewed,entity_2506,synthetic|D57:26
synth_100000_1781447372,entity_437,suitable_for,entity_4330,synthetic|D92:14
synth_100000_1781447372,entity_437,related_to,entity_4689,synthetic|D3:1
synth_100000_1781447372,entity_437,reviewed,entity_1359,synthetic|D83:32
synth_100000_1781447372,entity_437,remembered,entity_2800,synthetic|D21:13
synth_100000_1781447372,entity_437,planned,entity_642,synthetic|D41:5
synth_100000_1781447372,entity_437,related_to,entity_912,synthetic|D97:28
synth_100000_1781447372,entity_438,planned,entity_37,synthetic|D67:39
synth_100000_1781447372,entity_438,suitable_for,entity_161,synthetic|D49:28
synth_100000_1781447372,entity_438,bought,entity_3651,synthetic|D65:44
synth_100000_1781447372,entity_438,visited,entity_1060,synthetic|D95:24
synth_100000_1781447372,entity_438,talked_to,entity_4524,synthetic|D17:49
synth_100000_1781447372,entity_438,bought,entity_2700,synthetic|D33:45
synth_100000_1781447372,entity_438,likes,entity_2462,synthetic|D93:19
synth_100000_1781447372,entity_438,likes,entity_1905,synthetic|D74:36
synth_100000_1781447372,entity_438,bought,entity_1626,synthetic|D96:17
synth_100000_1781447372,entity_438,helped,entity_4937,synthetic|D97:2
synth_100000_1781447372,entity_438,visited,entity_2410,synthetic|D78:34
synth_100000_1781447372,entity_438,likes,entity_1125,synthetic|D78:46
synth_100000_1781447372,entity_438,talked_to,entity_1844,synthetic|D24:44
synth_100000_1781447372,entity_438,suggests,entity_628,synthetic|D45:43
synth_100000_1781447372,entity_438,likes,entity_3927,synthetic|D3:30
synth_100000_1781447372,entity_438,remembered,entity_855,synthetic|D80:3
synth_100000_1781447372,entity_438,planned,entity_4316,synthetic|D90:32
synth_100000_1781447372,entity_438,likes,entity_620,synthetic|D46:4
synth_100000_1781447372,entity_438,remembered,entity_1850,synthetic|D31:18
synth_100000_1781447372,entity_438,suitable_for,entity_1469,synthetic|D78:34
synth_100000_1781447372,entity_439,attended,entity_2060,synthetic|D45:18
synth_100000_1781447372,entity_439,bought,entity_1709,synthetic|D26:50
synth_100000_1781447372,entity_439,bought,entity_885,synthetic|D39:42
synth_100000_1781447372,entity_439,planned,entity_2519,synthetic|D19:23
synth_100000_1781447372,entity_439,remembered,entity_2527,synthetic|D29:34
synth_100000_1781447372,entity_439,likes,entity_1638,synthetic|D77:23
synth_100000_1781447372,entity_439,likes,entity_454,synthetic|D57:33
synth_100000_1781447372,entity_439,works_at,entity_2727,synthetic|D43:1
synth_100000_1781447372,entity_439,talked_to,entity_1557,synthetic|D96:21
synth_100000_1781447372,entity_439,attended,entity_3143,synthetic|D92:4
synth_100000_1781447372,entity_439,helped,entity_3705,synthetic|D27:14
synth_100000_1781447372,entity_439,suitable_for,entity_2204,synthetic|D24:17
synth_100000_1781447372,entity_439,suitable_for,entity_2918,synthetic|D98:6
synth_100000_1781447372,entity_439,planned,entity_1834,synthetic|D20:40
synth_100000_1781447372,entity_439,helped,entity_527,synthetic|D83:18
synth_100000_1781447372,entity_439,remembered,entity_1280,synthetic|D90:17
synth_100000_1781447372,entity_439,helped,entity_2471,synthetic|D70:22
synth_100000_1781447372,entity_439,bought,entity_1326,synthetic|D90:29
synth_100000_1781447372,entity_439,planned,entity_4058,synthetic|D61:13
synth_100000_1781447372,entity_439,helped,entity_559,synthetic|D34:26
synth_100000_1781447372,entity_440,works_at,entity_2088,synthetic|D99:6
synth_100000_1781447372,entity_440,visited,entity_210,synthetic|D93:4
synth_100000_1781447372,entity_440,planned,entity_4818,synthetic|D20:21
synth_100000_1781447372,entity_440,bought,entity_1656,synthetic|D87:22
synth_100000_1781447372,entity_440,attended,entity_3494,synthetic|D17:29
synth_100000_1781447372,entity_440,attended,entity_4561,synthetic|D61:31
synth_100000_1781447372,entity_440,talked_to,entity_2135,synthetic|D1:9
synth_100000_1781447372,entity_440,works_at,entity_994,synthetic|D37:23
synth_100000_1781447372,entity_440,suggests,entity_3700,synthetic|D35:43
synth_100000_1781447372,entity_440,remembered,entity_1046,synthetic|D69:42
synth_100000_1781447372,entity_440,helped,entity_2916,synthetic|D83:50
synth_100000_1781447372,entity_440,talked_to,entity_1481,synthetic|D73:15
synth_100000_1781447372,entity_440,helped,entity_3921,synthetic|D47:25
synth_100000_1781447372,entity_440,talked_to,entity_2062,synthetic|D44:44
synth_100000_1781447372,entity_440,likes,entity_1919,synthetic|D100:20
synth_100000_1781447372,entity_440,bought,entity_4689,synthetic|D32:39
synth_100000_1781447372,entity_440,reviewed,entity_2932,synthetic|D43:16
synth_100000_1781447372,entity_440,visited,entity_1388,synthetic|D24:44
synth_100000_1781447372,entity_440,reviewed,entity_2146,synthetic|D57:3
synth_100000_1781447372,entity_440,visited,entity_4054,synthetic|D51:23
synth_100000_1781447372,entity_441,planned,entity_1645,synthetic|D79:43
synth_100000_1781447372,entity_441,planned,entity_91,synthetic|D9:36
synth_100000_1781447372,entity_441,works_at,entity_3154,synthetic|D99:45
synth_100000_1781447372,entity_441,related_to,entity_3655,synthetic|D8:18
synth_100000_1781447372,entity_441,bought,entity_4425,synthetic|D43:47
synth_100000_1781447372,entity_441,bought,entity_3692,synthetic|D9:23
synth_100000_1781447372,entity_441,bought,entity_1911,synthetic|D35:42
synth_100000_1781447372,entity_441,remembered,entity_2183,synthetic|D29:2
synth_100000_1781447372,entity_441,reviewed,entity_3818,synthetic|D92:16
synth_100000_1781447372,entity_441,visited,entity_2214,synthetic|D23:18
synth_100000_1781447372,entity_441,reviewed,entity_2126,synthetic|D69:49
synth_100000_1781447372,entity_441,planned,entity_3475,synthetic|D66:34
synth_100000_1781447372,entity_441,planned,entity_4570,synthetic|D82:40
synth_100000_1781447372,entity_441,planned,entity_3697,synthetic|D52:13
synth_100000_1781447372,entity_441,visited,entity_1426,synthetic|D63:11
synth_100000_1781447372,entity_441,remembered,entity_3812,synthetic|D14:8
synth_100000_1781447372,entity_441,bought,entity_3736,synthetic|D25:31
synth_100000_1781447372,entity_441,bought,entity_696,synthetic|D44:27
synth_100000_1781447372,entity_441,helped,entity_1284,synthetic|D9:48
synth_100000_1781447372,entity_441,helped,entity_3880,synthetic|D11:16
synth_100000_1781447372,entity_442,planned,entity_4057,synthetic|D26:5
synth_100000_1781447372,entity_442,planned,entity_1765,synthetic|D10:37
synth_100000_1781447372,entity_442,suitable_for,entity_3258,synthetic|D55:27
synth_100000_1781447372,entity_442,planned,entity_985,synthetic|D55:11
synth_100000_1781447372,entity_442,attended,entity_3253,synthetic|D80:47
synth_100000_1781447372,entity_442,planned,entity_4728,synthetic|D83:47
synth_100000_1781447372,entity_442,helped,entity_1411,synthetic|D95:5
synth_100000_1781447372,entity_442,related_to,entity_2556,synthetic|D60:37
synth_100000_1781447372,entity_442,attended,entity_1485,synthetic|D17:17
synth_100000_1781447372,entity_442,attended,entity_4522,synthetic|D55:29
synth_100000_1781447372,entity_442,attended,entity_3734,synthetic|D14:26
synth_100000_1781447372,entity_442,suitable_for,entity_2192,synthetic|D67:43
synth_100000_1781447372,entity_442,works_at,entity_4994,synthetic|D19:22
synth_100000_1781447372,entity_442,talked_to,entity_1413,synthetic|D25:21
synth_100000_1781447372,entity_442,reviewed,entity_4118,synthetic|D8:2
synth_100000_1781447372,entity_442,suggests,entity_2394,synthetic|D98:5
synth_100000_1781447372,entity_442,works_at,entity_1959,synthetic|D33:22
synth_100000_1781447372,entity_442,visited,entity_3918,synthetic|D97:7
synth_100000_1781447372,entity_442,talked_to,entity_2577,synthetic|D67:12
synth_100000_1781447372,entity_442,suitable_for,entity_4565,synthetic|D15:37
synth_100000_1781447372,entity_443,works_at,entity_754,synthetic|D78:1
synth_100000_1781447372,entity_443,likes,entity_3561,synthetic|D59:31
synth_100000_1781447372,entity_443,attended,entity_4962,synthetic|D26:8
synth_100000_1781447372,entity_443,remembered,entity_3204,synthetic|D39:21
synth_100000_1781447372,entity_443,suggests,entity_1582,synthetic|D52:19
synth_100000_1781447372,entity_443,talked_to,entity_66,synthetic|D29:24
synth_100000_1781447372,entity_443,planned,entity_1432,synthetic|D94:6
synth_100000_1781447372,entity_443,related_to,entity_2763,synthetic|D39:45
synth_100000_1781447372,entity_443,talked_to,entity_4880,synthetic|D9:19
synth_100000_1781447372,entity_443,attended,entity_4958,synthetic|D46:37
synth_100000_1781447372,entity_443,remembered,entity_3678,synthetic|D61:3
synth_100000_1781447372,entity_443,planned,entity_3932,synthetic|D1:24
synth_100000_1781447372,entity_443,attended,entity_1031,synthetic|D48:36
synth_100000_1781447372,entity_443,likes,entity_548,synthetic|D35:14
synth_100000_1781447372,entity_443,talked_to,entity_3181,synthetic|D25:26
synth_100000_1781447372,entity_443,reviewed,entity_4180,synthetic|D66:44
synth_100000_1781447372,entity_443,suggests,entity_3579,synthetic|D65:28
synth_100000_1781447372,entity_443,attended,entity_2460,synthetic|D86:20
synth_100000_1781447372,entity_443,reviewed,entity_4159,synthetic|D15:2
synth_100000_1781447372,entity_443,suggests,entity_1083,synthetic|D53:29
synth_100000_1781447372,entity_444,reviewed,entity_1143,synthetic|D82:2
synth_100000_1781447372,entity_444,planned,entity_188,synthetic|D36:9
synth_100000_1781447372,entity_444,reviewed,entity_2412,synthetic|D19:40
synth_100000_1781447372,entity_444,related_to,entity_625,synthetic|D12:40
synth_100000_1781447372,entity_444,visited,entity_3660,synthetic|D34:14
synth_100000_1781447372,entity_444,remembered,entity_2795,synthetic|D7:28
synth_100000_1781447372,entity_444,works_at,entity_4435,synthetic|D22:4
synth_100000_1781447372,entity_444,planned,entity_1696,synthetic|D65:31
synth_100000_1781447372,entity_444,suitable_for,entity_773,synthetic|D18:2
synth_100000_1781447372,entity_444,related_to,entity_4850,synthetic|D79:33
synth_100000_1781447372,entity_444,remembered,entity_4880,synthetic|D6:7
synth_100000_1781447372,entity_444,likes,entity_3010,synthetic|D80:23
synth_100000_1781447372,entity_444,works_at,entity_3488,synthetic|D11:28
synth_100000_1781447372,entity_444,remembered,entity_498,synthetic|D93:41
synth_100000_1781447372,entity_444,bought,entity_282,synthetic|D31:3
synth_100000_1781447372,entity_444,likes,entity_50,synthetic|D42:44
synth_100000_1781447372,entity_444,visited,entity_3440,synthetic|D67:2
synth_100000_1781447372,entity_444,planned,entity_1643,synthetic|D16:18
synth_100000_1781447372,entity_444,suggests,entity_3410,synthetic|D1:23
synth_100000_1781447372,entity_444,suggests,entity_1521,synthetic|D14:48
synth_100000_1781447372,entity_445,suitable_for,entity_2818,synthetic|D35:37
synth_100000_1781447372,entity_445,attended,entity_1065,synthetic|D74:6
synth_100000_1781447372,entity_445,works_at,entity_4876,synthetic|D95:7
synth_100000_1781447372,entity_445,reviewed,entity_386,synthetic|D78:5
synth_100000_1781447372,entity_445,visited,entity_538,synthetic|D63:42
synth_100000_1781447372,entity_445,planned,entity_4661,synthetic|D17:2
synth_100000_1781447372,entity_445,talked_to,entity_4701,synthetic|D39:35
synth_100000_1781447372,entity_445,remembered,entity_3259,synthetic|D4:37
synth_100000_1781447372,entity_445,suitable_for,entity_3445,synthetic|D67:1
synth_100000_1781447372,entity_445,suitable_for,entity_2787,synthetic|D85:14
synth_100000_1781447372,entity_445,helped,entity_147,synthetic|D80:25
synth_100000_1781447372,entity_445,reviewed,entity_2452,synthetic|D47:41
synth_100000_1781447372,entity_445,suggests,entity_2185,synthetic|D78:32
synth_100000_1781447372,entity_445,likes,entity_24,synthetic|D75:27
synth_100000_1781447372,entity_445,suitable_for,entity_3044,synthetic|D26:22
synth_100000_1781447372,entity_445,attended,entity_237,synthetic|D46:15
synth_100000_1781447372,entity_445,remembered,entity_2817,synthetic|D56:48
synth_100000_1781447372,entity_445,visited,entity_4592,synthetic|D70:48
synth_100000_1781447372,entity_445,attended,entity_4419,synthetic|D3:20
synth_100000_1781447372,entity_445,works_at,entity_353,synthetic|D34:27
synth_100000_1781447372,entity_446,planned,entity_2707,synthetic|D42:23
synth_100000_1781447372,entity_446,suitable_for,entity_3313,synthetic|D73:47
synth_100000_1781447372,entity_446,planned,entity_2316,synthetic|D5:22
synth_100000_1781447372,entity_446,attended,entity_3690,synthetic|D97:44
synth_100000_1781447372,entity_446,visited,entity_817,synthetic|D11:41
synth_100000_1781447372,entity_446,talked_to,entity_1630,synthetic|D73:7
synth_100000_1781447372,entity_446,suggests,entity_4203,synthetic|D83:50
