experiment,mode,query_id,seed_entity,hop,relation_path,latency_ms,raw_edges_from_db,returned_edges,cache_hit,error
B3_cache,no_cache,q37,b3_hub_16,1,,93.1581,5000,5000,0,0
B3_cache,no_cache,q38,b3_normal_155,1,,16.0035,20,20,0,0
B3_cache,no_cache,q39,b3_hub_1,1,,56.4939,5000,5000,0,0
B3_cache,no_cache,q40,b3_hub_5,1,,71.0055,5000,5000,0,0
B3_cache,no_cache,q41,b3_normal_201,1,,13.0769,20,20,0,0
B3_cache,no_cache,q42,b3_hub_15,1,,77.7881,5000,5000,0,0
B3_cache,no_cache,q43,b3_hub_16,1,,62.7109,5000,5000,0,0
B3_cache,no_cache,q44,b3_normal_239,1,,11.9354,20,20,0,0
B3_cache,no_cache,q45,b3_hub_19,1,,59.4416,5000,5000,0,0
B3_cache,no_cache,q46,b3_hub_12,1,,89.2211,5000,5000,0,0
B3_cache,no_cache,q47,b3_normal_307,1,,13.706,20,20,0,0
B3_cache,no_cache,q48,b3_hub_8,1,,59.7214,5000,5000,0,0
B3_cache,no_cache,q49,b3_hub_14,1,,55.7735,5000,5000,0,0
B3_cache,no_cache,q50,b3_normal_58,1,,12.7138,20,20,0,0
B3_cache,no_cache,q51,b3_hub_19,1,,64.9706,5000,5000,0,0
B3_cache,no_cache,q52,b3_hub_9,1,,73.8861,5000,5000,0,0
B3_cache,no_cache,q53,b3_normal_221,1,,11.9644,20,20,0,0
B3_cache,no_cache,q54,b3_hub_11,1,,85.9167,5000,5000,0,0
B3_cache,no_cache,q55,b3_hub_5,1,,61.5348,5000,5000,0,0
B3_cache,no_cache,q56,b3_normal_336,1,,10.0123,20,20,0,0
B3_cache,no_cache,q57,b3_hub_15,1,,60.9947,5000,5000,0,0
B3_cache,no_cache,q58,b3_hub_7,1,,91.7519,5000,5000,0,0
B3_cache,no_cache,q59,b3_normal_260,1,,8.7686,20,20,0,0
B3_cache,no_cache,q60,b3_hub_0,1,,57.9394,5000,5000,0,0
B3_cache,no_cache,q61,b3_hub_17,1,,59.4767,5000,5000,0,0
B3_cache,no_cache,q62,b3_normal_446,1,,12.5487,20,20,0,0
B3_cache,no_cache,q63,b3_hub_17,1,,61.3523,5000,5000,0,0
B3_cache,no_cache,q64,b3_hub_14,1,,60.8064,5000,5000,0,0
B3_cache,no_cache,q65,b3_normal_160,1,,21.3683,20,20,0,0
B3_cache,no_cache,q66,b3_hub_8,1,,57.0355,5000,5000,0,0
B3_cache,no_cache,q67,b3_hub_3,1,,112.9273,5000,5000,0,0
B3_cache,no_cache,q68,b3_normal_429,1,,21.6866,20,20,0,0
B3_cache,no_cache,q69,b3_hub_13,1,,65.2349,5000,5000,0,0
B3_cache,no_cache,q70,b3_hub_1,1,,51.7547,5000,5000,0,0
B3_cache,no_cache,q71,b3_normal_21,1,,12.955,20,20,0,0
B3_cache,no_cache,q72,b3_hub_2,1,,63.4998,5000,5000,0,0
B3_cache,no_cache,q73,b3_hub_3,1,,58.3471,5000,5000,0,0
B3_cache,no_cache,q74,b3_normal_312,1,,13.4801,20,20,0,0
B3_cache,no_cache,q75,b3_hub_19,1,,58.5263,5000,5000,0,0
B3_cache,no_cache,q76,b3_hub_10,1,,59.8818,5000,5000,0,0
B3_cache,no_cache,q77,b3_normal_459,1,,19.5248,20,20,0,0
B3_cache,no_cache,q78,b3_hub_2,1,,64.8637,5000,5000,0,0
B3_cache,no_cache,q79,b3_hub_4,1,,64.4504,5000,5000,0,0
B3_cache,no_cache,q80,b3_normal_183,1,,22.496,20,20,0,0
B3_cache,no_cache,q81,b3_hub_8,1,,72.88,5000,5000,0,0
B3_cache,no_cache,q82,b3_hub_16,1,,57.2539,5000,5000,0,0
B3_cache,no_cache,q83,b3_normal_411,1,,12.1504,20,20,0,0
B3_cache,no_cache,q84,b3_hub_17,1,,60.7625,5000,5000,0,0
B3_cache,no_cache,q85,b3_hub_6,1,,63.8501,5000,5000,0,0
B3_cache,no_cache,q86,b3_normal_378,1,,10.0502,20,20,0,0
B3_cache,no_cache,q87,b3_hub_18,1,,60.2695,5000,5000,0,0
B3_cache,no_cache,q88,b3_hub_8,1,,62.1327,5000,5000,0,0
B3_cache,no_cache,q89,b3_normal_326,1,,10.016,20,20,0,0
B3_cache,no_cache,q90,b3_hub_14,1,,65.4527,5000,5000,0,0
B3_cache,no_cache,q91,b3_hub_11,1,,70.9552,5000,5000,0,0
B3_cache,no_cache,q92,b3_normal_160,1,,15.5748,20,20,0,0
B3_cache,no_cache,q93,b3_hub_10,1,,75.3829,5000,5000,0,0
B3_cache,no_cache,q94,b3_hub_3,1,,87.93,5000,5000,0,0
B3_cache,no_cache,q95,b3_normal_52,1,,11.1813,20,20,0,0
B3_cache,no_cache,q96,b3_hub_16,1,,64.9595,5000,5000,0,0
B3_cache,no_cache,q97,b3_hub_15,1,,57.2862,5000,5000,0,0
B3_cache,no_cache,q98,b3_normal_322,1,,11.1584,20,20,0,0
B3_cache,no_cache,q99,b3_hub_11,1,,45.6222,5000,5000,0,0
B3_cache,no_cache,q100,b3_hub_12,1,,45.3031,5000,5000,0,0
B3_cache,no_cache,q101,b3_normal_98,1,,9.4551,20,20,0,0
B3_cache,no_cache,q102,b3_hub_18,1,,60.9347,5000,5000,0,0
B3_cache,no_cache,q103,b3_hub_12,1,,44.5624,5000,5000,0,0
B3_cache,no_cache,q104,b3_normal_255,1,,13.2409,20,20,0,0
B3_cache,no_cache,q105,b3_hub_5,1,,44.8883,5000,5000,0,0
B3_cache,no_cache,q106,b3_hub_12,1,,78.0678,5000,5000,0,0
B3_cache,no_cache,q107,b3_normal_308,1,,10.1645,20,20,0,0
B3_cache,no_cache,q108,b3_hub_4,1,,59.9074,5000,5000,0,0
B3_cache,no_cache,q109,b3_hub_15,1,,80.7272,5000,5000,0,0
B3_cache,no_cache,q110,b3_normal_291,1,,7.6888,20,20,0,0
B3_cache,no_cache,q111,b3_hub_7,1,,63.9976,5000,5000,0,0
B3_cache,no_cache,q112,b3_hub_8,1,,70.6126,5000,5000,0,0
B3_cache,no_cache,q113,b3_normal_200,1,,11.3787,20,20,0,0
B3_cache,no_cache,q114,b3_hub_1,1,,45.4174,5000,5000,0,0
B3_cache,no_cache,q115,b3_hub_1,1,,46.3909,5000,5000,0,0
B3_cache,no_cache,q116,b3_normal_202,1,,9.0454,20,20,0,0
B3_cache,no_cache,q117,b3_hub_14,1,,45.7962,5000,5000,0,0
B3_cache,no_cache,q118,b3_hub_1,1,,44.5867,5000,5000,0,0
B3_cache,no_cache,q119,b3_normal_371,1,,14.0312,20,20,0,0
B3_cache,no_cache,q120,b3_hub_14,1,,89.9117,5000,5000,0,0
B3_cache,no_cache,q121,b3_hub_10,1,,41.7539,5000,5000,0,0
B3_cache,no_cache,q122,b3_normal_493,1,,7.9769,20,20,0,0
B3_cache,no_cache,q123,b3_hub_12,1,,61.1598,5000,5000,0,0
B3_cache,no_cache,q124,b3_hub_1,1,,57.1951,5000,5000,0,0
B3_cache,no_cache,q125,b3_normal_360,1,,9.847,20,20,0,0
B3_cache,no_cache,q126,b3_hub_19,1,,60.3066,5000,5000,0,0
B3_cache,no_cache,q127,b3_hub_18,1,,55.4511,5000,5000,0,0
B3_cache,no_cache,q128,b3_normal_44,1,,9.95,20,20,0,0
B3_cache,no_cache,q129,b3_hub_10,1,,47.3002,5000,5000,0,0
B3_cache,no_cache,q130,b3_hub_19,1,,56.9923,5000,5000,0,0
B3_cache,no_cache,q131,b3_normal_402,1,,10.4648,20,20,0,0
B3_cache,no_cache,q132,b3_hub_10,1,,62.0484,5000,5000,0,0
B3_cache,no_cache,q133,b3_hub_1,1,,91.3561,5000,5000,0,0
B3_cache,no_cache,q134,b3_normal_462,1,,11.9592,20,20,0,0
B3_cache,no_cache,q135,b3_hub_6,1,,39.8371,5000,5000,0,0
B3_cache,no_cache,q136,b3_hub_14,1,,47.9947,5000,5000,0,0
B3_cache,no_cache,q137,b3_normal_294,1,,11.8085,20,20,0,0
B3_cache,no_cache,q138,b3_hub_19,1,,46.2672,5000,5000,0,0
B3_cache,no_cache,q139,b3_hub_3,1,,38.6657,5000,5000,0,0
B3_cache,no_cache,q140,b3_normal_106,1,,11.5442,20,20,0,0
B3_cache,no_cache,q141,b3_hub_13,1,,45.0463,5000,5000,0,0
B3_cache,no_cache,q142,b3_hub_4,1,,45.5611,5000,5000,0,0
B3_cache,no_cache,q143,b3_normal_247,1,,22.1632,20,20,0,0
B3_cache,no_cache,q144,b3_hub_5,1,,52.426,5000,5000,0,0
B3_cache,no_cache,q145,b3_hub_6,1,,46.3194,5000,5000,0,0
B3_cache,no_cache,q146,b3_normal_92,1,,7.9973,20,20,0,0
B3_cache,no_cache,q147,b3_hub_1,1,,75.497,5000,5000,0,0
B3_cache,no_cache,q148,b3_hub_19,1,,60.1506,5000,5000,0,0
B3_cache,no_cache,q149,b3_normal_286,1,,13.1917,20,20,0,0
B3_cache,no_cache,q150,b3_hub_2,1,,47.6241,5000,5000,0,0
B3_cache,no_cache,q151,b3_hub_11,1,,42.0777,5000,5000,0,0
B3_cache,no_cache,q152,b3_normal_323,1,,9.9064,20,20,0,0
B3_cache,no_cache,q153,b3_hub_9,1,,61.9621,5000,5000,0,0
B3_cache,no_cache,q154,b3_hub_19,1,,44.1063,5000,5000,0,0
B3_cache,no_cache,q155,b3_normal_277,1,,13.9942,20,20,0,0
B3_cache,no_cache,q156,b3_hub_7,1,,46.2032,5000,5000,0,0
B3_cache,no_cache,q157,b3_hub_14,1,,45.3459,5000,5000,0,0
B3_cache,no_cache,q158,b3_normal_52,1,,12.2083,20,20,0,0
B3_cache,no_cache,q159,b3_hub_2,1,,44.9024,5000,5000,0,0
B3_cache,no_cache,q160,b3_hub_10,1,,94.4361,5000,5000,0,0
B3_cache,no_cache,q161,b3_normal_285,1,,10.841,20,20,0,0
B3_cache,no_cache,q162,b3_hub_13,1,,43.1031,5000,5000,0,0
B3_cache,no_cache,q163,b3_hub_17,1,,44.4919,5000,5000,0,0
B3_cache,no_cache,q164,b3_normal_154,1,,13.6582,20,20,0,0
B3_cache,no_cache,q165,b3_hub_6,1,,30.3989,5000,5000,0,0
B3_cache,no_cache,q166,b3_hub_10,1,,47.3123,5000,5000,0,0
B3_cache,no_cache,q167,b3_normal_39,1,,10.0157,20,20,0,0
B3_cache,no_cache,q168,b3_hub_1,1,,58.7614,5000,5000,0,0
B3_cache,no_cache,q169,b3_hub_14,1,,44.3404,5000,5000,0,0
B3_cache,no_cache,q170,b3_normal_117,1,,8.386,20,20,0,0
B3_cache,no_cache,q171,b3_hub_7,1,,47.3821,5000,5000,0,0
B3_cache,no_cache,q172,b3_hub_8,1,,45.2689,5000,5000,0,0
B3_cache,no_cache,q173,b3_normal_184,1,,12.8899,20,20,0,0
B3_cache,no_cache,q174,b3_hub_7,1,,76.944,5000,5000,0,0
B3_cache,no_cache,q175,b3_hub_2,1,,62.6716,5000,5000,0,0
B3_cache,no_cache,q176,b3_normal_174,1,,10.8772,20,20,0,0
B3_cache,no_cache,q177,b3_hub_0,1,,40.6476,5000,5000,0,0
B3_cache,no_cache,q178,b3_hub_17,1,,45.3861,5000,5000,0,0
B3_cache,no_cache,q179,b3_normal_280,1,,14.4852,20,20,0,0
B3_cache,no_cache,q180,b3_hub_14,1,,46.3832,5000,5000,0,0
B3_cache,no_cache,q181,b3_hub_6,1,,43.1244,5000,5000,0,0
B3_cache,no_cache,q182,b3_normal_461,1,,14.5328,20,20,0,0
B3_cache,no_cache,q183,b3_hub_10,1,,43.5494,5000,5000,0,0
B3_cache,no_cache,q184,b3_hub_16,1,,44.3754,5000,5000,0,0
B3_cache,no_cache,q185,b3_normal_474,1,,14.7955,20,20,0,0
B3_cache,no_cache,q186,b3_hub_18,1,,44.8193,5000,5000,0,0
B3_cache,no_cache,q187,b3_hub_18,1,,71.5266,5000,5000,0,0
B3_cache,no_cache,q188,b3_normal_143,1,,20.4496,20,20,0,0
B3_cache,no_cache,q189,b3_hub_4,1,,44.4639,5000,5000,0,0
B3_cache,no_cache,q190,b3_hub_6,1,,45.6164,5000,5000,0,0
B3_cache,no_cache,q191,b3_normal_370,1,,8.6052,20,20,0,0
B3_cache,no_cache,q192,b3_hub_11,1,,48.6518,5000,5000,0,0
B3_cache,no_cache,q193,b3_hub_13,1,,43.4871,5000,5000,0,0
B3_cache,no_cache,q194,b3_normal_455,1,,14.2777,20,20,0,0
B3_cache,no_cache,q195,b3_hub_16,1,,39.192,5000,5000,0,0
B3_cache,no_cache,q196,b3_hub_7,1,,46.5801,5000,5000,0,0
B3_cache,no_cache,q197,b3_normal_105,1,,14.2857,20,20,0,0
B3_cache,no_cache,q198,b3_hub_5,1,,63.062,5000,5000,0,0
B3_cache,no_cache,q199,b3_hub_0,1,,62.3209,5000,5000,0,0
B3_cache,no_cache,q200,b3_normal_9,1,,21.6655,20,20,0,0
B3_cache,no_cache,q201,b3_hub_10,1,,67.4035,5000,5000,0,0
B3_cache,no_cache,q202,b3_hub_3,1,,68.7459,5000,5000,0,0
B3_cache,no_cache,q203,b3_normal_156,1,,16.6209,20,20,0,0
B3_cache,no_cache,q204,b3_hub_5,1,,43.7837,5000,5000,0,0
B3_cache,no_cache,q205,b3_hub_4,1,,44.3887,5000,5000,0,0
B3_cache,no_cache,q206,b3_normal_398,1,,12.5832,20,20,0,0
B3_cache,no_cache,q207,b3_hub_2,1,,46.2064,5000,5000,0,0
B3_cache,no_cache,q208,b3_hub_0,1,,44.0911,5000,5000,0,0
B3_cache,no_cache,q209,b3_normal_409,1,,13.1308,20,20,0,0
B3_cache,no_cache,q210,b3_hub_2,1,,70.6606,5000,5000,0,0
B3_cache,no_cache,q211,b3_hub_12,1,,70.4584,5000,5000,0,0
B3_cache,no_cache,q212,b3_normal_359,1,,8.3995,20,20,0,0
B3_cache,no_cache,q213,b3_hub_15,1,,77.8359,5000,5000,0,0
B3_cache,no_cache,q214,b3_hub_15,1,,39.494,5000,5000,0,0
B3_cache,no_cache,q215,b3_normal_162,1,,15.193,20,20,0,0
B3_cache,no_cache,q216,b3_hub_7,1,,42.2964,5000,5000,0,0
B3_cache,no_cache,q217,b3_hub_14,1,,51.2995,5000,5000,0,0
B3_cache,no_cache,q218,b3_normal_190,1,,7.5402,20,20,0,0
B3_cache,no_cache,q219,b3_hub_11,1,,45.2335,5000,5000,0,0
B3_cache,no_cache,q220,b3_hub_17,1,,44.7141,5000,5000,0,0
B3_cache,no_cache,q221,b3_normal_434,1,,14.8025,20,20,0,0
B3_cache,no_cache,q222,b3_hub_14,1,,48.484,5000,5000,0,0
B3_cache,no_cache,q223,b3_hub_11,1,,47.4207,5000,5000,0,0
B3_cache,no_cache,q224,b3_normal_329,1,,4.6896,20,20,0,0
B3_cache,no_cache,q225,b3_hub_2,1,,44.7799,5000,5000,0,0
B3_cache,no_cache,q226,b3_hub_4,1,,84.7501,5000,5000,0,0
B3_cache,no_cache,q227,b3_normal_150,1,,18.2046,20,20,0,0
B3_cache,no_cache,q228,b3_hub_12,1,,57.9204,5000,5000,0,0
B3_cache,no_cache,q229,b3_hub_17,1,,48.4246,5000,5000,0,0
B3_cache,no_cache,q230,b3_normal_38,1,,7.1638,20,20,0,0
B3_cache,no_cache,q231,b3_hub_3,1,,45.2526,5000,5000,0,0
B3_cache,no_cache,q232,b3_hub_8,1,,63.3483,5000,5000,0,0
B3_cache,no_cache,q233,b3_normal_369,1,,14.1591,20,20,0,0
B3_cache,no_cache,q234,b3_hub_3,1,,43.3439,5000,5000,0,0
B3_cache,no_cache,q235,b3_hub_4,1,,76.9459,5000,5000,0,0
B3_cache,no_cache,q236,b3_normal_132,1,,8.336,20,20,0,0
B3_cache,no_cache,q237,b3_hub_10,1,,63.3698,5000,5000,0,0
B3_cache,no_cache,q238,b3_hub_13,1,,82.9195,5000,5000,0,0
B3_cache,no_cache,q239,b3_normal_460,1,,21.9746,20,20,0,0
B3_cache,no_cache,q240,b3_hub_10,1,,132.4889,5000,5000,0,0
B3_cache,no_cache,q241,b3_hub_6,1,,37.0031,5000,5000,0,0
B3_cache,no_cache,q242,b3_normal_95,1,,7.5681,20,20,0,0
B3_cache,no_cache,q243,b3_hub_10,1,,48.353,5000,5000,0,0
B3_cache,no_cache,q244,b3_hub_9,1,,40.2711,5000,5000,0,0
B3_cache,no_cache,q245,b3_normal_466,1,,13.434,20,20,0,0
B3_cache,no_cache,q246,b3_hub_12,1,,49.6798,5000,5000,0,0
B3_cache,no_cache,q247,b3_hub_13,1,,44.96,5000,5000,0,0
B3_cache,no_cache,q248,b3_normal_458,1,,9.6635,20,20,0,0
B3_cache,no_cache,q249,b3_hub_4,1,,47.8396,5000,5000,0,0
B3_cache,no_cache,q250,b3_hub_3,1,,42.1045,5000,5000,0,0
B3_cache,no_cache,q251,b3_normal_407,1,,15.4706,20,20,0,0
B3_cache,no_cache,q252,b3_hub_13,1,,55.9034,5000,5000,0,0
B3_cache,no_cache,q253,b3_hub_12,1,,93.0991,5000,5000,0,0
B3_cache,no_cache,q254,b3_normal_112,1,,6.3798,20,20,0,0
B3_cache,no_cache,q255,b3_hub_10,1,,45.8742,5000,5000,0,0
B3_cache,no_cache,q256,b3_hub_16,1,,43.4372,5000,5000,0,0
B3_cache,no_cache,q257,b3_normal_197,1,,17.8321,20,20,0,0
B3_cache,no_cache,q258,b3_hub_17,1,,60.6911,5000,5000,0,0
B3_cache,no_cache,q259,b3_hub_10,1,,42.9665,5000,5000,0,0
B3_cache,no_cache,q260,b3_normal_61,1,,7.3086,20,20,0,0
B3_cache,no_cache,q261,b3_hub_14,1,,62.8501,5000,5000,0,0
B3_cache,no_cache,q262,b3_hub_19,1,,49.0296,5000,5000,0,0
B3_cache,no_cache,q263,b3_normal_242,1,,14.6245,20,20,0,0
B3_cache,no_cache,q264,b3_hub_5,1,,48.3692,5000,5000,0,0
B3_cache,no_cache,q265,b3_hub_13,1,,39.8913,5000,5000,0,0
B3_cache,no_cache,q266,b3_normal_499,1,,14.707,20,20,0,0
B3_cache,no_cache,q267,b3_hub_17,1,,77.0426,5000,5000,0,0
B3_cache,no_cache,q268,b3_hub_2,1,,60.2248,5000,5000,0,0
B3_cache,no_cache,q269,b3_normal_289,1,,12.8609,20,20,0,0
B3_cache,no_cache,q270,b3_hub_15,1,,44.6572,5000,5000,0,0
B3_cache,no_cache,q271,b3_hub_12,1,,62.3087,5000,5000,0,0
B3_cache,no_cache,q272,b3_normal_149,1,,16.4895,20,20,0,0
B3_cache,no_cache,q273,b3_hub_13,1,,59.7569,5000,5000,0,0
B3_cache,no_cache,q274,b3_hub_11,1,,55.7703,5000,5000,0,0
B3_cache,no_cache,q275,b3_normal_209,1,,11.8676,20,20,0,0
B3_cache,no_cache,q276,b3_hub_12,1,,63.1163,5000,5000,0,0
B3_cache,no_cache,q277,b3_hub_17,1,,43.9671,5000,5000,0,0
B3_cache,no_cache,q278,b3_normal_50,1,,13.9816,20,20,0,0
B3_cache,no_cache,q279,b3_hub_13,1,,44.8366,5000,5000,0,0
B3_cache,no_cache,q280,b3_hub_5,1,,62.8161,5000,5000,0,0
B3_cache,no_cache,q281,b3_normal_137,1,,12.5468,20,20,0,0
B3_cache,no_cache,q282,b3_hub_16,1,,76.6405,5000,5000,0,0
B3_cache,no_cache,q283,b3_hub_9,1,,84.9277,5000,5000,0,0
B3_cache,no_cache,q284,b3_normal_56,1,,14.2247,20,20,0,0
B3_cache,no_cache,q285,b3_hub_4,1,,45.7101,5000,5000,0,0
B3_cache,no_cache,q286,b3_hub_3,1,,41.3853,5000,5000,0,0
B3_cache,no_cache,q287,b3_normal_327,1,,12.9121,20,20,0,0
B3_cache,no_cache,q288,b3_hub_3,1,,43.5887,5000,5000,0,0
B3_cache,no_cache,q289,b3_hub_7,1,,59.2319,5000,5000,0,0
B3_cache,no_cache,q290,b3_normal_314,1,,12.0228,20,20,0,0
B3_cache,no_cache,q291,b3_hub_4,1,,43.1215,5000,5000,0,0
B3_cache,no_cache,q292,b3_hub_13,1,,56.196,5000,5000,0,0
B3_cache,no_cache,q293,b3_normal_148,1,,23.8732,20,20,0,0
B3_cache,no_cache,q294,b3_hub_0,1,,66.6804,5000,5000,0,0
B3_cache,no_cache,q295,b3_hub_14,1,,63.6631,5000,5000,0,0
B3_cache,no_cache,q296,b3_normal_485,1,,12.9109,20,20,0,0
B3_cache,no_cache,q297,b3_hub_18,1,,40.1011,5000,5000,0,0
B3_cache,no_cache,q298,b3_hub_3,1,,59.9536,5000,5000,0,0
B3_cache,no_cache,q299,b3_normal_315,1,,23.5878,20,20,0,0
B3_cache,no_cache,q300,b3_hub_12,1,,83.8736,5000,5000,0,0
B3_cache,no_cache,q301,b3_hub_6,1,,41.7931,5000,5000,0,0
B3_cache,no_cache,q302,b3_normal_14,1,,5.158,20,20,0,0
B3_cache,no_cache,q303,b3_hub_5,1,,50.9468,5000,5000,0,0
B3_cache,no_cache,q304,b3_hub_8,1,,36.9728,5000,5000,0,0
B3_cache,no_cache,q305,b3_normal_193,1,,12.0352,20,20,0,0
B3_cache,no_cache,q306,b3_hub_6,1,,93.4743,5000,5000,0,0
B3_cache,no_cache,q307,b3_hub_9,1,,38.8814,5000,5000,0,0
B3_cache,no_cache,q308,b3_normal_393,1,,7.7044,20,20,0,0
B3_cache,no_cache,q309,b3_hub_18,1,,46.2138,5000,5000,0,0
B3_cache,no_cache,q310,b3_hub_5,1,,44.8268,5000,5000,0,0
B3_cache,no_cache,q311,b3_normal_480,1,,11.9561,20,20,0,0
B3_cache,no_cache,q312,b3_hub_16,1,,44.8316,5000,5000,0,0
B3_cache,no_cache,q313,b3_hub_10,1,,44.8885,5000,5000,0,0
B3_cache,no_cache,q314,b3_normal_263,1,,11.1605,20,20,0,0
B3_cache,no_cache,q315,b3_hub_6,1,,46.1426,5000,5000,0,0
B3_cache,no_cache,q316,b3_hub_18,1,,47.3194,5000,5000,0,0
B3_cache,no_cache,q317,b3_normal_0,1,,14.0818,20,20,0,0
B3_cache,no_cache,q318,b3_hub_19,1,,44.93,5000,5000,0,0
B3_cache,no_cache,q319,b3_hub_19,1,,60.9343,5000,5000,0,0
B3_cache,no_cache,q320,b3_normal_165,1,,11.975,20,20,0,0
B3_cache,no_cache,q321,b3_hub_5,1,,60.0682,5000,5000,0,0
B3_cache,no_cache,q322,b3_hub_15,1,,38.8995,5000,5000,0,0
B3_cache,no_cache,q323,b3_normal_23,1,,15.628,20,20,0,0
B3_cache,no_cache,q324,b3_hub_8,1,,43.9699,5000,5000,0,0
B3_cache,no_cache,q325,b3_hub_18,1,,45.0324,5000,5000,0,0
B3_cache,no_cache,q326,b3_normal_265,1,,15.2792,20,20,0,0
B3_cache,no_cache,q327,b3_hub_17,1,,58.6611,5000,5000,0,0
B3_cache,no_cache,q328,b3_hub_2,1,,55.1238,5000,5000,0,0
B3_cache,no_cache,q329,b3_normal_111,1,,10.361,20,20,0,0
B3_cache,no_cache,q330,b3_hub_8,1,,47.2169,5000,5000,0,0
B3_cache,no_cache,q331,b3_hub_17,1,,43.4069,5000,5000,0,0
B3_cache,no_cache,q332,b3_normal_494,1,,13.3638,20,20,0,0
B3_cache,no_cache,q333,b3_hub_5,1,,59.2662,5000,5000,0,0
B3_cache,no_cache,q334,b3_hub_17,1,,43.9935,5000,5000,0,0
B3_cache,no_cache,q335,b3_normal_261,1,,13.8866,20,20,0,0
B3_cache,no_cache,q336,b3_hub_6,1,,42.93,5000,5000,0,0
B3_cache,no_cache,q337,b3_hub_0,1,,45.0054,5000,5000,0,0
B3_cache,no_cache,q338,b3_normal_258,1,,12.2072,20,20,0,0
B3_cache,no_cache,q339,b3_hub_16,1,,45.674,5000,5000,0,0
B3_cache,no_cache,q340,b3_hub_3,1,,44.9795,5000,5000,0,0
B3_cache,no_cache,q341,b3_normal_62,1,,12.945,20,20,0,0
B3_cache,no_cache,q342,b3_hub_16,1,,48.6181,5000,5000,0,0
B3_cache,no_cache,q343,b3_hub_2,1,,59.4654,5000,5000,0,0
B3_cache,no_cache,q344,b3_normal_207,1,,12.3891,20,20,0,0
B3_cache,no_cache,q345,b3_hub_17,1,,43.8692,5000,5000,0,0
B3_cache,no_cache,q346,b3_hub_8,1,,122.0815,5000,5000,0,0
B3_cache,no_cache,q347,b3_normal_121,1,,8.5266,20,20,0,0
B3_cache,no_cache,q348,b3_hub_1,1,,42.3467,5000,5000,0,0
B3_cache,no_cache,q349,b3_hub_17,1,,46.1828,5000,5000,0,0
B3_cache,no_cache,q350,b3_normal_282,1,,8.0121,20,20,0,0
B3_cache,no_cache,q351,b3_hub_8,1,,46.3288,5000,5000,0,0
B3_cache,no_cache,q352,b3_hub_19,1,,71.6153,5000,5000,0,0
B3_cache,no_cache,q353,b3_normal_176,1,,18.5504,20,20,0,0
B3_cache,no_cache,q354,b3_hub_10,1,,43.968,5000,5000,0,0
B3_cache,no_cache,q355,b3_hub_2,1,,41.4531,5000,5000,0,0
B3_cache,no_cache,q356,b3_normal_271,1,,22.4828,20,20,0,0
B3_cache,no_cache,q357,b3_hub_4,1,,35.3903,5000,5000,0,0
B3_cache,no_cache,q358,b3_hub_11,1,,39.3329,5000,5000,0,0
B3_cache,no_cache,q359,b3_normal_177,1,,17.8938,20,20,0,0
B3_cache,no_cache,q360,b3_hub_4,1,,75.2271,5000,5000,0,0
B3_cache,no_cache,q361,b3_hub_11,1,,75.6178,5000,5000,0,0
B3_cache,no_cache,q362,b3_normal_210,1,,8.6428,20,20,0,0
B3_cache,no_cache,q363,b3_hub_8,1,,43.0533,5000,5000,0,0
B3_cache,no_cache,q364,b3_hub_12,1,,87.3671,5000,5000,0,0
B3_cache,no_cache,q365,b3_normal_46,1,,13.022,20,20,0,0
B3_cache,no_cache,q366,b3_hub_9,1,,45.772,5000,5000,0,0
B3_cache,no_cache,q367,b3_hub_19,1,,45.3435,5000,5000,0,0
B3_cache,no_cache,q368,b3_normal_459,1,,10.6045,20,20,0,0
B3_cache,no_cache,q369,b3_hub_17,1,,41.3734,5000,5000,0,0
B3_cache,no_cache,q370,b3_hub_3,1,,41.0699,5000,5000,0,0
B3_cache,no_cache,q371,b3_normal_452,1,,9.1556,20,20,0,0
B3_cache,no_cache,q372,b3_hub_8,1,,45.1628,5000,5000,0,0
B3_cache,no_cache,q373,b3_hub_0,1,,75.5874,5000,5000,0,0
B3_cache,no_cache,q374,b3_normal_349,1,,14.9652,20,20,0,0
B3_cache,no_cache,q375,b3_hub_6,1,,45.281,5000,5000,0,0
B3_cache,no_cache,q376,b3_hub_9,1,,47.9124,5000,5000,0,0
B3_cache,no_cache,q377,b3_normal_377,1,,9.9198,20,20,0,0
B3_cache,no_cache,q378,b3_hub_18,1,,46.6993,5000,5000,0,0
B3_cache,no_cache,q379,b3_hub_5,1,,46.1484,5000,5000,0,0
B3_cache,no_cache,q380,b3_normal_100,1,,8.3679,20,20,0,0
B3_cache,no_cache,q381,b3_hub_15,1,,46.0176,5000,5000,0,0
B3_cache,no_cache,q382,b3_hub_18,1,,30.4078,5000,5000,0,0
B3_cache,no_cache,q383,b3_normal_223,1,,13.8267,20,20,0,0
B3_cache,no_cache,q384,b3_hub_16,1,,45.3341,5000,5000,0,0
B3_cache,no_cache,q385,b3_hub_18,1,,47.3964,5000,5000,0,0
B3_cache,no_cache,q386,b3_normal_86,1,,9.8828,20,20,0,0
B3_cache,no_cache,q387,b3_hub_6,1,,60.0885,5000,5000,0,0
B3_cache,no_cache,q388,b3_hub_5,1,,43.4402,5000,5000,0,0
B3_cache,no_cache,q389,b3_normal_400,1,,9.6443,20,20,0,0
B3_cache,no_cache,q390,b3_hub_13,1,,50.2418,5000,5000,0,0
B3_cache,no_cache,q391,b3_hub_11,1,,40.5828,5000,5000,0,0
