variant,scope,method,query_id,memory_id,rank,score
Raw,cat1_4_1540,BM25,conv-26_qa_114,conv-26_session_10_D10:2,10,1.5269742323096727
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_8_D8:12,1,6.2327950850041915
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_2_D2:4,2,5.017198811388868
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_18_D18:4,3,4.634457564020273
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_14_D14:26,4,4.477829868987461
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_8_D8:11,5,4.239857528488249
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_14_D14:27,6,3.965437320678363
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_14_D14:29,7,3.965437320678363
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_8_D8:8,8,3.819741228363805
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_7_D7:26,9,3.7419283800532828
Raw,cat1_4_1540,BM25,conv-26_qa_115,conv-26_session_8_D8:26,10,3.2366534878398414
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_9_D9:14,1,14.612245272419067
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_9_D9:15,2,12.642031474204083
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_16_D16:12,3,9.639048564379708
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_1_D1:16,4,8.168402648334819
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_14_D14:32,5,6.853055027402602
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_8_D8:6,6,6.779832252902985
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_14_D14:18,7,6.661075172617264
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_17_D17:21,8,6.287088721046276
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_17_D17:14,9,6.146783396893994
Raw,cat1_4_1540,BM25,conv-26_qa_116,conv-26_session_11_D11:11,10,5.912327116300588
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_17_D17:22,1,6.21027812270116
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_10_D10:8,2,5.940678216206706
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_10_D10:10,3,5.730144157870363
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_13_D13:2,4,5.332176930736604
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_13_D13:15,5,5.212734093505514
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_10_D10:11,6,4.899924517856655
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_14_D14:7,7,4.622778990746412
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_19_D19:5,8,4.093461486519775
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_11_D11:13,9,4.009392956083706
Raw,cat1_4_1540,BM25,conv-26_qa_117,conv-26_session_6_D6:16,10,3.965437320678363
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_10_D10:12,1,17.443640165067578
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_10_D10:14,2,15.731650133171808
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_8_D8:29,3,13.490895151500615
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_8_D8:32,4,12.914719961580042
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_4_D4:9,5,10.454755358858794
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_6_D6:16,6,10.390709496660952
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_18_D18:17,7,6.656753181707762
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_14_D14:3,8,6.438030000260326
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_18_D18:12,9,5.436896928940275
Raw,cat1_4_1540,BM25,conv-26_qa_118,conv-26_session_1_D1:14,10,5.409876920220326
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_10_D10:16,1,15.203129915837884
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_10_D10:14,2,14.876648281731258
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_11_D11:5,3,8.075977371747104
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_8_D8:20,4,8.075977371747104
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_8_D8:22,5,7.277055280590858
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_14_D14:3,6,6.438030000260326
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_17_D17:12,7,6.075089709954604
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_14_D14:22,8,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_15_D15:13,9,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_119,conv-26_session_15_D15:4,10,4.56655569251167
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_14_D14:30,1,8.015881137761697
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_13_D13:8,2,7.670624744332526
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_14_D14:3,3,6.438030000260326
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_8_D8:14,4,5.37429247927896
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_4_D4:5,5,4.897853877601019
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_14_D14:21,6,4.734931733132725
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_14_D14:22,7,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_15_D15:13,8,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_10_D10:15,9,4.305448924688925
Raw,cat1_4_1540,BM25,conv-26_qa_120,conv-26_session_11_D11:5,10,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_11_D11:1,1,15.438502820572005
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_4_D4:5,2,4.897853877601019
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_11_D11:2,3,4.386994799520759
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_11_D11:4,4,3.489522821893435
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_7_D7:27,5,2.8804420593657047
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_8_D8:29,6,2.8804420593657047
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_1_D1:13,7,2.7223253002653114
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_11_D11:16,8,2.7223253002653114
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_15_D15:1,9,2.7223253002653114
Raw,cat1_4_1540,BM25,conv-26_qa_121,conv-26_session_15_D15:25,10,2.7223253002653114
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_12_D12:5,1,18.05488265577968
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_12_D12:3,2,17.44003003628358
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_12_D12:2,3,10.823373899626684
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_7_D7:12,4,9.484047775709984
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_17_D17:12,5,6.527576316128822
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_14_D14:3,6,6.438030000260326
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_5_D5:5,7,5.9360180992934275
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_17_D17:8,8,5.40694819932143
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_1_D1:15,9,5.295790020112605
Raw,cat1_4_1540,BM25,conv-26_qa_122,conv-26_session_19_D19:3,10,5.249625064875101
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_7_D7:15,1,9.235186843556393
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_17_D17:22,2,7.821072897783973
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_13_D13:2,3,6.715213659550906
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_11_D11:13,4,5.049331763543174
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_13_D13:15,5,3.624086614785033
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_13_D13:18,6,1.809447611092972
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_12_D12:14,7,1.7043521649315283
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_12_D12:20,8,1.6107947750828133
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_14_D14:18,9,1.6107947750828133
Raw,cat1_4_1540,BM25,conv-26_qa_123,conv-26_session_8_D8:28,10,1.6107947750828133
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_13_D13:2,1,10.428469860731532
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_17_D17:22,2,6.21027812270116
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_7_D7:17,3,5.348370221532434
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_13_D13:15,4,5.212734093505514
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_11_D11:13,5,4.009392956083706
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_7_D7:13,6,3.9728204272493017
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_7_D7:14,7,3.9728204272493017
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_13_D13:3,8,3.8320260638534687
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_7_D7:27,9,2.8804420593657047
Raw,cat1_4_1540,BM25,conv-26_qa_124,conv-26_session_8_D8:29,10,2.8804420593657047
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_13_D13:6,1,10.059303828090826
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_13_D13:5,2,4.671632296935989
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_7_D7:18,3,4.671632296935989
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_14_D14:22,4,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_15_D15:13,5,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_10_D10:15,6,4.305448924688925
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_11_D11:5,7,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_14_D14:28,8,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_8_D8:18,9,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_125,conv-26_session_8_D8:20,10,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_13_D13:7,1,10.720719404772389
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_8_D8:22,2,5.118014999911417
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_1_D1:4,3,4.657289189620308
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_14_D14:22,4,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_15_D15:13,5,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_10_D10:15,6,4.305448924688925
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_11_D11:5,7,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_14_D14:28,8,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_8_D8:18,9,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_126,conv-26_session_8_D8:20,10,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_14_D14:19,1,16.081079107158583
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_12_D12:12,2,11.843754749972423
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_14_D14:28,3,7.237871603389799
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_8_D8:20,4,7.237871603389799
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_14_D14:3,5,6.8612362084263125
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_5_D5:7,6,5.9347592602987795
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_17_D17:12,7,5.444631315282356
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_8_D8:22,8,5.118014999911417
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_1_D1:4,9,4.657289189620308
Raw,cat1_4_1540,BM25,conv-26_qa_127,conv-26_session_14_D14:22,10,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_8_D8:22,1,5.118014999911417
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_14_D14:23,2,4.980423863004354
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_1_D1:4,3,4.657289189620308
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_14_D14:22,4,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_15_D15:13,5,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_10_D10:15,6,4.305448924688925
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_11_D11:5,7,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_14_D14:28,8,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_8_D8:18,9,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_128,conv-26_session_8_D8:20,10,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_3_D3:10,1,7.316894309978852
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_15_D15:24,2,6.231366655655611
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_15_D15:16,3,5.276970884271835
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_15_D15:23,4,4.501800560726386
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_13_D13:18,5,1.809447611092972
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_12_D12:14,6,1.7043521649315283
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_12_D12:20,7,1.6107947750828133
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_14_D14:18,8,1.6107947750828133
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_17_D17:22,9,1.6107947750828133
Raw,cat1_4_1540,BM25,conv-26_qa_129,conv-26_session_8_D8:28,10,1.6107947750828133
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_8_D8:39,1,6.213274799565436
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_17_D17:22,2,6.21027812270116
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_15_D15:28,3,5.803050293570701
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_8_D8:34,4,5.37429247927896
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_13_D13:2,5,5.332176930736604
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_13_D13:15,6,5.212734093505514
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_10_D10:12,7,4.231522345799257
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_11_D11:13,8,4.009392956083706
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_7_D7:27,9,2.8804420593657047
Raw,cat1_4_1540,BM25,conv-26_qa_130,conv-26_session_8_D8:29,10,2.8804420593657047
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_15_D15:28,1,20.899723714196654
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_15_D15:18,2,5.649704782464261
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_5_D5:6,3,5.504258178634483
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_15_D15:22,4,5.061720107197585
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_15_D15:14,5,4.811352886814012
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_15_D15:12,6,3.857369894774668
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_15_D15:24,7,3.857369894774668
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_15_D15:17,8,3.573918827549453
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_7_D7:27,9,2.8804420593657047
Raw,cat1_4_1540,BM25,conv-26_qa_131,conv-26_session_8_D8:29,10,2.8804420593657047
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_16_D16:6,1,14.24488372543236
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_13_D13:11,2,11.927688936037576
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_16_D16:9,3,9.239212841379342
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_16_D16:7,4,7.174764643334407
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_4_D4:1,5,5.9360180992934275
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_8_D8:27,6,5.445786191817451
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_12_D12:21,7,4.811352886814012
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_15_D15:20,8,4.517081549056626
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_3_D3:12,9,4.282027255952777
Raw,cat1_4_1540,BM25,conv-26_qa_132,conv-26_session_3_D3:15,10,4.282027255952777
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_16_D16:17,1,10.507318939585959
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_14_D14:3,2,6.438030000260326
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_16_D16:18,3,6.0231072620458335
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_14_D14:22,4,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_15_D15:13,5,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_16_D16:16,6,4.362067659447753
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_10_D10:15,7,4.305448924688925
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_11_D11:5,8,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_14_D14:28,9,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_133,conv-26_session_8_D8:18,10,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_17_D17:6,1,17.806457342191518
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_17_D17:22,2,7.821072897783973
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_8_D8:28,3,7.317637295765736
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_9_D9:7,4,6.936851152529999
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_13_D13:2,5,6.715213659550906
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_17_D17:1,6,6.627748579673698
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_13_D13:1,7,6.312295326883777
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_13_D13:14,8,5.741727537537743
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_2_D2:13,9,5.423819012623603
Raw,cat1_4_1540,BM25,conv-26_qa_134,conv-26_session_11_D11:13,10,5.049331763543174
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_14_D14:3,1,6.438030000260326
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_9_D9:10,2,5.7520059684950775
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_14_D14:22,3,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_15_D15:13,4,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_10_D10:15,5,4.305448924688925
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_11_D11:5,6,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_14_D14:28,7,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_8_D8:18,8,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_8_D8:20,9,4.069108940612315
Raw,cat1_4_1540,BM25,conv-26_qa_135,conv-26_session_17_D17:8,10,3.9904819284656035
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_17_D17:9,1,8.600529422255939
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_8_D8:2,2,7.1801066633948345
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_17_D17:22,3,6.21027812270116
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_8_D8:1,4,6.21027812270116
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_12_D12:3,5,5.9360180992934275
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_5_D5:5,6,5.9360180992934275
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_17_D17:8,7,5.727037962250202
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_14_D14:5,8,5.595921722718211
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_13_D13:2,9,5.332176930736604
Raw,cat1_4_1540,BM25,conv-26_qa_136,conv-26_session_13_D13:15,10,5.212734093505514
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_14_D14:30,1,13.151882000801347
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_13_D13:8,2,11.514221832486285
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_14_D14:3,3,6.438030000260326
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_1_D1:13,4,6.312711501507482
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_8_D8:22,5,5.118014999911417
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_1_D1:4,6,4.657289189620308
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_14_D14:22,7,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_15_D15:13,8,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_1_D1:15,9,4.560375439932933
Raw,cat1_4_1540,BM25,conv-26_qa_137,conv-26_session_13_D13:9,10,4.560375439932933
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_14_D14:30,1,13.151882000801347
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_13_D13:8,2,11.514221832486285
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_11_D11:16,3,7.533906248741049
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_4_D4:17,4,7.368144472552935
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_8_D8:37,5,6.468650888761887
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_14_D14:3,6,6.438030000260326
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_1_D1:13,7,6.312711501507482
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_8_D8:36,8,5.266085927892975
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_9_D9:3,9,5.266085927892975
Raw,cat1_4_1540,BM25,conv-26_qa_138,conv-26_session_8_D8:22,10,5.118014999911417
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_17_D17:17,1,14.11657886415892
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_17_D17:19,2,12.452163461076395
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_17_D17:10,3,5.35726043862513
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_6_D6:7,4,4.145552887637124
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_6_D6:10,5,4.145552887637124
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_2_D2:5,6,3.6886114655177056
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_13_D13:1,7,3.328823073051284
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_7_D7:9,8,3.3224014812648823
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_13_D13:18,9,1.809447611092972
Raw,cat1_4_1540,BM25,conv-26_qa_139,conv-26_session_12_D12:14,10,1.7043521649315283
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_17_D17:17,1,14.11657886415892
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_17_D17:19,2,12.452163461076395
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_10_D10:1,3,7.312910000316777
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_17_D17:20,4,6.32102745346974
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_17_D17:21,5,5.276970884271835
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_14_D14:22,6,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_15_D15:13,7,4.5709357677109885
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_10_D10:15,8,4.305448924688925
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_17_D17:10,9,4.145552887637124
Raw,cat1_4_1540,BM25,conv-26_qa_140,conv-26_session_6_D6:7,10,4.145552887637124
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_17_D17:22,1,7.821072897783973
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_13_D13:2,2,6.715213659550906
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_11_D11:13,3,5.049331763543174
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_14_D14:29,4,4.554327600640445
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_14_D14:25,5,4.231522345799257
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_13_D13:15,6,3.624086614785033
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_16_D16:9,7,3.044625651128642
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_13_D13:18,8,1.809447611092972
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_12_D12:14,9,1.7043521649315283
Raw,cat1_4_1540,BM25,conv-26_qa_141,conv-26_session_12_D12:20,10,1.6107947750828133
Raw,cat1_4_1540,BM25,conv-26_qa_142,conv-26_session_3_D3:8,1,12.185985362336805
