variant,scope,method,query_id,memory_id,rank,score
RawR,cat1_4_1540,ZScore,conv-30_qa_68,conv-30_session_12_D12:19,10,0.44885816434796266
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_15_D15:1,1,3.7734861033125764
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_2_D2:5,2,3.1038670272188207
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_16_D16:4,3,1.386277035441851
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_18_D18:3,4,1.2949826296359594
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_5_D5:14,5,1.2150985695487933
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_1_D1:15,6,0.6924876170482567
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_15_D15:15,7,0.6011688260831896
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_11_D11:15,8,0.5149905757677126
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_4_D4:17,9,0.21981610151483114
RawR,cat1_4_1540,ZScore,conv-30_qa_69,conv-30_session_1_D1:19,10,-0.0035913347571140952
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_15_D15:5,1,3.3889880545102526
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_15_D15:19,2,1.9232838722498555
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_15_D15:3,3,1.7079749052735533
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_16_D16:4,4,1.3098553942818685
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_15_D15:13,5,0.972190656820443
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_15_D15:4,6,0.40105998683115596
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_18_D18:10,7,0.3465065142835227
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_11_D11:1,8,0.32246106067021074
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_12_D12:12,9,0.312912433370648
RawR,cat1_4_1540,ZScore,conv-30_qa_70,conv-30_session_2_D2:1,10,0.22978023938667064
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_15_D15:4,1,2.068195959188066
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_18_D18:17,2,1.7526831520745993
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_15_D15:3,3,1.6195569628239044
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_9_D9:3,4,1.4816597147983193
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_9_D9:2,5,1.4248015416804467
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_14_D14:8,6,1.1823298010876762
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_11_D11:2,7,1.0615217405116188
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_17_D17:3,8,0.856144629601875
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_15_D15:6,9,0.813375025061277
RawR,cat1_4_1540,ZScore,conv-30_qa_71,conv-30_session_1_D1:5,10,0.5667459321215608
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_15_D15:5,1,1.812785737641838
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_13_D13:5,2,1.2291015600470874
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_11_D11:4,3,1.2040946652409974
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_13_D13:3,4,1.1972146913107808
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_1_D1:6,5,1.1964687654429056
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_17_D17:7,6,0.9026033860346884
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_11_D11:9,7,0.8816872788141092
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_1_D1:4,8,0.8691496358433773
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_8_D8:17,9,0.8370961836096211
RawR,cat1_4_1540,ZScore,conv-30_qa_72,conv-30_session_15_D15:3,10,0.7711528512546375
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_15_D15:8,1,1.9332502619022935
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_11_D11:8,2,1.2390849661021535
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_9_D9:5,3,0.6922278691605084
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_17_D17:8,4,0.6123800433300804
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_15_D15:16,5,0.60273623389819
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_1_D1:17,6,0.5878099933482805
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_9_D9:8,7,0.5869064188411455
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_9_D9:7,8,0.5629745299384772
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_9_D9:9,9,0.5472839371563609
RawR,cat1_4_1540,ZScore,conv-30_qa_73,conv-30_session_5_D5:17,10,0.4711112083783173
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_13_D13:3,1,2.1193553662864635
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_15_D15:3,2,1.5985896358670872
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_13_D13:5,3,1.2496003530051476
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_15_D15:13,4,1.177966320386203
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_1_D1:6,5,1.1422072611576346
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_15_D15:18,6,0.8376116754446623
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_11_D11:12,7,0.8213741452901526
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_9_D9:2,8,0.7780827560743251
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_18_D18:10,9,0.6300327531140949
RawR,cat1_4_1540,ZScore,conv-30_qa_74,conv-30_session_11_D11:11,10,0.5282868998950709
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_15_D15:18,1,2.9278795303922465
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_15_D15:13,2,2.136159180818281
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_7_D7:1,3,1.2126560678227778
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_8_D8:21,4,0.9960085330611981
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_7_D7:3,5,0.778035046250842
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_10_D10:3,6,0.7037416442111712
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_8_D8:20,7,0.6941736501206965
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_18_D18:9,8,0.6716394635109992
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_2_D2:2,9,0.5709139780183224
RawR,cat1_4_1540,ZScore,conv-30_qa_75,conv-30_session_17_D17:12,10,0.5353765532335283
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_15_D15:18,1,4.392906827043694
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_15_D15:13,2,3.150945541125874
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_15_D15:19,3,2.2291259823759857
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_15_D15:5,4,1.5233335142095341
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_15_D15:4,5,0.7634845769187824
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_15_D15:6,6,0.6161888797500988
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_3_D3:9,7,0.22003129162003612
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_1_D1:14,8,0.10459174114414324
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_8_D8:16,9,0.09788207228548415
RawR,cat1_4_1540,ZScore,conv-30_qa_76,conv-30_session_3_D3:4,10,0.04364558234465726
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_16_D16:3,1,4.941921020838035
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_1_D1:15,2,1.6719092599774208
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_5_D5:7,3,1.0689788447763915
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_8_D8:10,4,0.8674978034047646
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_17_D17:21,5,0.736923739797751
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_7_D7:4,6,0.5114483192162864
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_16_D16:2,7,0.4910411395560932
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_8_D8:8,8,0.43115483596343984
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_8_D8:12,9,0.3014775722438362
RawR,cat1_4_1540,ZScore,conv-30_qa_77,conv-30_session_16_D16:1,10,0.2601251329910036
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_17_D17:7,1,3.944303917219397
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_19_D19:12,2,1.5198043318576797
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_17_D17:17,3,0.9554527500121153
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_2_D2:13,4,0.8384374208825784
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_13_D13:21,5,0.5600062002033582
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_14_D14:1,6,0.5493200696664855
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_8_D8:22,7,0.5387779597668699
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_10_D10:4,8,0.3934548193144848
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_19_D19:9,9,0.3798962358524416
RawR,cat1_4_1540,ZScore,conv-30_qa_78,conv-30_session_17_D17:6,10,0.3489301202488556
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_18_D18:6,1,3.0566385659855255
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_18_D18:7,2,2.599804258786385
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_18_D18:9,3,2.5279681058295926
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_16_D16:7,4,2.0144142112204775
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_18_D18:8,5,1.3765196836589066
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_16_D16:6,6,1.2672512467977222
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_8_D8:15,7,1.2030668547216252
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_8_D8:20,8,0.9234885371944034
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_16_D16:10,9,0.5464068241223888
RawR,cat1_4_1540,ZScore,conv-30_qa_80,conv-30_session_18_D18:10,10,0.24814507999702334
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_14_D14:5,1,3.2968469502838955
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_18_D18:15,2,1.9486180590562703
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_18_D18:19,3,1.8908332684788705
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_18_D18:14,4,0.9727004527060323
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_17_D17:5,5,0.746715615322477
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_2_D2:13,6,0.7071277024102288
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_19_D19:9,7,0.6756872970505954
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_14_D14:4,8,0.6314339129691173
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_19_D19:12,9,0.5207267512138722
RawR,cat1_4_1540,ZScore,conv-30_qa_81,conv-30_session_17_D17:12,10,0.4040982561562785
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_13_D13:16,1,2.0927585284751093
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_2_D2:20,2,2.0405259804257927
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_2_D2:21,3,1.59609578407238
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_23_D23:14,4,1.2874721321515548
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_2_D2:23,5,1.208365455007514
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_2_D2:22,6,1.0870078912020906
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_9_D9:5,7,0.4255182943574771
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_24_D24:6,8,0.4216643154612004
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_7_D7:6,9,0.31245267315109004
RawR,cat1_4_1540,ZScore,conv-41_qa_0,conv-41_session_7_D7:17,10,0.19347206024074848
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_2_D2:1,1,4.827330822565507
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_32_D32:11,2,1.2361827275835917
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_11_D11:3,3,0.9654891493639312
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_7_D7:6,4,0.3624546023758456
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_6_D6:2,5,0.3105862297904678
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_7_D7:7,6,0.2578769011668197
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_27_D27:4,7,0.14281413781207608
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_11_D11:1,8,0.0064333750343609775
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_24_D24:17,9,-0.015652478583293772
RawR,cat1_4_1540,ZScore,conv-41_qa_1,conv-41_session_11_D11:12,10,-0.026409825689831523
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_25_D25:10,1,3.7867243724223316
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_1_D1:5,2,1.5361293059026484
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_25_D25:13,3,1.5228836166951072
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_1_D1:4,4,1.3478616919543307
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_25_D25:17,5,0.9922242939691226
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_10_D10:2,6,0.8224216282410507
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_2_D2:28,7,0.7228814175087119
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_25_D25:12,8,0.5974112625977173
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_25_D25:14,9,0.4173988113109279
RawR,cat1_4_1540,ZScore,conv-41_qa_2,conv-41_session_19_D19:3,10,0.4124914602073488
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_32_D32:14,1,1.4279820777735963
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_28_D28:10,2,1.2827494254857137
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_9_D9:17,3,1.1479162981917297
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_16_D16:6,4,1.1276836650758801
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_14_D14:8,5,1.0947639042613317
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_5_D5:8,6,0.8701650777978536
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_7_D7:3,7,0.7610674439588692
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_29_D29:2,8,0.6220748330024966
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_12_D12:19,9,0.5615777446380835
RawR,cat1_4_1540,ZScore,conv-41_qa_3,conv-41_session_23_D23:6,10,0.5317350914640716
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_3_D3:1,1,3.795768539891313
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_27_D27:1,2,3.0613091794809204
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_23_D23:4,3,1.700831156201889
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_3_D3:2,4,0.9053593588333804
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_20_D20:1,5,0.49278072003686857
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_14_D14:22,6,0.44168550690859565
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_28_D28:8,7,0.29639999532613426
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_30_D30:18,8,0.21719814182650454
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_29_D29:2,9,0.1778779588715642
RawR,cat1_4_1540,ZScore,conv-41_qa_4,conv-41_session_4_D4:1,10,0.03004934812967852
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_3_D3:14,1,2.3886274456021512
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_19_D19:22,2,1.8049503596395546
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_16_D16:11,3,1.53816432904048
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_13_D13:30,4,1.4635920841914125
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_24_D24:10,5,1.1195813284911034
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_30_D30:8,6,1.0066040862171035
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_11_D11:4,7,0.46624266838742967
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_18_D18:21,8,0.2884378190138601
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_7_D7:6,9,0.23174858056097336
RawR,cat1_4_1540,ZScore,conv-41_qa_5,conv-41_session_13_D13:27,10,0.23110391267499825
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_29_D29:18,1,2.5737891057663034
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_2_D2:17,2,2.5376939374232212
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_26_D26:11,3,1.6994490192327238
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_25_D25:4,4,1.1468445619780516
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_17_D17:13,5,0.7920370317465804
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_4_D4:1,6,0.6676991152174894
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_6_D6:17,7,0.6673855869924228
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_21_D21:11,8,0.4819163695544704
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_24_D24:10,9,0.3612623292385237
RawR,cat1_4_1540,ZScore,conv-41_qa_6,conv-41_session_24_D24:6,10,0.24673403770000832
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_5_D5:4,1,1.6996583388991762
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_5_D5:5,2,1.299549532587839
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_31_D31:17,3,0.7451400616902721
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_20_D20:10,4,0.6960515056929804
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_8_D8:13,5,0.6765899664624475
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_19_D19:14,6,0.5511994573724736
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_5_D5:13,7,0.46625821086097485
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_19_D19:15,8,0.42625731154930924
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_31_D31:11,9,0.2783306327242079
RawR,cat1_4_1540,ZScore,conv-41_qa_7,conv-41_session_12_D12:8,10,0.13663804204849406
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_21_D21:6,1,1.3686578435291619
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_16_D16:3,2,0.8690850687797782
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_6_D6:9,3,0.8015794333798061
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_30_D30:14,4,0.7597865313715397
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_5_D5:5,5,0.6780650947308335
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_21_D21:12,6,0.5239440583285984
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_31_D31:16,7,0.463831918106014
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_19_D19:7,8,0.3388667552901258
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_32_D32:6,9,0.3306324660468615
RawR,cat1_4_1540,ZScore,conv-41_qa_8,conv-41_session_13_D13:14,10,0.29467252168077634
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_6_D6:9,1,2.9628282232759493
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_7_D7:7,2,1.9649985462918782
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_4_D4:4,3,1.8659069979944167
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_13_D13:13,4,1.3068023282078274
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_21_D21:7,5,0.4280354925602383
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_13_D13:22,6,0.32273259140201704
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_21_D21:6,7,0.3037059784745914
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_2_D2:14,8,0.239055328161629
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_20_D20:6,9,0.20713122679646373
RawR,cat1_4_1540,ZScore,conv-41_qa_9,conv-41_session_21_D21:11,10,0.2004021306179381
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_7_D7:5,1,3.596762111195959
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_7_D7:6,2,1.6695354072541861
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_13_D13:27,3,0.695349580887796
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_29_D29:17,4,0.6354827851217721
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_8_D8:23,5,0.6271576575099684
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_21_D21:1,6,0.5137122525150539
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_1_D1:1,7,0.47244903605733946
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_20_D20:8,8,0.2501978614208741
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_13_D13:2,9,0.21640180766344108
RawR,cat1_4_1540,ZScore,conv-41_qa_10,conv-41_session_9_D9:2,10,0.03944329158165227
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_22_D22:10,1,1.4662829637597594
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_5_D5:8,2,1.3940962062343396
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_12_D12:18,3,1.3906912967368872
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_32_D32:14,4,1.2334201208650353
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_11_D11:16,5,1.012979602533882
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_21_D21:21,6,0.8713971346592383
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_8_D8:21,7,0.7514132192778841
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_24_D24:1,8,0.74089698472126
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_4_D4:1,9,0.6161551215053126
RawR,cat1_4_1540,ZScore,conv-41_qa_11,conv-41_session_28_D28:10,10,0.5449745035594856
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_8_D8:18,1,3.1572809500506644
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_3_D3:11,2,2.425090681928811
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_19_D19:7,3,0.9906590628981705
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_9_D9:11,4,0.6439241014328343
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_13_D13:29,5,0.6340903244576312
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_29_D29:7,6,0.1705335465380199
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_15_D15:5,7,0.1606390991811606
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_18_D18:10,8,0.15601109108940747
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_29_D29:9,9,0.050827020911624
RawR,cat1_4_1540,ZScore,conv-41_qa_12,conv-41_session_11_D11:2,10,-0.021434782815365594
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_8_D8:1,1,4.051314342851956
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_21_D21:7,2,0.9881403736609417
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_5_D5:10,3,0.6780977609064166
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_7_D7:7,4,0.6044506418240921
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_17_D17:1,5,0.5773099146549462
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_13_D13:24,6,0.19741172560565468
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_7_D7:6,7,0.1725152891536742
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_20_D20:1,8,0.16623948458644855
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_30_D30:8,9,0.06617566833217536
RawR,cat1_4_1540,ZScore,conv-41_qa_13,conv-41_session_18_D18:12,10,0.05856703385627471
RawR,cat1_4_1540,ZScore,conv-41_qa_14,conv-41_session_3_D3:4,1,2.1054730235055676
RawR,cat1_4_1540,ZScore,conv-41_qa_14,conv-41_session_21_D21:24,2,1.6870312725555998
RawR,cat1_4_1540,ZScore,conv-41_qa_14,conv-41_session_15_D15:3,3,1.3429619259487349
