alpha_dense,split,query_id,category,top10_memory_ids,MRR@10,Hit@1,Hit@5,Hit@10,Recall@10,nDCG@10
0.1,test,conv-44_qa_40,1,conv-44_session_11_D11:6;conv-44_session_4_D4:21;conv-44_session_18_D18:21;conv-44_session_11_D11:11;conv-44_session_23_D23:14;conv-44_session_5_D5:2;conv-44_session_5_D5:7;conv-44_session_9_D9:1;conv-44_session_4_D4:17;conv-44_session_28_D28:5,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_41,1,conv-44_session_11_D11:12;conv-44_session_16_D16:12;conv-44_session_19_D19:12;conv-44_session_19_D19:11;conv-44_session_8_D8:22;conv-44_session_3_D3:6;conv-44_session_8_D8:14;conv-44_session_11_D11:4;conv-44_session_19_D19:8;conv-44_session_28_D28:17,0.3333333333333333,0.0,1.0,1.0,0.5,0.3065735963827292
0.1,test,conv-44_qa_42,1,conv-44_session_20_D20:33;conv-44_session_26_D26:5;conv-44_session_11_D11:12;conv-44_session_3_D3:6;conv-44_session_8_D8:22;conv-44_session_8_D8:20;conv-44_session_17_D17:8;conv-44_session_2_D2:19;conv-44_session_11_D11:4;conv-44_session_16_D16:12,0.5,0.0,1.0,1.0,0.5,0.38685280723454163
0.1,test,conv-44_qa_43,3,conv-44_session_18_D18:20;conv-44_session_15_D15:1;conv-44_session_1_D1:7;conv-44_session_5_D5:5;conv-44_session_5_D5:6;conv-44_session_18_D18:18;conv-44_session_18_D18:17;conv-44_session_6_D6:7;conv-44_session_27_D27:18;conv-44_session_5_D5:18,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_44,3,conv-44_session_26_D26:14;conv-44_session_5_D5:8;conv-44_session_7_D7:3;conv-44_session_13_D13:4;conv-44_session_15_D15:1;conv-44_session_27_D27:1;conv-44_session_21_D21:8;conv-44_session_28_D28:10;conv-44_session_3_D3:6;conv-44_session_16_D16:12,0.5,0.0,1.0,1.0,0.5,0.38685280723454163
0.1,test,conv-44_qa_45,2,conv-44_session_1_D1:12;conv-44_session_17_D17:3;conv-44_session_13_D13:11;conv-44_session_15_D15:6;conv-44_session_6_D6:3;conv-44_session_9_D9:12;conv-44_session_24_D24:2;conv-44_session_8_D8:19;conv-44_session_13_D13:7;conv-44_session_15_D15:14,0.14285714285714285,0.0,0.0,1.0,0.3333333333333333,0.15642624200758548
0.1,test,conv-44_qa_46,2,conv-44_session_1_D1:12;conv-44_session_11_D11:3;conv-44_session_6_D6:3;conv-44_session_12_D12:10;conv-44_session_17_D17:3;conv-44_session_13_D13:11;conv-44_session_15_D15:6;conv-44_session_21_D21:3;conv-44_session_9_D9:12;conv-44_session_26_D26:4,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_47,2,conv-44_session_28_D28:10;conv-44_session_28_D28:13;conv-44_session_28_D28:14;conv-44_session_24_D24:6;conv-44_session_5_D5:10;conv-44_session_24_D24:8;conv-44_session_28_D28:6;conv-44_session_28_D28:8;conv-44_session_28_D28:9;conv-44_session_24_D24:7,0.14285714285714285,0.0,0.0,1.0,0.5,0.20438239758848611
0.1,test,conv-44_qa_48,1,conv-44_session_1_D1:12;conv-44_session_23_D23:5;conv-44_session_8_D8:3;conv-44_session_3_D3:9;conv-44_session_13_D13:11;conv-44_session_17_D17:3;conv-44_session_11_D11:33;conv-44_session_15_D15:6;conv-44_session_11_D11:22;conv-44_session_9_D9:12,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_49,1,conv-44_session_3_D3:9;conv-44_session_23_D23:5;conv-44_session_11_D11:33;conv-44_session_8_D8:3;conv-44_session_4_D4:15;conv-44_session_11_D11:22;conv-44_session_1_D1:12;conv-44_session_14_D14:14;conv-44_session_15_D15:14;conv-44_session_6_D6:12,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_50,1,conv-44_session_4_D4:20;conv-44_session_27_D27:7;conv-44_session_16_D16:2;conv-44_session_16_D16:6;conv-44_session_20_D20:28;conv-44_session_21_D21:15;conv-44_session_20_D20:25;conv-44_session_16_D16:18;conv-44_session_19_D19:22;conv-44_session_4_D4:15,0.3333333333333333,0.0,1.0,1.0,0.5,0.3065735963827292
0.1,test,conv-44_qa_51,1,conv-44_session_11_D11:12;conv-44_session_3_D3:6;conv-44_session_8_D8:22;conv-44_session_8_D8:20;conv-44_session_17_D17:8;conv-44_session_2_D2:19;conv-44_session_11_D11:4;conv-44_session_16_D16:12;conv-44_session_8_D8:10;conv-44_session_8_D8:14,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_52,3,conv-44_session_20_D20:18;conv-44_session_20_D20:15;conv-44_session_12_D12:8;conv-44_session_20_D20:17;conv-44_session_4_D4:4;conv-44_session_24_D24:16;conv-44_session_27_D27:9;conv-44_session_22_D22:6;conv-44_session_22_D22:9;conv-44_session_20_D20:14,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_53,3,conv-44_session_1_D1:12;conv-44_session_13_D13:13;conv-44_session_23_D23:25;conv-44_session_8_D8:9;conv-44_session_13_D13:1;conv-44_session_20_D20:25;conv-44_session_16_D16:13;conv-44_session_14_D14:16;conv-44_session_20_D20:27;conv-44_session_26_D26:22,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_54,1,conv-44_session_23_D23:10;conv-44_session_26_D26:17;conv-44_session_16_D16:12;conv-44_session_19_D19:8;conv-44_session_23_D23:9;conv-44_session_18_D18:4;conv-44_session_3_D3:6;conv-44_session_27_D27:14;conv-44_session_8_D8:8;conv-44_session_23_D23:7,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_55,2,conv-44_session_11_D11:3;conv-44_session_23_D23:27;conv-44_session_21_D21:2;conv-44_session_9_D9:8;conv-44_session_11_D11:11;conv-44_session_8_D8:10;conv-44_session_27_D27:5;conv-44_session_12_D12:7;conv-44_session_19_D19:8;conv-44_session_26_D26:2,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_56,1,conv-44_session_2_D2:13;conv-44_session_2_D2:12;conv-44_session_5_D5:3;conv-44_session_20_D20:8;conv-44_session_1_D1:3;conv-44_session_8_D8:10;conv-44_session_1_D1:9;conv-44_session_23_D23:5;conv-44_session_3_D3:11;conv-44_session_10_D10:1,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_57,2,conv-44_session_28_D28:6;conv-44_session_11_D11:3;conv-44_session_28_D28:14;conv-44_session_5_D5:1;conv-44_session_28_D28:10;conv-44_session_28_D28:13;conv-44_session_28_D28:8;conv-44_session_28_D28:9;conv-44_session_21_D21:3;conv-44_session_2_D2:1,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_58,2,conv-44_session_25_D25:4;conv-44_session_3_D3:11;conv-44_session_15_D15:2;conv-44_session_21_D21:3;conv-44_session_3_D3:14;conv-44_session_26_D26:4;conv-44_session_16_D16:5;conv-44_session_3_D3:16;conv-44_session_26_D26:2;conv-44_session_12_D12:7,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_59,2,conv-44_session_28_D28:1;conv-44_session_2_D2:1;conv-44_session_24_D24:2;conv-44_session_18_D18:20;conv-44_session_20_D20:3;conv-44_session_17_D17:9;conv-44_session_18_D18:17;conv-44_session_7_D7:12;conv-44_session_1_D1:6;conv-44_session_5_D5:5,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_60,1,conv-44_session_3_D3:9;conv-44_session_11_D11:22;conv-44_session_19_D19:11;conv-44_session_26_D26:20;conv-44_session_28_D28:18;conv-44_session_19_D19:5;conv-44_session_28_D28:14;conv-44_session_8_D8:6;conv-44_session_20_D20:3;conv-44_session_15_D15:1,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_61,4,conv-44_session_1_D1:15;conv-44_session_1_D1:18;conv-44_session_22_D22:8;conv-44_session_1_D1:17;conv-44_session_20_D20:15;conv-44_session_9_D9:20;conv-44_session_20_D20:16;conv-44_session_20_D20:10;conv-44_session_19_D19:7;conv-44_session_1_D1:14,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_62,4,conv-44_session_2_D2:18;conv-44_session_21_D21:7;conv-44_session_9_D9:20;conv-44_session_2_D2:16;conv-44_session_2_D2:21;conv-44_session_8_D8:9;conv-44_session_11_D11:3;conv-44_session_10_D10:2;conv-44_session_24_D24:11;conv-44_session_24_D24:10,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_63,4,conv-44_session_3_D3:13;conv-44_session_3_D3:15;conv-44_session_3_D3:16;conv-44_session_11_D11:3;conv-44_session_19_D19:19;conv-44_session_11_D11:1;conv-44_session_23_D23:3;conv-44_session_27_D27:1;conv-44_session_3_D3:11;conv-44_session_26_D26:20,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_64,4,conv-44_session_19_D19:19;conv-44_session_15_D15:1;conv-44_session_23_D23:18;conv-44_session_3_D3:29;conv-44_session_3_D3:27;conv-44_session_3_D3:9;conv-44_session_23_D23:20;conv-44_session_26_D26:12;conv-44_session_9_D9:16;conv-44_session_11_D11:22,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_65,4,conv-44_session_4_D4:25;conv-44_session_5_D5:20;conv-44_session_27_D27:4;conv-44_session_23_D23:10;conv-44_session_4_D4:23;conv-44_session_4_D4:21;conv-44_session_23_D23:9;conv-44_session_3_D3:9;conv-44_session_20_D20:2;conv-44_session_20_D20:6,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222
0.1,test,conv-44_qa_66,4,conv-44_session_5_D5:1;conv-44_session_5_D5:7;conv-44_session_5_D5:3;conv-44_session_1_D1:8;conv-44_session_5_D5:13;conv-44_session_11_D11:3;conv-44_session_5_D5:4;conv-44_session_28_D28:6;conv-44_session_2_D2:24;conv-44_session_6_D6:8,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
0.1,test,conv-44_qa_67,4,conv-44_session_5_D5:7;conv-44_session_5_D5:6;conv-44_session_9_D9:3;conv-44_session_4_D4:2;conv-44_session_11_D11:5;conv-44_session_5_D5:3;conv-44_session_18_D18:18;conv-44_session_5_D5:4;conv-44_session_5_D5:5;conv-44_session_18_D18:20,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_68,4,conv-44_session_6_D6:2;conv-44_session_6_D6:3;conv-44_session_12_D12:10;conv-44_session_6_D6:9;conv-44_session_14_D14:4;conv-44_session_19_D19:10;conv-44_session_6_D6:4;conv-44_session_6_D6:12;conv-44_session_9_D9:11;conv-44_session_4_D4:15,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_69,4,conv-44_session_21_D21:1;conv-44_session_6_D6:3;conv-44_session_6_D6:2;conv-44_session_6_D6:9;conv-44_session_26_D26:2;conv-44_session_12_D12:10;conv-44_session_6_D6:4;conv-44_session_19_D19:10;conv-44_session_14_D14:4;conv-44_session_19_D19:3,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333
0.1,test,conv-44_qa_70,4,conv-44_session_6_D6:4;conv-44_session_10_D10:1;conv-44_session_6_D6:2;conv-44_session_19_D19:6;conv-44_session_6_D6:9;conv-44_session_1_D1:15;conv-44_session_27_D27:14;conv-44_session_6_D6:8;conv-44_session_6_D6:3;conv-44_session_10_D10:3,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_71,4,conv-44_session_6_D6:4;conv-44_session_24_D24:1;conv-44_session_5_D5:20;conv-44_session_27_D27:4;conv-44_session_18_D18:18;conv-44_session_17_D17:9;conv-44_session_16_D16:5;conv-44_session_27_D27:5;conv-44_session_18_D18:20;conv-44_session_20_D20:2,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_72,4,conv-44_session_6_D6:12;conv-44_session_6_D6:4;conv-44_session_6_D6:5;conv-44_session_26_D26:5;conv-44_session_26_D26:6;conv-44_session_14_D14:20;conv-44_session_6_D6:3;conv-44_session_12_D12:2;conv-44_session_10_D10:1;conv-44_session_12_D12:10,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_73,4,conv-44_session_7_D7:8;conv-44_session_8_D8:3;conv-44_session_18_D18:20;conv-44_session_18_D18:17;conv-44_session_17_D17:9;conv-44_session_7_D7:12;conv-44_session_5_D5:5;conv-44_session_5_D5:14;conv-44_session_5_D5:16;conv-44_session_13_D13:1,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_74,4,conv-44_session_5_D5:5;conv-44_session_7_D7:8;conv-44_session_18_D18:18;conv-44_session_2_D2:8;conv-44_session_10_D10:5;conv-44_session_18_D18:20;conv-44_session_7_D7:12;conv-44_session_7_D7:7;conv-44_session_10_D10:3;conv-44_session_28_D28:13,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
0.1,test,conv-44_qa_75,4,conv-44_session_8_D8:1;conv-44_session_8_D8:3;conv-44_session_8_D8:7;conv-44_session_8_D8:6;conv-44_session_8_D8:2;conv-44_session_14_D14:10;conv-44_session_26_D26:20;conv-44_session_4_D4:28;conv-44_session_18_D18:1;conv-44_session_20_D20:21,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
0.1,test,conv-44_qa_76,4,conv-44_session_3_D3:6;conv-44_session_8_D8:13;conv-44_session_22_D22:1;conv-44_session_8_D8:9;conv-44_session_8_D8:14;conv-44_session_4_D4:20;conv-44_session_4_D4:27;conv-44_session_20_D20:4;conv-44_session_19_D19:1;conv-44_session_20_D20:3,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
0.1,test,conv-44_qa_77,4,conv-44_session_9_D9:5;conv-44_session_9_D9:1;conv-44_session_11_D11:16;conv-44_session_26_D26:2;conv-44_session_21_D21:2;conv-44_session_9_D9:2;conv-44_session_21_D21:3;conv-44_session_26_D26:4;conv-44_session_3_D3:14;conv-44_session_16_D16:5,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_78,4,conv-44_session_24_D24:13;conv-44_session_9_D9:23;conv-44_session_27_D27:18;conv-44_session_9_D9:11;conv-44_session_6_D6:1;conv-44_session_11_D11:7;conv-44_session_1_D1:7;conv-44_session_20_D20:3;conv-44_session_17_D17:2;conv-44_session_2_D2:19,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
0.1,test,conv-44_qa_79,4,conv-44_session_10_D10:13;conv-44_session_10_D10:22;conv-44_session_10_D10:23;conv-44_session_8_D8:3;conv-44_session_10_D10:25;conv-44_session_10_D10:14;conv-44_session_10_D10:15;conv-44_session_10_D10:12;conv-44_session_3_D3:18;conv-44_session_15_D15:6,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_80,4,conv-44_session_10_D10:22;conv-44_session_10_D10:21;conv-44_session_10_D10:25;conv-44_session_10_D10:19;conv-44_session_15_D15:4;conv-44_session_13_D13:10;conv-44_session_10_D10:12;conv-44_session_3_D3:18;conv-44_session_15_D15:6;conv-44_session_10_D10:13,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_81,4,conv-44_session_13_D13:1;conv-44_session_20_D20:1;conv-44_session_11_D11:3;conv-44_session_23_D23:1;conv-44_session_24_D24:1;conv-44_session_21_D21:3;conv-44_session_26_D26:4;conv-44_session_3_D3:14;conv-44_session_16_D16:5;conv-44_session_26_D26:2,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_82,4,conv-44_session_13_D13:8;conv-44_session_13_D13:7;conv-44_session_5_D5:20;conv-44_session_10_D10:1;conv-44_session_16_D16:6;conv-44_session_5_D5:4;conv-44_session_27_D27:4;conv-44_session_19_D19:12;conv-44_session_19_D19:3;conv-44_session_4_D4:25,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_83,4,conv-44_session_13_D13:8;conv-44_session_13_D13:9;conv-44_session_13_D13:10;conv-44_session_2_D2:20;conv-44_session_2_D2:23;conv-44_session_13_D13:7;conv-44_session_3_D3:9;conv-44_session_14_D14:14;conv-44_session_26_D26:41;conv-44_session_15_D15:18,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
0.1,test,conv-44_qa_84,4,conv-44_session_19_D19:26;conv-44_session_13_D13:4;conv-44_session_26_D26:25;conv-44_session_26_D26:22;conv-44_session_9_D9:2;conv-44_session_15_D15:2;conv-44_session_13_D13:5;conv-44_session_12_D12:8;conv-44_session_13_D13:6;conv-44_session_28_D28:1,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812
0.1,test,conv-44_qa_85,4,conv-44_session_25_D25:3;conv-44_session_14_D14:2;conv-44_session_16_D16:2;conv-44_session_21_D21:2;conv-44_session_28_D28:11;conv-44_session_1_D1:15;conv-44_session_6_D6:15;conv-44_session_27_D27:2;conv-44_session_12_D12:13;conv-44_session_21_D21:3,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
0.1,test,conv-44_qa_86,4,conv-44_session_7_D7:1;conv-44_session_25_D25:2;conv-44_session_14_D14:4;conv-44_session_12_D12:13;conv-44_session_12_D12:5;conv-44_session_23_D23:10;conv-44_session_14_D14:2;conv-44_session_3_D3:9;conv-44_session_3_D3:6;conv-44_session_16_D16:12,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
0.1,test,conv-44_qa_87,4,conv-44_session_1_D1:20;conv-44_session_14_D14:7;conv-44_session_14_D14:6;conv-44_session_4_D4:1;conv-44_session_20_D20:3;conv-44_session_26_D26:29;conv-44_session_12_D12:13;conv-44_session_11_D11:7;conv-44_session_14_D14:27;conv-44_session_9_D9:23,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_88,4,conv-44_session_19_D19:5;conv-44_session_16_D16:5;conv-44_session_26_D26:2;conv-44_session_14_D14:24;conv-44_session_16_D16:6;conv-44_session_14_D14:25;conv-44_session_15_D15:1;conv-44_session_12_D12:13;conv-44_session_16_D16:2;conv-44_session_14_D14:1,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_89,4,conv-44_session_17_D17:4;conv-44_session_17_D17:3;conv-44_session_28_D28:3;conv-44_session_3_D3:22;conv-44_session_16_D16:12;conv-44_session_4_D4:20;conv-44_session_27_D27:7;conv-44_session_5_D5:4;conv-44_session_27_D27:6;conv-44_session_11_D11:12,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_90,4,conv-44_session_18_D18:6;conv-44_session_23_D23:2;conv-44_session_26_D26:2;conv-44_session_21_D21:2;conv-44_session_21_D21:3;conv-44_session_11_D11:12;conv-44_session_26_D26:4;conv-44_session_3_D3:14;conv-44_session_16_D16:5;conv-44_session_18_D18:18,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_91,4,conv-44_session_18_D18:10;conv-44_session_11_D11:7;conv-44_session_11_D11:12;conv-44_session_21_D21:2;conv-44_session_16_D16:12;conv-44_session_3_D3:6;conv-44_session_8_D8:22;conv-44_session_8_D8:14;conv-44_session_26_D26:2;conv-44_session_19_D19:8,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_92,4,conv-44_session_18_D18:11;conv-44_session_18_D18:10;conv-44_session_18_D18:14;conv-44_session_1_D1:9;conv-44_session_10_D10:17;conv-44_session_1_D1:3;conv-44_session_8_D8:10;conv-44_session_10_D10:1;conv-44_session_3_D3:9;conv-44_session_28_D28:3,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_93,4,conv-44_session_19_D19:3;conv-44_session_28_D28:1;conv-44_session_18_D18:18;conv-44_session_16_D16:5;conv-44_session_28_D28:12;conv-44_session_19_D19:2;conv-44_session_7_D7:1;conv-44_session_4_D4:12;conv-44_session_11_D11:3;conv-44_session_28_D28:4,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_94,4,conv-44_session_11_D11:12;conv-44_session_16_D16:12;conv-44_session_3_D3:6;conv-44_session_8_D8:22;conv-44_session_5_D5:8;conv-44_session_8_D8:14;conv-44_session_19_D19:8;conv-44_session_24_D24:8;conv-44_session_28_D28:17;conv-44_session_8_D8:9,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_95,4,conv-44_session_19_D19:19;conv-44_session_20_D20:28;conv-44_session_19_D19:22;conv-44_session_4_D4:15;conv-44_session_18_D18:4;conv-44_session_19_D19:16;conv-44_session_19_D19:18;conv-44_session_17_D17:12;conv-44_session_17_D17:6;conv-44_session_19_D19:15,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_96,4,conv-44_session_20_D20:23;conv-44_session_20_D20:24;conv-44_session_16_D16:5;conv-44_session_11_D11:3;conv-44_session_20_D20:20;conv-44_session_21_D21:3;conv-44_session_26_D26:4;conv-44_session_3_D3:14;conv-44_session_20_D20:25;conv-44_session_6_D6:10,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812
0.1,test,conv-44_qa_97,4,conv-44_session_20_D20:33;conv-44_session_20_D20:34;conv-44_session_11_D11:3;conv-44_session_5_D5:4;conv-44_session_2_D2:20;conv-44_session_20_D20:35;conv-44_session_26_D26:4;conv-44_session_25_D25:8;conv-44_session_21_D21:3;conv-44_session_24_D24:8,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_98,4,conv-44_session_20_D20:35;conv-44_session_20_D20:33;conv-44_session_5_D5:4;conv-44_session_10_D10:16;conv-44_session_3_D3:9;conv-44_session_22_D22:11;conv-44_session_10_D10:1;conv-44_session_6_D6:8;conv-44_session_13_D13:2;conv-44_session_11_D11:22,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_99,4,conv-44_session_21_D21:2;conv-44_session_12_D12:13;conv-44_session_27_D27:2;conv-44_session_12_D12:5;conv-44_session_16_D16:12;conv-44_session_21_D21:3;conv-44_session_14_D14:1;conv-44_session_17_D17:1;conv-44_session_8_D8:9;conv-44_session_23_D23:14,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_100,4,conv-44_session_22_D22:1;conv-44_session_8_D8:9;conv-44_session_3_D3:6;conv-44_session_4_D4:20;conv-44_session_20_D20:4;conv-44_session_8_D8:14;conv-44_session_4_D4:27;conv-44_session_1_D1:9;conv-44_session_23_D23:24;conv-44_session_12_D12:1,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_101,4,conv-44_session_22_D22:7;conv-44_session_19_D19:11;conv-44_session_1_D1:15;conv-44_session_22_D22:5;conv-44_session_3_D3:9;conv-44_session_22_D22:6;conv-44_session_11_D11:22;conv-44_session_22_D22:4;conv-44_session_8_D8:22;conv-44_session_17_D17:8,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
0.1,test,conv-44_qa_102,4,conv-44_session_22_D22:6;conv-44_session_22_D22:4;conv-44_session_22_D22:5;conv-44_session_22_D22:7;conv-44_session_19_D19:11;conv-44_session_3_D3:9;conv-44_session_11_D11:22;conv-44_session_8_D8:22;conv-44_session_19_D19:28;conv-44_session_17_D17:8,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
0.1,test,conv-44_qa_103,4,conv-44_session_22_D22:7;conv-44_session_22_D22:8;conv-44_session_22_D22:9;conv-44_session_22_D22:6;conv-44_session_3_D3:9;conv-44_session_11_D11:22;conv-44_session_19_D19:11;conv-44_session_8_D8:6;conv-44_session_26_D26:20;conv-44_session_4_D4:13,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_104,4,conv-44_session_22_D22:9;conv-44_session_13_D13:4;conv-44_session_13_D13:3;conv-44_session_21_D21:10;conv-44_session_26_D26:1;conv-44_session_13_D13:14;conv-44_session_7_D7:11;conv-44_session_13_D13:1;conv-44_session_3_D3:9;conv-44_session_5_D5:18,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_105,4,conv-44_session_23_D23:13;conv-44_session_16_D16:12;conv-44_session_19_D19:8;conv-44_session_27_D27:14;conv-44_session_3_D3:6;conv-44_session_4_D4:27;conv-44_session_8_D8:8;conv-44_session_26_D26:28;conv-44_session_4_D4:21;conv-44_session_11_D11:12,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_106,4,conv-44_session_23_D23:2;conv-44_session_12_D12:7;conv-44_session_18_D18:6;conv-44_session_21_D21:15;conv-44_session_27_D27:17;conv-44_session_27_D27:11;conv-44_session_19_D19:28;conv-44_session_21_D21:3;conv-44_session_8_D8:22;conv-44_session_3_D3:14,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_107,4,conv-44_session_11_D11:12;conv-44_session_16_D16:12;conv-44_session_8_D8:22;conv-44_session_3_D3:6;conv-44_session_23_D23:12;conv-44_session_8_D8:14;conv-44_session_19_D19:8;conv-44_session_28_D28:17;conv-44_session_11_D11:4;conv-44_session_15_D15:1,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
0.1,test,conv-44_qa_108,4,conv-44_session_11_D11:12;conv-44_session_16_D16:12;conv-44_session_8_D8:22;conv-44_session_3_D3:6;conv-44_session_8_D8:14;conv-44_session_23_D23:12;conv-44_session_19_D19:8;conv-44_session_28_D28:17;conv-44_session_11_D11:4;conv-44_session_8_D8:9,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222
0.1,test,conv-44_qa_109,4,conv-44_session_23_D23:24;conv-44_session_26_D26:12;conv-44_session_11_D11:12;conv-44_session_16_D16:12;conv-44_session_3_D3:6;conv-44_session_8_D8:22;conv-44_session_8_D8:14;conv-44_session_19_D19:8;conv-44_session_19_D19:19;conv-44_session_28_D28:17,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_110,4,conv-44_session_24_D24:8;conv-44_session_10_D10:6;conv-44_session_24_D24:6;conv-44_session_28_D28:10;conv-44_session_1_D1:18;conv-44_session_26_D26:10;conv-44_session_20_D20:23;conv-44_session_16_D16:1;conv-44_session_24_D24:7;conv-44_session_24_D24:10,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_111,4,conv-44_session_24_D24:8;conv-44_session_17_D17:5;conv-44_session_24_D24:7;conv-44_session_24_D24:6;conv-44_session_28_D28:10;conv-44_session_19_D19:9;conv-44_session_26_D26:10;conv-44_session_10_D10:6;conv-44_session_24_D24:9;conv-44_session_2_D2:16,0.0,0.0,0.0,0.0,0.0,0.0
0.1,test,conv-44_qa_112,4,conv-44_session_25_D25:3;conv-44_session_3_D3:11;conv-44_session_23_D23:5;conv-44_session_6_D6:1;conv-44_session_20_D20:5;conv-44_session_11_D11:3;conv-44_session_2_D2:2;conv-44_session_10_D10:18;conv-44_session_3_D3:12;conv-44_session_10_D10:26,1.0,1.0,1.0,1.0,1.0,1.0
0.1,test,conv-44_qa_113,4,conv-44_session_25_D25:7;conv-44_session_25_D25:5;conv-44_session_25_D25:8;conv-44_session_5_D5:4;conv-44_session_1_D1:9;conv-44_session_10_D10:17;conv-44_session_3_D3:12;conv-44_session_10_D10:12;conv-44_session_25_D25:14;conv-44_session_25_D25:2,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
0.1,test,conv-44_qa_114,4,conv-44_session_26_D26:20;conv-44_session_8_D8:1;conv-44_session_26_D26:19;conv-44_session_1_D1:15;conv-44_session_18_D18:20;conv-44_session_11_D11:1;conv-44_session_14_D14:1;conv-44_session_26_D26:21;conv-44_session_19_D19:18;conv-44_session_19_D19:17,1.0,1.0,1.0,1.0,1.0,1.0
