method,query_id,category,top10_memory_ids,MRR@10,Hit@1,Hit@5,Hit@10,Recall@10,nDCG@10
RawScore,conv-30_qa_59,4,conv-30_session_8_D8:7;conv-30_session_11_D11:3;conv-30_session_9_D9:1;conv-30_session_8_D8:8;conv-30_session_13_D13:4;conv-30_session_2_D2:1;conv-30_session_7_D7:2;conv-30_session_1_D1:15;conv-30_session_5_D5:20;conv-30_session_4_D4:11,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawScore,conv-30_qa_60,4,conv-30_session_1_D1:7;conv-30_session_11_D11:8;conv-30_session_11_D11:6;conv-30_session_2_D2:12;conv-30_session_8_D8:6;conv-30_session_9_D9:2;conv-30_session_15_D15:14;conv-30_session_3_D3:1;conv-30_session_2_D2:11;conv-30_session_17_D17:7,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-30_qa_61,4,conv-30_session_9_D9:10;conv-30_session_1_D1:15;conv-30_session_5_D5:14;conv-30_session_2_D2:3;conv-30_session_14_D14:9;conv-30_session_11_D11:15;conv-30_session_1_D1:19;conv-30_session_11_D11:8;conv-30_session_1_D1:9;conv-30_session_15_D15:3,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_62,4,conv-30_session_10_D10:7;conv-30_session_10_D10:8;conv-30_session_14_D14:12;conv-30_session_7_D7:6;conv-30_session_16_D16:16;conv-30_session_13_D13:4;conv-30_session_8_D8:5;conv-30_session_4_D4:3;conv-30_session_5_D5:12;conv-30_session_1_D1:3,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawScore,conv-30_qa_63,4,conv-30_session_12_D12:1;conv-30_session_4_D4:19;conv-30_session_1_D1:15;conv-30_session_18_D18:3;conv-30_session_7_D7:17;conv-30_session_8_D8:22;conv-30_session_5_D5:14;conv-30_session_14_D14:9;conv-30_session_11_D11:15;conv-30_session_3_D3:8,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_64,4,conv-30_session_12_D12:2;conv-30_session_12_D12:1;conv-30_session_11_D11:14;conv-30_session_6_D6:8;conv-30_session_8_D8:8;conv-30_session_5_D5:1;conv-30_session_8_D8:12;conv-30_session_17_D17:1;conv-30_session_13_D13:4;conv-30_session_12_D12:3,0.1,0.0,0.0,1.0,1.0,0.2890648263178879
RawScore,conv-30_qa_65,4,conv-30_session_12_D12:6;conv-30_session_12_D12:11;conv-30_session_12_D12:8;conv-30_session_1_D1:1;conv-30_session_13_D13:10;conv-30_session_6_D6:5;conv-30_session_8_D8:19;conv-30_session_7_D7:1;conv-30_session_13_D13:19;conv-30_session_1_D1:14,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_66,4,conv-30_session_13_D13:7;conv-30_session_13_D13:6;conv-30_session_8_D8:13;conv-30_session_13_D13:3;conv-30_session_13_D13:5;conv-30_session_15_D15:3;conv-30_session_15_D15:14;conv-30_session_1_D1:4;conv-30_session_11_D11:13;conv-30_session_11_D11:1,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_67,4,conv-30_session_9_D9:7;conv-30_session_13_D13:13;conv-30_session_1_D1:17;conv-30_session_13_D13:11;conv-30_session_2_D2:8;conv-30_session_14_D14:4;conv-30_session_12_D12:10;conv-30_session_13_D13:10;conv-30_session_12_D12:9;conv-30_session_13_D13:19,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawScore,conv-30_qa_68,4,conv-30_session_17_D17:14;conv-30_session_7_D7:15;conv-30_session_19_D19:11;conv-30_session_4_D4:1;conv-30_session_14_D14:1;conv-30_session_4_D4:19;conv-30_session_13_D13:23;conv-30_session_16_D16:16;conv-30_session_14_D14:13;conv-30_session_17_D17:10,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-30_qa_69,4,conv-30_session_15_D15:1;conv-30_session_2_D2:5;conv-30_session_1_D1:15;conv-30_session_5_D5:14;conv-30_session_1_D1:19;conv-30_session_14_D14:9;conv-30_session_18_D18:3;conv-30_session_11_D11:15;conv-30_session_2_D2:3;conv-30_session_16_D16:4,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_70,4,conv-30_session_15_D15:3;conv-30_session_15_D15:5;conv-30_session_15_D15:4;conv-30_session_15_D15:19;conv-30_session_15_D15:18;conv-30_session_11_D11:2;conv-30_session_15_D15:13;conv-30_session_9_D9:13;conv-30_session_15_D15:6;conv-30_session_16_D16:13,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_71,4,conv-30_session_19_D19:10;conv-30_session_17_D17:3;conv-30_session_14_D14:8;conv-30_session_18_D18:12;conv-30_session_18_D18:5;conv-30_session_18_D18:17;conv-30_session_9_D9:2;conv-30_session_15_D15:6;conv-30_session_11_D11:20;conv-30_session_4_D4:10,0.125,0.0,0.0,1.0,1.0,0.31546487678572877
RawScore,conv-30_qa_72,4,conv-30_session_15_D15:5;conv-30_session_15_D15:3;conv-30_session_13_D13:3;conv-30_session_8_D8:17;conv-30_session_13_D13:5;conv-30_session_15_D15:4;conv-30_session_15_D15:6;conv-30_session_1_D1:4;conv-30_session_11_D11:5;conv-30_session_15_D15:14,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-30_qa_73,4,conv-30_session_15_D15:8;conv-30_session_1_D1:17;conv-30_session_9_D9:10;conv-30_session_9_D9:8;conv-30_session_15_D15:7;conv-30_session_1_D1:6;conv-30_session_9_D9:5;conv-30_session_5_D5:2;conv-30_session_17_D17:10;conv-30_session_8_D8:13,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_74,4,conv-30_session_15_D15:18;conv-30_session_15_D15:3;conv-30_session_15_D15:13;conv-30_session_18_D18:14;conv-30_session_13_D13:5;conv-30_session_13_D13:3;conv-30_session_12_D12:12;conv-30_session_18_D18:10;conv-30_session_15_D15:4;conv-30_session_15_D15:6,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-30_qa_75,4,conv-30_session_15_D15:18;conv-30_session_15_D15:13;conv-30_session_4_D4:8;conv-30_session_15_D15:3;conv-30_session_15_D15:4;conv-30_session_15_D15:6;conv-30_session_15_D15:19;conv-30_session_11_D11:2;conv-30_session_13_D13:5;conv-30_session_15_D15:5,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-30_qa_76,4,conv-30_session_15_D15:18;conv-30_session_15_D15:13;conv-30_session_15_D15:19;conv-30_session_15_D15:4;conv-30_session_15_D15:5;conv-30_session_11_D11:2;conv-30_session_4_D4:11;conv-30_session_15_D15:3;conv-30_session_15_D15:6;conv-30_session_13_D13:5,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
RawScore,conv-30_qa_77,4,conv-30_session_16_D16:3;conv-30_session_1_D1:15;conv-30_session_5_D5:14;conv-30_session_14_D14:9;conv-30_session_11_D11:15;conv-30_session_1_D1:19;conv-30_session_2_D2:3;conv-30_session_4_D4:4;conv-30_session_15_D15:21;conv-30_session_17_D17:14,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_78,4,conv-30_session_17_D17:7;conv-30_session_17_D17:6;conv-30_session_4_D4:10;conv-30_session_14_D14:1;conv-30_session_9_D9:5;conv-30_session_10_D10:4;conv-30_session_11_D11:5;conv-30_session_13_D13:9;conv-30_session_3_D3:3;conv-30_session_13_D13:8,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-30_qa_80,4,conv-30_session_18_D18:6;conv-30_session_18_D18:7;conv-30_session_18_D18:9;conv-30_session_18_D18:8;conv-30_session_16_D16:10;conv-30_session_18_D18:5;conv-30_session_8_D8:20;conv-30_session_16_D16:7;conv-30_session_16_D16:6;conv-30_session_8_D8:16,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-30_qa_81,4,conv-30_session_18_D18:15;conv-30_session_14_D14:4;conv-30_session_14_D14:5;conv-30_session_18_D18:14;conv-30_session_8_D8:13;conv-30_session_6_D6:4;conv-30_session_18_D18:12;conv-30_session_4_D4:4;conv-30_session_18_D18:13;conv-30_session_4_D4:3,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812
RawScore,conv-41_qa_0,2,conv-41_session_23_D23:14;conv-41_session_13_D13:16;conv-41_session_2_D2:20;conv-41_session_7_D7:6;conv-41_session_2_D2:21;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_13_D13:27;conv-41_session_24_D24:10;conv-41_session_27_D27:10,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawScore,conv-41_qa_1,2,conv-41_session_2_D2:1;conv-41_session_11_D11:3;conv-41_session_7_D7:6;conv-41_session_21_D21:5;conv-41_session_11_D11:1;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_13_D13:27;conv-41_session_24_D24:10;conv-41_session_27_D27:10,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-41_qa_2,1,conv-41_session_25_D25:10;conv-41_session_24_D24:11;conv-41_session_24_D24:9;conv-41_session_1_D1:5;conv-41_session_25_D25:13;conv-41_session_1_D1:4;conv-41_session_25_D25:17;conv-41_session_10_D10:2;conv-41_session_2_D2:28;conv-41_session_25_D25:12,0.16666666666666666,0.0,0.0,1.0,1.0,0.40298313359773236
RawScore,conv-41_qa_3,1,conv-41_session_27_D27:2;conv-41_session_7_D7:3;conv-41_session_12_D12:18;conv-41_session_20_D20:7;conv-41_session_31_D31:1;conv-41_session_22_D22:10;conv-41_session_6_D6:21;conv-41_session_21_D21:21;conv-41_session_5_D5:8;conv-41_session_8_D8:21,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_4,2,conv-41_session_27_D27:1;conv-41_session_3_D3:1;conv-41_session_23_D23:4;conv-41_session_14_D14:22;conv-41_session_30_D30:18;conv-41_session_32_D32:5;conv-41_session_23_D23:6;conv-41_session_24_D24:3;conv-41_session_3_D3:5;conv-41_session_21_D21:23,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawScore,conv-41_qa_5,2,conv-41_session_16_D16:11;conv-41_session_3_D3:14;conv-41_session_19_D19:22;conv-41_session_7_D7:6;conv-41_session_19_D19:23;conv-41_session_3_D3:15;conv-41_session_24_D24:10;conv-41_session_13_D13:27;conv-41_session_3_D3:13;conv-41_session_6_D6:15,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222
RawScore,conv-41_qa_6,1,conv-41_session_29_D29:18;conv-41_session_22_D22:11;conv-41_session_4_D4:1;conv-41_session_2_D2:17;conv-41_session_26_D26:11;conv-41_session_23_D23:14;conv-41_session_17_D17:13;conv-41_session_28_D28:8;conv-41_session_8_D8:20;conv-41_session_25_D25:2,0.3333333333333333,0.0,1.0,1.0,0.25,0.19519002499605084
RawScore,conv-41_qa_7,1,conv-41_session_5_D5:5;conv-41_session_23_D23:7;conv-41_session_30_D30:7;conv-41_session_19_D19:14;conv-41_session_23_D23:14;conv-41_session_12_D12:8;conv-41_session_23_D23:6;conv-41_session_19_D19:15;conv-41_session_28_D28:12;conv-41_session_30_D30:2,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_8,3,conv-41_session_21_D21:6;conv-41_session_16_D16:3;conv-41_session_6_D6:9;conv-41_session_5_D5:5;conv-41_session_30_D30:14;conv-41_session_21_D21:12;conv-41_session_19_D19:7;conv-41_session_32_D32:6;conv-41_session_22_D22:3;conv-41_session_13_D13:14,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawScore,conv-41_qa_9,1,conv-41_session_13_D13:13;conv-41_session_6_D6:9;conv-41_session_22_D22:9;conv-41_session_2_D2:14;conv-41_session_4_D4:4;conv-41_session_13_D13:12;conv-41_session_11_D11:2;conv-41_session_18_D18:3;conv-41_session_11_D11:9;conv-41_session_11_D11:8,0.5,0.0,1.0,1.0,0.5,0.38685280723454163
RawScore,conv-41_qa_10,2,conv-41_session_7_D7:5;conv-41_session_21_D21:1;conv-41_session_30_D30:19;conv-41_session_7_D7:6;conv-41_session_3_D3:4;conv-41_session_13_D13:27;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_24_D24:10;conv-41_session_27_D27:10,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_11,1,conv-41_session_21_D21:1;conv-41_session_20_D20:9;conv-41_session_7_D7:5;conv-41_session_22_D22:10;conv-41_session_24_D24:1;conv-41_session_8_D8:21;conv-41_session_11_D11:16;conv-41_session_12_D12:18;conv-41_session_20_D20:7;conv-41_session_32_D32:14,0.3333333333333333,0.0,1.0,1.0,0.25,0.19519002499605084
RawScore,conv-41_qa_12,1,conv-41_session_3_D3:11;conv-41_session_19_D19:7;conv-41_session_8_D8:18;conv-41_session_13_D13:7;conv-41_session_15_D15:5;conv-41_session_18_D18:12;conv-41_session_30_D30:13;conv-41_session_19_D19:26;conv-41_session_4_D4:4;conv-41_session_31_D31:17,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
RawScore,conv-41_qa_13,2,conv-41_session_8_D8:1;conv-41_session_18_D18:12;conv-41_session_30_D30:8;conv-41_session_11_D11:2;conv-41_session_17_D17:10;conv-41_session_7_D7:6;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_13_D13:27;conv-41_session_24_D24:10,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-41_qa_14,3,conv-41_session_3_D3:4;conv-41_session_21_D21:24;conv-41_session_15_D15:3;conv-41_session_6_D6:4;conv-41_session_27_D27:13;conv-41_session_15_D15:9;conv-41_session_21_D21:22;conv-41_session_17_D17:7;conv-41_session_8_D8:18;conv-41_session_17_D17:9,0.1111111111111111,0.0,0.0,1.0,0.5,0.18457569677956817
RawScore,conv-41_qa_15,1,conv-41_session_25_D25:16;conv-41_session_7_D7:1;conv-41_session_19_D19:7;conv-41_session_15_D15:5;conv-41_session_1_D1:3;conv-41_session_25_D25:17;conv-41_session_25_D25:12;conv-41_session_25_D25:14;conv-41_session_12_D12:3;conv-41_session_9_D9:1,0.5,0.0,1.0,1.0,1.0,0.5640920940185894
RawScore,conv-41_qa_16,2,conv-41_session_9_D9:3;conv-41_session_9_D9:6;conv-41_session_7_D7:6;conv-41_session_15_D15:12;conv-41_session_19_D19:7;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_32_D32:6;conv-41_session_15_D15:2;conv-41_session_4_D4:7,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_17,3,conv-41_session_9_D9:3;conv-41_session_9_D9:6;conv-41_session_9_D9:4;conv-41_session_9_D9:7;conv-41_session_28_D28:5;conv-41_session_1_D1:8;conv-41_session_30_D30:18;conv-41_session_1_D1:9;conv-41_session_30_D30:14;conv-41_session_21_D21:12,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawScore,conv-41_qa_18,1,conv-41_session_25_D25:11;conv-41_session_25_D25:10;conv-41_session_25_D25:17;conv-41_session_25_D25:13;conv-41_session_7_D7:16;conv-41_session_10_D10:5;conv-41_session_10_D10:1;conv-41_session_18_D18:16;conv-41_session_18_D18:19;conv-41_session_25_D25:18,0.2,0.0,1.0,1.0,1.0,0.4415801103577823
RawScore,conv-41_qa_19,1,conv-41_session_19_D19:6;conv-41_session_21_D21:4;conv-41_session_2_D2:1;conv-41_session_23_D23:2;conv-41_session_11_D11:1;conv-41_session_18_D18:21;conv-41_session_21_D21:3;conv-41_session_11_D11:3;conv-41_session_21_D21:1;conv-41_session_21_D21:5,0.2,0.0,1.0,1.0,0.5,0.23719771276929622
RawScore,conv-41_qa_20,2,conv-41_session_11_D11:4;conv-41_session_11_D11:5;conv-41_session_18_D18:3;conv-41_session_1_D1:2;conv-41_session_11_D11:3;conv-41_session_13_D13:27;conv-41_session_12_D12:17;conv-41_session_18_D18:2;conv-41_session_18_D18:4;conv-41_session_7_D7:6,0.5,0.0,1.0,1.0,1.0,0.6240505200038379
RawScore,conv-41_qa_21,1,conv-41_session_12_D12:17;conv-41_session_1_D1:7;conv-41_session_9_D9:7;conv-41_session_9_D9:9;conv-41_session_15_D15:18;conv-41_session_11_D11:5;conv-41_session_13_D13:29;conv-41_session_8_D8:16;conv-41_session_1_D1:14;conv-41_session_4_D4:12,1.0,1.0,1.0,1.0,1.0,0.8315546295836225
RawScore,conv-41_qa_22,2,conv-41_session_12_D12:9;conv-41_session_7_D7:6;conv-41_session_15_D15:12;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_32_D32:6;conv-41_session_15_D15:2;conv-41_session_19_D19:7;conv-41_session_4_D4:7;conv-41_session_24_D24:10,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-41_qa_23,1,conv-41_session_13_D13:18;conv-41_session_2_D2:25;conv-41_session_25_D25:16;conv-41_session_25_D25:20;conv-41_session_10_D10:4;conv-41_session_13_D13:17;conv-41_session_2_D2:23;conv-41_session_2_D2:22;conv-41_session_24_D24:6;conv-41_session_13_D13:24,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-41_qa_24,2,conv-41_session_13_D13:15;conv-41_session_13_D13:3;conv-41_session_6_D6:10;conv-41_session_12_D12:4;conv-41_session_6_D6:13;conv-41_session_18_D18:12;conv-41_session_17_D17:12;conv-41_session_18_D18:3;conv-41_session_30_D30:15;conv-41_session_7_D7:6,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawScore,conv-41_qa_25,1,conv-41_session_13_D13:24;conv-41_session_11_D11:4;conv-41_session_8_D8:17;conv-41_session_24_D24:10;conv-41_session_8_D8:15;conv-41_session_13_D13:27;conv-41_session_30_D30:8;conv-41_session_21_D21:11;conv-41_session_22_D22:6;conv-41_session_25_D25:8,1.0,1.0,1.0,1.0,1.0,0.8503449055347546
RawScore,conv-41_qa_26,1,conv-41_session_14_D14:10;conv-41_session_11_D11:10;conv-41_session_2_D2:27;conv-41_session_20_D20:7;conv-41_session_16_D16:15;conv-41_session_3_D3:14;conv-41_session_18_D18:17;conv-41_session_21_D21:21;conv-41_session_31_D31:14;conv-41_session_30_D30:15,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-41_qa_27,2,conv-41_session_15_D15:13;conv-41_session_27_D27:14;conv-41_session_27_D27:2;conv-41_session_15_D15:10;conv-41_session_15_D15:9;conv-41_session_15_D15:17;conv-41_session_15_D15:15;conv-41_session_29_D29:4;conv-41_session_21_D21:22;conv-41_session_24_D24:4,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_28,1,conv-41_session_29_D29:13;conv-41_session_26_D26:9;conv-41_session_24_D24:5;conv-41_session_29_D29:18;conv-41_session_29_D29:12;conv-41_session_22_D22:3;conv-41_session_29_D29:9;conv-41_session_1_D1:8;conv-41_session_16_D16:10;conv-41_session_27_D27:7,0.125,0.0,0.0,1.0,0.25,0.123151194370365
RawScore,conv-41_qa_29,1,conv-41_session_15_D15:18;conv-41_session_12_D12:18;conv-41_session_7_D7:3;conv-41_session_27_D27:2;conv-41_session_29_D29:1;conv-41_session_8_D8:22;conv-41_session_3_D3:5;conv-41_session_8_D8:21;conv-41_session_6_D6:17;conv-41_session_10_D10:10,1.0,1.0,1.0,1.0,0.5,0.6131471927654584
RawScore,conv-41_qa_30,1,conv-41_session_25_D25:8;conv-41_session_21_D21:21;conv-41_session_5_D5:8;conv-41_session_27_D27:7;conv-41_session_31_D31:7;conv-41_session_28_D28:10;conv-41_session_3_D3:17;conv-41_session_20_D20:7;conv-41_session_4_D4:3;conv-41_session_27_D27:5,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_31,2,conv-41_session_31_D31:3;conv-41_session_17_D17:11;conv-41_session_17_D17:2;conv-41_session_30_D30:4;conv-41_session_17_D17:12;conv-41_session_30_D30:7;conv-41_session_30_D30:6;conv-41_session_17_D17:1;conv-41_session_18_D18:1;conv-41_session_17_D17:8,0.125,0.0,0.0,1.0,1.0,0.31546487678572877
RawScore,conv-41_qa_32,1,conv-41_session_31_D31:19;conv-41_session_12_D12:9;conv-41_session_31_D31:18;conv-41_session_8_D8:10;conv-41_session_19_D19:3;conv-41_session_24_D24:12;conv-41_session_24_D24:11;conv-41_session_24_D24:9;conv-41_session_3_D3:5;conv-41_session_25_D25:3,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_33,1,conv-41_session_10_D10:4;conv-41_session_18_D18:15;conv-41_session_1_D1:3;conv-41_session_18_D18:16;conv-41_session_19_D19:3;conv-41_session_25_D25:11;conv-41_session_10_D10:1;conv-41_session_25_D25:10;conv-41_session_18_D18:19;conv-41_session_7_D7:16,0.5,0.0,1.0,1.0,1.0,0.7122630665145961
RawScore,conv-41_qa_34,2,conv-41_session_19_D19:1;conv-41_session_23_D23:14;conv-41_session_23_D23:4;conv-41_session_21_D21:23;conv-41_session_4_D4:22;conv-41_session_7_D7:6;conv-41_session_14_D14:22;conv-41_session_30_D30:18;conv-41_session_3_D3:13;conv-41_session_6_D6:15,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-41_qa_35,1,conv-41_session_11_D11:4;conv-41_session_19_D19:22;conv-41_session_19_D19:23;conv-41_session_30_D30:8;conv-41_session_24_D24:10;conv-41_session_13_D13:24;conv-41_session_19_D19:24;conv-41_session_22_D22:6;conv-41_session_25_D25:16;conv-41_session_13_D13:27,0.3333333333333333,0.0,1.0,1.0,0.5,0.3065735963827292
RawScore,conv-41_qa_36,1,conv-41_session_29_D29:9;conv-41_session_22_D22:10;conv-41_session_8_D8:12;conv-41_session_29_D29:3;conv-41_session_6_D6:17;conv-41_session_13_D13:20;conv-41_session_10_D10:11;conv-41_session_3_D3:5;conv-41_session_20_D20:4;conv-41_session_20_D20:5,0.3333333333333333,0.0,1.0,1.0,1.0,0.4911492931622974
RawScore,conv-41_qa_37,1,conv-41_session_21_D21:22;conv-41_session_29_D29:9;conv-41_session_15_D15:9;conv-41_session_27_D27:2;conv-41_session_15_D15:10;conv-41_session_27_D27:14;conv-41_session_29_D29:4;conv-41_session_29_D29:3;conv-41_session_8_D8:12;conv-41_session_29_D29:2,1.0,1.0,1.0,1.0,0.4,0.45221360703148816
RawScore,conv-41_qa_38,2,conv-41_session_2_D2:1;conv-41_session_21_D21:5;conv-41_session_7_D7:6;conv-41_session_11_D11:3;conv-41_session_11_D11:1;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_13_D13:27;conv-41_session_11_D11:4;conv-41_session_24_D24:10,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_39,3,conv-41_session_2_D2:1;conv-41_session_21_D21:5;conv-41_session_11_D11:3;conv-41_session_11_D11:1;conv-41_session_7_D7:6;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_13_D13:27;conv-41_session_24_D24:10;conv-41_session_27_D27:10,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_40,1,conv-41_session_5_D5:4;conv-41_session_8_D8:3;conv-41_session_31_D31:17;conv-41_session_2_D2:11;conv-41_session_17_D17:9;conv-41_session_2_D2:14;conv-41_session_13_D13:13;conv-41_session_8_D8:4;conv-41_session_20_D20:10;conv-41_session_18_D18:22,0.125,0.0,0.0,1.0,0.5,0.19342640361727081
RawScore,conv-41_qa_41,3,conv-41_session_16_D16:11;conv-41_session_2_D2:27;conv-41_session_3_D3:15;conv-41_session_20_D20:4;conv-41_session_2_D2:22;conv-41_session_27_D27:7;conv-41_session_4_D4:3;conv-41_session_19_D19:22;conv-41_session_3_D3:17;conv-41_session_19_D19:23,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_42,1,conv-41_session_23_D23:1;conv-41_session_21_D21:5;conv-41_session_23_D23:2;conv-41_session_14_D14:13;conv-41_session_11_D11:5;conv-41_session_2_D2:4;conv-41_session_14_D14:21;conv-41_session_29_D29:8;conv-41_session_5_D5:1;conv-41_session_18_D18:6,1.0,1.0,1.0,1.0,1.0,0.8175295903539445
RawScore,conv-41_qa_43,2,conv-41_session_23_D23:1;conv-41_session_14_D14:21;conv-41_session_23_D23:2;conv-41_session_8_D8:4;conv-41_session_21_D21:5;conv-41_session_2_D2:1;conv-41_session_14_D14:13;conv-41_session_11_D11:5;conv-41_session_2_D2:4;conv-41_session_29_D29:8,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-41_qa_44,1,conv-41_session_25_D25:2;conv-41_session_18_D18:1;conv-41_session_28_D28:8;conv-41_session_24_D24:6;conv-41_session_24_D24:12;conv-41_session_24_D24:11;conv-41_session_14_D14:10;conv-41_session_14_D14:11;conv-41_session_31_D31:18;conv-41_session_22_D22:11,1.0,1.0,1.0,1.0,0.6666666666666666,0.6713860725233041
RawScore,conv-41_qa_45,3,conv-41_session_27_D27:13;conv-41_session_27_D27:10;conv-41_session_6_D6:4;conv-41_session_8_D8:18;conv-41_session_30_D30:18;conv-41_session_9_D9:7;conv-41_session_21_D21:12;conv-41_session_28_D28:4;conv-41_session_6_D6:18;conv-41_session_32_D32:2,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_46,2,conv-41_session_25_D25:2;conv-41_session_18_D18:1;conv-41_session_28_D28:8;conv-41_session_24_D24:6;conv-41_session_18_D18:5;conv-41_session_14_D14:10;conv-41_session_14_D14:11;conv-41_session_16_D16:1;conv-41_session_31_D31:19;conv-41_session_7_D7:6,1.0,1.0,1.0,1.0,1.0,1.0
RawScore,conv-41_qa_47,1,conv-41_session_25_D25:17;conv-41_session_10_D10:2;conv-41_session_25_D25:13;conv-41_session_19_D19:4;conv-41_session_25_D25:12;conv-41_session_25_D25:14;conv-41_session_13_D13:4;conv-41_session_19_D19:3;conv-41_session_10_D10:1;conv-41_session_13_D13:5,1.0,1.0,1.0,1.0,0.75,0.7030861797445797
RawScore,conv-41_qa_48,2,conv-41_session_7_D7:6;conv-41_session_15_D15:12;conv-41_session_3_D3:13;conv-41_session_6_D6:15;conv-41_session_15_D15:2;conv-41_session_19_D19:7;conv-41_session_32_D32:6;conv-41_session_4_D4:7;conv-41_session_24_D24:10;conv-41_session_27_D27:10,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_49,1,conv-41_session_8_D8:22;conv-41_session_12_D12:18;conv-41_session_7_D7:3;conv-41_session_26_D26:1;conv-41_session_27_D27:2;conv-41_session_3_D3:5;conv-41_session_10_D10:10;conv-41_session_29_D29:1;conv-41_session_8_D8:21;conv-41_session_15_D15:18,0.25,0.0,1.0,1.0,0.5,0.2640681225725909
RawScore,conv-41_qa_50,3,conv-41_session_17_D17:9;conv-41_session_2_D2:19;conv-41_session_13_D13:13;conv-41_session_27_D27:11;conv-41_session_32_D32:3;conv-41_session_21_D21:16;conv-41_session_22_D22:11;conv-41_session_31_D31:17;conv-41_session_23_D23:6;conv-41_session_12_D12:15,0.0,0.0,0.0,0.0,0.0,0.0
RawScore,conv-41_qa_51,2,conv-41_session_27_D27:2;conv-41_session_12_D12:18;conv-41_session_7_D7:3;conv-41_session_1_D1:3;conv-41_session_8_D8:21;conv-41_session_8_D8:22;conv-41_session_17_D17:12;conv-41_session_27_D27:4;conv-41_session_10_D10:10;conv-41_session_29_D29:1,0.125,0.0,0.0,1.0,1.0,0.31546487678572877
RawScore,conv-41_qa_52,1,conv-41_session_4_D4:13;conv-41_session_27_D27:8;conv-41_session_21_D21:19;conv-41_session_11_D11:12;conv-41_session_19_D19:23;conv-41_session_7_D7:5;conv-41_session_6_D6:3;conv-41_session_4_D4:4;conv-41_session_28_D28:7;conv-41_session_32_D32:13,0.5,0.0,1.0,1.0,1.0,0.6934264036172708
